,ExtCondensTurbineOP.hp_steam_machine_opt_array,ExtCondensTurbineOP.lp_steam_machine_opt_array,ExtCondensTurbineOP.electricity_machine_opt_array
2020-08-17 05:48:00,65.30972484450591,17.131672887478985,9.051665529353352
2020-08-17 05:49:00,65.30972484450591,17.131672887478985,9.051665529353352
2020-08-17 05:50:00,65.8233333338238,15.458337935750865,9.377407445182548
2020-08-17 05:51:00,65.8233333338238,15.458337935750865,9.377407445182548
2020-08-17 05:52:00,65.8233333338238,15.458337935750865,9.377407445182548
2020-08-17 05:53:00,65.8233333338238,15.458337935750865,9.377407445182548
2020-08-17 05:54:00,65.8233333338238,15.458337935750865,9.377407445182548
2020-08-17 05:55:00,65.8233333338238,15.458337935750865,9.377407445182548
2020-08-17 05:56:00,65.8233333338238,15.458337935750865,9.377407445182548
2020-08-17 05:57:00,65.8233333338238,15.458337935750865,9.377407445182548
2020-08-17 05:58:00,66.50000000063505,16.40166666664767,9.479328333486873
2020-08-17 05:59:00,66.50000000063505,16.40166666664767,9.479328333486873
2020-08-17 06:00:00,66.50000000063505,16.40166666664767,9.479328333486873
2020-08-17 06:01:00,66.50000000063505,16.40166666664767,9.479328333486873
2020-08-17 06:02:00,66.50000000063505,16.40166666664767,9.479328333486873
2020-08-17 06:03:00,66.50000000063505,16.40166666664767,9.479328333486873
2020-08-17 06:04:00,66.50000000063505,16.40166666664767,9.479328333486873
2020-08-17 06:05:00,66.50000000063505,16.40166666664767,9.479328333486873
2020-08-17 06:06:00,65.96000000022379,17.388335263684418,9.291031294161773
2020-08-17 06:07:00,65.96000000022379,17.388335263684418,9.291031294161773
2020-08-17 06:08:00,65.96000000022379,17.388335263684418,9.291031294161773
2020-08-17 06:09:00,65.96000000022379,17.388335263684418,9.291031294161773
2020-08-17 06:10:00,65.96000000022379,17.388335263684418,9.291031294161773
2020-08-17 06:11:00,65.96000000022379,17.388335263684418,9.291031294161773
2020-08-17 06:12:00,65.96000000022379,17.388335263684418,9.291031294161773
2020-08-17 06:13:00,65.96000000022379,17.388335263684418,9.291031294161773
2020-08-17 06:14:00,65.55917333877959,16.96334659385205,9.08999901533862
2020-08-17 06:15:00,65.55917333877959,16.96334659385205,9.08999901533862
2020-08-17 06:16:00,65.55917333877959,16.96334659385205,9.08999901533862
2020-08-17 06:17:00,65.55917333877959,16.96334659385205,9.08999901533862
2020-08-17 06:18:00,65.55917333877959,16.96334659385205,9.08999901533862
2020-08-17 06:19:00,65.55917333877959,16.96334659385205,9.08999901533862
2020-08-17 06:20:00,65.55917333877959,16.96334659385205,9.08999901533862
2020-08-17 06:21:00,65.55917333877959,16.96334659385205,9.08999901533862
2020-08-17 06:22:00,65.80762071649161,18.26999300703269,8.96999983873488
2020-08-17 06:23:00,65.80762071649161,18.26999300703269,8.96999983873488
2020-08-17 06:24:00,65.80762071649161,18.26999300703269,8.96999983873488
2020-08-17 06:25:00,65.80762071649161,18.26999300703269,8.96999983873488
2020-08-17 06:26:00,65.80762071649161,18.26999300703269,8.96999983873488
2020-08-17 06:27:00,65.80762071649161,18.26999300703269,8.96999983873488
2020-08-17 06:28:00,65.80762071649161,18.26999300703269,8.96999983873488
2020-08-17 06:29:00,65.80762071649161,18.26999300703269,8.96999983873488
2020-08-17 06:30:00,65.9199999998704,16.928333333336973,9.27331166663538
2020-08-17 06:31:00,65.9199999998704,16.928333333336973,9.27331166663538
2020-08-17 06:32:00,65.9199999998704,16.928333333336973,9.27331166663538
2020-08-17 06:33:00,65.9199999998704,16.928333333336973,9.27331166663538
2020-08-17 06:34:00,65.9199999998704,16.928333333336973,9.27331166663538
2020-08-17 06:35:00,65.9199999998704,16.928333333336973,9.27331166663538
2020-08-17 06:36:00,65.9199999998704,16.928333333336973,9.27331166663538
2020-08-17 06:37:00,65.9199999998704,16.928333333336973,9.27331166663538
2020-08-17 06:38:00,65.93237273248275,17.799996553808416,9.120000629980906
2020-08-17 06:39:00,65.93237273248275,17.799996553808416,9.120000629980906
2020-08-17 06:40:00,65.93237273248275,17.799996553808416,9.120000629980906
2020-08-17 06:41:00,65.93237273248275,17.799996553808416,9.120000629980906
2020-08-17 06:42:00,65.93237273248275,17.799996553808416,9.120000629980906
2020-08-17 06:43:00,65.93237273248275,17.799996553808416,9.120000629980906
2020-08-17 06:44:00,65.93237273248275,17.799996553808416,9.120000629980906
2020-08-17 06:45:00,65.93237273248275,17.799996553808416,9.120000629980906
2020-08-17 06:46:00,67.33755649717521,17.96999999999999,9.333333333333353
2020-08-17 06:47:00,67.33755649717521,17.96999999999999,9.333333333333353
2020-08-17 06:48:00,67.33755649717521,17.96999999999999,9.333333333333353
2020-08-17 06:49:00,67.33755649717521,17.96999999999999,9.333333333333353
2020-08-17 06:50:00,67.33755649717521,17.96999999999999,9.333333333333353
2020-08-17 06:51:00,67.33755649717521,17.96999999999999,9.333333333333353
2020-08-17 06:52:00,67.33755649717521,17.96999999999999,9.333333333333353
2020-08-17 06:53:00,67.33755649717521,17.96999999999999,9.333333333333353
2020-08-17 06:54:00,65.86016711756109,14.540009481030735,9.284997609905718
2020-08-17 06:55:00,65.86016711756109,14.540009481030735,9.284997609905718
2020-08-17 06:56:00,65.86016711756109,14.540009481030735,9.284997609905718
2020-08-17 06:57:00,65.86016711756109,14.540009481030735,9.284997609905718
2020-08-17 06:58:00,65.86016711756109,14.540009481030735,9.284997609905718
2020-08-17 06:59:00,65.86016711756109,14.540009481030735,9.284997609905718
