,ExtCondensTurbineOP.hp_steam_machine_opt,ExtCondensTurbineOP.lp_steam_machine_opt,ExtCondensTurbineOP.electricity_machine_opt
2020-08-17 10:13:00,96.45,25.67,10.98
2020-08-17 10:21:00,91.01,25.66,10.97
2020-08-17 10:29:00,96.61,25.53,11.27
2020-08-17 10:37:00,93.44,25.41,10.63
2020-08-17 10:45:00,96.07,30.25,10.33
2020-08-17 10:53:00,94.19,28.17,10.36
2020-08-17 11:01:00,91.71,27.13,10.51
2020-08-17 11:09:00,79.99999999990948,19.999999999988294,9.154269999980897
2020-08-17 11:17:00,79.99999999991111,19.99999999999159,9.187569999980642
2020-08-17 11:25:00,79.99999999994701,19.999999999997662,8.874499999987941
2020-08-17 11:33:00,92.71,21.42,11.16
2020-08-17 11:41:00,80.00000000031365,18.72051175229198,9.793191231881666
2020-08-17 11:49:00,79.99999999999785,19.89690522719228,8.382037291151383
2020-08-17 11:57:00,94.05,22.84,11.64
