,CFBoilerOP.exhaust_oxygen_concentration
2020-07-28 11:00:00,5.43
2020-07-28 12:00:00,4.943477051460361
2020-07-28 13:00:00,5.13653685674548
2020-07-28 14:00:00,5.3289707927677314
2020-07-28 15:00:00,5.4282974910394275
2020-07-28 16:00:00,4.434366197183099
2020-07-28 17:00:00,4.451576642335765
2020-07-28 18:00:00,4.205513748191025
2020-07-28 19:00:00,4.138861111111109
2020-07-28 20:00:00,3.9059248956884565
2020-07-28 21:00:00,4.214547983310152
2020-07-28 22:00:00,4.3356666666666674
2020-07-28 23:00:00,4.366675938803893
2020-07-29 00:00:00,4.509680111265646
2020-07-29 01:00:00,4.784038997214485
2020-07-29 02:00:00,5.995688456189151
2020-07-29 03:00:00,5.12203059805285
2020-07-29 04:00:00,5.1579999999999995
2020-07-29 05:00:00,5.077958333333333
2020-07-29 06:00:00,5.025702364394994
2020-07-29 07:00:00,5.255513888888888
2020-07-29 08:00:00,5.499554937413075
2020-07-29 09:00:00,5.8483031988873435
2020-07-29 10:00:00,6.195250696378828
2020-07-29 11:00:00,5.596125000000002
2020-07-29 12:00:00,5.48105702364395
2020-07-29 13:00:00,5.489332406119608
2020-07-29 14:00:00,5.0731476323119775
2020-07-29 15:00:00,5.392250000000001
2020-07-29 16:00:00,4.585473537604457
2020-07-29 17:00:00,4.434401114206127
2020-07-29 18:00:00,4.200417246175242
2020-07-29 19:00:00,4.348178025034771
2020-07-29 20:00:00,4.183444444444445
2020-07-29 21:00:00,4.266778242677825
2020-07-29 22:00:00,4.549846796657381
2020-07-29 23:00:00,4.677208333333333
2020-07-30 00:00:00,4.3990264255911
2020-07-30 01:00:00,4.637291666666669
2020-07-30 02:00:00,4.404673157162728
2020-07-30 03:00:00,4.733802228412255
2020-07-30 04:00:00,4.8480945757997205
2020-07-30 05:00:00,4.661069444444445
2020-07-30 06:00:00,4.34800835654596
2020-07-30 07:00:00,4.818261474269819
2020-07-30 08:00:00,5.456773296244784
2020-07-30 09:00:00,4.5481754874651825
2020-07-30 10:00:00,4.421947148817803
2020-07-30 11:00:00,4.548579387186629
2020-07-30 12:00:00,4.571863699582753
2020-07-30 13:00:00,4.465181058495822
2020-07-30 14:00:00,4.287371349095967
2020-07-30 15:00:00,4.2365271966527205
2020-07-30 16:00:00,4.376782729805015
2020-07-30 17:00:00,4.888734353268428
2020-07-30 18:00:00,4.946406685236768
2020-07-30 19:00:00,4.838414464534076
2020-07-30 20:00:00,4.636345885634589
2020-07-30 21:00:00,4.509164345403899
2020-07-30 22:00:00,4.192058414464536
2020-07-30 23:00:00,4.353602225312933
2020-07-31 00:00:00,5.971513888888886
2020-07-31 01:00:00,7.001791666666669
2020-07-31 02:00:00,6.926805555555557
2020-07-31 03:00:00,6.386564673157161
2020-07-31 04:00:00,6.894700973574412
2020-07-31 05:00:00,6.649138888888888
2020-07-31 06:00:00,6.758178025034772
2020-07-31 07:00:00,5.438426183844013
2020-07-31 08:00:00,5.786532033426183
2020-07-31 09:00:00,4.875271210013908
2020-07-31 10:00:00,4.89698611111111
2020-07-31 11:00:00,6.0497350069735
2020-07-31 12:00:00,6.036611111111113
2020-07-31 13:00:00,4.847663421418638
2020-07-31 14:00:00,4.914714881780251
2020-07-31 15:00:00,4.704735376044568
2020-07-31 16:00:00,4.417988826815641
2020-07-31 17:00:00,4.587810320781032
2020-07-31 18:00:00,4.524735376044568
2020-07-31 19:00:00,4.588166666666666
2020-07-31 20:00:00,4.503944444444445
2020-07-31 21:00:00,4.35489539748954
2020-07-31 22:00:00,4.069582753824756
2020-07-31 23:00:00,4.671821974965229
2020-08-01 00:00:00,4.653045897079275
2020-08-01 01:00:00,4.725340751043115
2020-08-01 02:00:00,4.867896935933147
2020-08-01 03:00:00,4.953894297635605
2020-08-01 04:00:00,4.591458333333333
2020-08-01 05:00:00,4.74123783031989
2020-08-01 06:00:00,5.038038942976356
2020-08-01 07:00:00,5.045166666666668
2020-08-01 08:00:00,4.531794158553546
2020-08-01 09:00:00,4.4312970711297055
2020-08-01 10:00:00,4.804532775453278
2020-08-01 11:00:00,5.151376912378302
2020-08-01 12:00:00,5.538233657858139
2020-08-01 13:00:00,5.1794714881780255
2020-08-01 14:00:00,4.5718358831710715
2020-08-01 15:00:00,4.666648122392212
2020-08-01 16:00:00,4.658756983240223
2020-08-01 17:00:00,4.651211699164345
2020-08-01 18:00:00,4.685972222222222
2020-08-01 19:00:00,4.546601671309191
2020-08-01 20:00:00,4.621794158553547
2020-08-01 21:00:00,4.594295676429567
2020-08-01 22:00:00,4.634311543810848
2020-08-01 23:00:00,4.377974860335196
2020-08-02 00:00:00,4.880557103064067
2020-08-02 01:00:00,4.830223463687152
2020-08-02 02:00:00,5.130541666666668
2020-08-02 03:00:00,5.168595271210013
2020-08-02 04:00:00,5.175299860529985
2020-08-02 05:00:00,5.304644351464436
2020-08-02 06:00:00,4.961668984700972
2020-08-02 07:00:00,5.380362622036262
2020-08-02 08:00:00,4.571583333333332
2020-08-02 09:00:00,4.46760778859527
2020-08-02 10:00:00,4.940432357043237
2020-08-02 11:00:00,4.9211404728789985
2020-08-02 12:00:00,4.643746518105849
2020-08-02 13:00:00,4.591738525730181
2020-08-02 14:00:00,4.712739916550766
2020-08-02 15:00:00,4.833574408901251
2020-08-02 16:00:00,5.118927576601671
2020-08-02 17:00:00,4.682956764295675
2020-08-02 18:00:00,4.51686111111111
2020-08-02 19:00:00,4.721930555555556
2020-08-02 20:00:00,4.77549374130737
2020-08-02 21:00:00,4.4801390820584155
2020-08-02 22:00:00,4.4502086230876206
2020-08-02 23:00:00,4.33275766016713
2020-08-03 00:00:00,5.218929068150208
2020-08-03 01:00:00,4.740768156424581
2020-08-03 02:00:00,4.64673611111111
2020-08-03 03:00:00,4.71094707520891
2020-08-03 04:00:00,4.910041899441341
2020-08-03 05:00:00,5.050416666666667
2020-08-03 06:00:00,4.6762674094707535
2020-08-03 07:00:00,4.8763749999999995
2020-08-03 08:00:00,4.361958333333333
2020-08-03 09:00:00,4.049874125874125
2020-08-03 10:00:00,4.059610570236439
2020-08-03 11:00:00,3.4839777468706523
2020-08-03 12:00:00,3.6245402298850573
2020-08-03 13:00:00,4.170333333333333
2020-08-03 14:00:00,4.299131736526945
2020-08-03 15:00:00,4.412924791086351
2020-08-03 16:00:00,4.409095966620306
2020-08-03 17:00:00,4.290821727019498
2020-08-03 18:00:00,4.323673184357543
2020-08-03 19:00:00,4.645493741307371
2020-08-03 20:00:00,4.729164345403899
2020-08-03 21:00:00,4.833073713490959
2020-08-03 22:00:00,5.119220055710307
2020-08-03 23:00:00,5.213796940194715
2020-08-04 00:00:00,4.647927677329626
2020-08-04 01:00:00,4.281363004172461
2020-08-04 02:00:00,4.542158774373259
2020-08-04 03:00:00,4.617604456824514
2020-08-04 04:00:00,4.571863699582753
2020-08-04 05:00:00,4.752447844228094
2020-08-04 06:00:00,4.851267409470752
2020-08-04 07:00:00,4.771239554317549
2020-08-04 08:00:00,4.699041666666667
2020-08-04 09:00:00,4.666111111111111
2020-08-04 10:00:00,4.54486111111111
2020-08-04 11:00:00,4.488805555555555
2020-08-04 12:00:00,4.488402777777777
2020-08-04 13:00:00,4.046406685236769
2020-08-04 14:00:00,3.6805153203342624
2020-08-04 15:00:00,4.249623955431754
2020-08-04 16:00:00,5.136402777777778
2020-08-04 17:00:00,4.906675938803894
2020-08-04 18:00:00,4.454735376044567
2020-08-04 19:00:00,4.858791666666667
2020-08-04 20:00:00,4.2316411682892925
2020-08-04 21:00:00,4.5976388888888895
2020-08-04 22:00:00,4.824638888888887
2020-08-04 23:00:00,4.155882352941175
2020-08-05 00:00:00,4.92123955431755
2020-08-05 01:00:00,4.517260083449234
2020-08-05 02:00:00,3.8120694444444445
2020-08-05 03:00:00,4.172225312934631
2020-08-05 04:00:00,4.213012552301256
2020-08-05 05:00:00,4.242169680111265
2020-08-05 06:00:00,4.247520891364903
2020-08-05 07:00:00,4.434736111111108
2020-08-05 08:00:00,4.5218888888888875
2020-08-05 09:00:00,5.137625
2020-08-05 10:00:00,4.262656467315717
2020-08-05 11:00:00,5.291420612813371
2020-08-05 12:00:00,4.984430555555558
2020-08-05 13:00:00,4.438414464534075
2020-08-05 14:00:00,4.71875
2020-08-05 15:00:00,4.273486750348677
2020-08-05 16:00:00,4.4121140472879
2020-08-05 17:00:00,4.802803347280334
2020-08-05 18:00:00,5.196703755215578
2020-08-05 19:00:00,5.116401673640167
2020-08-05 20:00:00,4.818444444444446
2020-08-05 21:00:00,4.3832590529247915
2020-08-05 22:00:00,4.306546391752576
2020-08-05 23:00:00,4.599819444444444
2020-08-06 00:00:00,5.915862785862786
2020-08-06 09:00:00,4.542765072765074
2020-08-06 10:00:00,4.4827336122733605
2020-08-06 11:00:00,4.5508750000000004
2020-08-06 12:00:00,4.519847009735745
2020-08-06 13:00:00,4.506479663394109
2020-08-06 14:00:00,4.444623955431757
2020-08-06 15:00:00,4.4607112970711285
2020-08-06 16:00:00,4.335062586926287
2020-08-06 17:00:00,4.495791666666667
2020-08-06 18:00:00,4.1247493036211695
2020-08-06 19:00:00,3.9832033426183844
2020-08-06 20:00:00,4.320792767732962
2020-08-06 21:00:00,4.232277777777777
2020-08-06 22:00:00,4.2412027972027975
2020-08-06 23:00:00,4.597270194986073
2020-08-07 00:00:00,5.511597222222223
2020-08-07 01:00:00,5.13513212795549
2020-08-07 02:00:00,5.186444444444445
2020-08-07 03:00:00,5.380402777777779
2020-08-07 04:00:00,5.108214783821478
2020-08-07 05:00:00,5.436263888888888
2020-08-07 06:00:00,4.475888888888889
2020-08-07 07:00:00,4.861376912378305
2020-08-07 08:00:00,4.750445682451252
2020-08-07 09:00:00,5.011124999999999
2020-08-07 10:00:00,4.367430555555557
2020-08-07 11:00:00,4.575263888888889
2020-08-07 12:00:00,4.397500000000001
2020-08-07 13:00:00,4.3518750000000015
2020-08-07 14:00:00,4.426430555555554
2020-08-07 15:00:00,4.441578212290502
2020-08-07 16:00:00,4.380792767732962
2020-08-07 17:00:00,4.410362622036261
2020-08-07 18:00:00,4.226722222222222
2020-08-07 19:00:00,4.613444444444445
2020-08-07 20:00:00,4.588091922005572
2020-08-07 21:00:00,4.428509749303621
2020-08-07 22:00:00,4.348361111111111
2020-08-07 23:00:00,4.724687065368569
2020-08-08 00:00:00,5.208871866295265
2020-08-08 01:00:00,5.070180806675938
2020-08-08 02:00:00,4.914277777777779
2020-08-08 03:00:00,4.626941340782121
2020-08-08 04:00:00,4.608662952646238
2020-08-08 05:00:00,4.805569444444444
2020-08-08 06:00:00,4.827065368567454
2020-08-08 07:00:00,5.032944444444444
2020-08-08 08:00:00,4.55907949790795
2020-08-08 09:00:00,4.452125
2020-08-08 10:00:00,4.447222222222222
2020-08-08 11:00:00,4.3672916666666675
2020-08-08 12:00:00,4.539666666666668
2020-08-08 13:00:00,4.585910987482615
2020-08-08 14:00:00,4.968275382475661
2020-08-08 15:00:00,4.778969359331473
2020-08-08 16:00:00,4.651376912378303
2020-08-08 17:00:00,5.403638888888888
2020-08-08 18:00:00,4.51548611111111
2020-08-08 19:00:00,4.597726638772666
2020-08-08 20:00:00,4.728261474269821
2020-08-08 21:00:00,4.484728789986093
2020-08-08 22:00:00,4.7882753824756605
2020-08-08 23:00:00,4.783184979137691
2020-08-09 00:00:00,5.047375000000001
2020-08-09 01:00:00,5.1173018080667605
2020-08-09 02:00:00,5.251013888888888
2020-08-09 03:00:00,5.141406685236769
2020-08-09 04:00:00,5.0013370473537595
2020-08-09 05:00:00,5.363166666666666
2020-08-09 06:00:00,5.361169916434539
2020-08-09 07:00:00,5.694108187134504
2020-08-09 08:00:00,4.924253835425385
2020-08-09 09:00:00,5.036167832167833
2020-08-09 10:00:00,4.753324061196107
2020-08-09 11:00:00,4.967715877437326
2020-08-09 12:00:00,4.786347222222222
2020-08-09 13:00:00,4.997819444444444
2020-08-09 14:00:00,4.541335187760779
2020-08-09 15:00:00,4.72776388888889
2020-08-09 16:00:00,4.887346368715084
2020-08-09 17:00:00,4.592680555555556
2020-08-09 18:00:00,4.58041782729805
2020-08-09 19:00:00,4.745083333333337
2020-08-09 20:00:00,4.6950416666666674
2020-08-09 21:00:00,4.497124999999999
2020-08-09 22:00:00,4.677555555555556
2020-08-09 23:00:00,4.977416666666669
2020-08-10 00:00:00,5.329526462395543
2020-08-10 01:00:00,5.475493741307372
2020-08-10 02:00:00,4.803927576601672
2020-08-10 03:00:00,4.681416666666665
2020-08-10 04:00:00,4.642249999999999
2020-08-10 05:00:00,5.339777468706537
2020-08-10 06:00:00,5.136541666666668
2020-08-10 07:00:00,5.050694444444446
2020-08-10 08:00:00,4.729333333333333
2020-08-10 09:00:00,4.5954456824512535
2020-08-10 10:00:00,4.590806675938804
2020-08-10 11:00:00,4.284083333333333
2020-08-10 12:00:00,4.192280945757998
2020-08-10 13:00:00,4.389763560500695
2020-08-10 14:00:00,4.307210599721059
2020-08-10 15:00:00,4.32898611111111
2020-08-10 16:00:00,4.5587604456824495
2020-08-10 17:00:00,4.501126564673158
2020-08-10 18:00:00,4.555159944367175
2020-08-10 19:00:00,4.743069444444446
2020-08-10 20:00:00,4.485424200278163
2020-08-10 21:00:00,4.377524339360221
2020-08-10 22:00:00,4.499291666666665
2020-08-10 23:00:00,4.501140472878998
2020-08-11 00:00:00,5.2003076923076925
2020-08-11 01:00:00,4.558673184357542
2020-08-11 02:00:00,4.547941585535467
2020-08-11 03:00:00,4.477395543175485
2020-08-11 04:00:00,4.691645746164575
2020-08-11 05:00:00,4.463611111111112
2020-08-11 06:00:00,4.675813630041724
2020-08-11 07:00:00,4.761520223152021
2020-08-11 08:00:00,4.449916434540391
2020-08-11 09:00:00,4.379680555555557
2020-08-11 10:00:00,4.332423398328691
2020-08-11 11:00:00,4.474666666666665
2020-08-11 12:00:00,4.63638888888889
2020-08-11 13:00:00,4.25940027894003
2020-08-11 14:00:00,4.342284122562675
2020-08-11 15:00:00,4.351759776536311
2020-08-11 16:00:00,4.1348539638386645
2020-08-11 17:00:00,4.153477051460361
2020-08-11 18:00:00,4.0322423398328695
2020-08-11 19:00:00,4.85015320334262
2020-08-11 20:00:00,4.905374999999999
2020-08-11 21:00:00,4.7188333333333325
2020-08-11 22:00:00,4.444798331015297
2020-08-11 23:00:00,4.579249999999999
2020-08-12 00:00:00,4.9228830083565445
2020-08-12 01:00:00,5.2760361613351865
2020-08-12 02:00:00,4.948263888888889
2020-08-12 03:00:00,4.624861111111112
2020-08-12 04:00:00,4.124333333333333
2020-08-12 05:00:00,4.730472878998609
2020-08-12 06:00:00,4.836036161335188
2020-08-12 07:00:00,4.543184979137692
2020-08-12 08:00:00,4.310763888888888
2020-08-12 09:00:00,4.085883171070932
2020-08-12 10:00:00,4.143902777777779
2020-08-12 11:00:00,4.1834444444444445
2020-08-12 12:00:00,3.953765690376568
2020-08-12 13:00:00,3.581668984700973
2020-08-12 14:00:00,4.791555555555555
2020-08-12 15:00:00,4.30343137254902
2020-08-12 16:00:00,4.584888579387187
2020-08-12 17:00:00,3.6548055555555554
2020-08-12 18:00:00,4.091188811188811
2020-08-12 19:00:00,4.676509040333797
2020-08-12 20:00:00,4.860055555555555
2020-08-12 21:00:00,4.803847222222223
2020-08-12 22:00:00,4.894303621169917
2020-08-12 23:00:00,4.44463888888889
2020-08-13 00:00:00,4.605041782729806
2020-08-13 01:00:00,4.340501392757659
2020-08-13 02:00:00,4.57816155988858
2020-08-13 03:00:00,4.423824756606397
2020-08-13 04:00:00,4.053018080667594
2020-08-13 05:00:00,4.081029207232266
2020-08-13 06:00:00,4.2828750000000015
2020-08-13 07:00:00,4.530069444444443
2020-08-13 08:00:00,4.696657381615599
2020-08-13 09:00:00,4.594283727399166
2020-08-13 10:00:00,4.718208333333334
2020-08-13 11:00:00,4.571474269819193
2020-08-13 12:00:00,4.637680555555555
2020-08-13 13:00:00,4.558354253835428
2020-08-13 14:00:00,4.603727399165506
2020-08-13 15:00:00,4.556847222222222
2020-08-13 16:00:00,4.825083333333334
2020-08-13 17:00:00,4.791109550561797
2020-08-13 18:00:00,5.351861111111111
2020-08-13 19:00:00,5.5267921896792185
2020-08-13 20:00:00,5.482851182197498
2020-08-13 21:00:00,5.38655509065551
2020-08-13 22:00:00,5.016133518776076
2020-08-13 23:00:00,4.88259052924791
2020-08-14 00:00:00,5.152097222222222
2020-08-14 01:00:00,5.243986013986016
2020-08-14 02:00:00,5.598358831710709
2020-08-14 03:00:00,5.026662030598052
2020-08-14 04:00:00,5.1268472222222226
2020-08-14 05:00:00,4.7234353268428375
2020-08-14 06:00:00,4.633208333333334
2020-08-14 07:00:00,4.960055865921788
2020-08-14 08:00:00,4.713983286908078
2020-08-14 09:00:00,5.253902077151335
2020-08-14 10:00:00,5.7467278287461765
2020-08-14 11:00:00,5.6652916666666675
2020-08-14 12:00:00,5.357958333333334
2020-08-14 13:00:00,5.5104305555555575
2020-08-14 14:00:00,5.705988857938718
2020-08-14 15:00:00,5.692430555555559
2020-08-14 16:00:00,5.882133891213389
2020-08-14 17:00:00,5.606373779637378
2020-08-14 18:00:00,5.865006993006993
2020-08-14 19:00:00,6.179582753824756
2020-08-14 20:00:00,6.104337517433752
2020-08-14 21:00:00,5.998986111111112
2020-08-14 22:00:00,6.098030726256983
2020-08-14 23:00:00,6.257980501392759
2020-08-15 00:00:00,5.7490694444444435
2020-08-15 01:00:00,5.500766016713092
2020-08-15 02:00:00,5.660405027932962
2020-08-15 03:00:00,5.593574408901252
2020-08-15 04:00:00,5.41164116828929
2020-08-15 05:00:00,5.211662011173184
2020-08-15 06:00:00,5.1939166666666665
2020-08-15 07:00:00,5.014714881780249
2020-08-15 08:00:00,5.289803921568626
2020-08-15 09:00:00,5.865527777777779
2020-08-15 10:00:00,5.176689847009737
2020-08-15 11:00:00,4.581480446927373
2020-08-15 12:00:00,4.381100278551531
2020-08-15 13:00:00,4.315905292479109
2020-08-15 14:00:00,4.35592857142857
2020-08-15 15:00:00,4.505724331926863
2020-08-15 16:00:00,4.434444444444446
2020-08-15 17:00:00,4.387290502793294
2020-08-15 18:00:00,4.624567039106147
2020-08-15 19:00:00,4.3590264255910975
2020-08-15 20:00:00,4.283481894150417
2020-08-15 21:00:00,4.430376569037657
2020-08-15 22:00:00,5.024915966386555
2020-08-15 23:00:00,4.623407510431154
2020-08-16 00:00:00,5.663980446927376
2020-08-16 01:00:00,5.335006973500696
2020-08-16 02:00:00,5.119385474860335
2020-08-16 03:00:00,5.4148743016759795
2020-08-16 04:00:00,5.284449093444911
2020-08-16 05:00:00,5.707684797768481
2020-08-16 06:00:00,5.788798882681562
2020-08-16 07:00:00,5.703612273361228
2020-08-16 08:00:00,5.657099023709905
2020-08-16 09:00:00,5.349075630252102
2020-08-16 10:00:00,5.216954102920724
2020-08-16 11:00:00,4.654874999999999
2020-08-16 12:00:00,4.725111731843574
2020-08-16 13:00:00,5.066983240223465
2020-08-16 14:00:00,4.37124128312413
2020-08-16 15:00:00,4.324727272727273
2020-08-16 16:00:00,4.5961312849162
2020-08-16 17:00:00,4.757624999999999
2020-08-16 18:00:00,4.781617852161784
2020-08-16 19:00:00,4.627646239554319
2020-08-16 20:00:00,4.276105702364395
2020-08-16 21:00:00,4.784170153417014
2020-08-16 22:00:00,4.897661064425772
2020-08-16 23:00:00,5.502918994413407
2020-08-17 00:00:00,5.596839160839161
2020-08-17 01:00:00,5.624545454545452
2020-08-17 02:00:00,5.675815899581591
2020-08-17 03:00:00,5.269386331938632
2020-08-17 04:00:00,5.547301808066759
2020-08-17 05:00:00,5.378551532033426
2020-08-17 06:00:00,5.547122905027933
2020-08-17 07:00:00,5.346211699164347
2020-08-17 08:00:00,4.647785515320336
2020-08-17 09:00:00,5.295648535564852
2020-08-17 10:00:00,4.85813110181311
2020-08-17 11:00:00,4.870446927374301
2020-08-17 12:00:00,5.269006993006992
2020-08-17 13:00:00,4.963324061196107
2020-08-17 14:00:00,4.696930555555557
2020-08-17 15:00:00,4.629524475524475
2020-08-17 16:00:00,4.511580419580419
2020-08-17 17:00:00,4.626097222222223
2020-08-17 18:00:00,4.9962203626220365
2020-08-17 19:00:00,4.7899303621169915
2020-08-17 20:00:00,4.676569037656904
2020-08-17 21:00:00,4.471529902642558
2020-08-17 22:00:00,4.37232590529248
2020-08-17 23:00:00,4.526467315716273
2020-08-18 00:00:00,5.362083333333332
2020-08-18 01:00:00,5.27595271210014
2020-08-18 02:00:00,5.234575799721835
2020-08-18 03:00:00,4.889484679665738
2020-08-18 04:00:00,4.7480279720279706
2020-08-18 05:00:00,5.524755927475593
2020-08-18 06:00:00,4.788517482517481
2020-08-18 07:00:00,4.7006424581005595
2020-08-18 08:00:00,4.843477051460363
2020-08-18 09:00:00,4.681239554317548
2020-08-18 10:00:00,5.101896551724138
2020-08-18 11:00:00,4.673068340306833
2020-08-18 12:00:00,4.994251748251747
2020-08-18 13:00:00,4.7565126050420155
2020-08-18 14:00:00,4.309011142061282
2020-08-18 15:00:00,4.435676429567644
2020-08-18 16:00:00,4.348736111111109
2020-08-18 17:00:00,4.652402777777777
2020-08-18 18:00:00,4.988817802503478
2020-08-18 19:00:00,4.414944444444444
2020-08-18 20:00:00,4.511323119777159
2020-08-18 21:00:00,4.393082287308229
2020-08-18 22:00:00,4.446722454672246
2020-08-18 23:00:00,4.580543175487464
2020-08-19 00:00:00,5.128966480446928
2020-08-19 01:00:00,5.276888888888888
2020-08-19 02:00:00,4.715509065550907
2020-08-19 03:00:00,4.726019553072622
2020-08-19 04:00:00,4.563612273361228
2020-08-19 05:00:00,5.0075
2020-08-19 06:00:00,4.839735376044569
2020-08-19 07:00:00,4.7898467966573826
2020-08-19 08:00:00,4.787350069735007
2020-08-19 09:00:00,4.748561452513967
2020-08-19 10:00:00,4.853196605374824
2020-08-19 11:00:00,4.891829608938547
2020-08-19 12:00:00,4.329245810055865
2020-08-19 13:00:00,3.8682222222222213
2020-08-19 14:00:00,4.354861111111109
2020-08-19 15:00:00,4.27182197496523
2020-08-19 16:00:00,4.520905292479108
2020-08-19 17:00:00,4.49484679665738
2020-08-19 18:00:00,4.618758716875871
2020-08-19 19:00:00,5.25626388888889
2020-08-19 20:00:00,4.977083333333334
2020-08-19 21:00:00,4.372311977715878
2020-08-19 22:00:00,4.564005563282336
2020-08-19 23:00:00,5.31144645340751
2020-08-20 00:00:00,5.2658970792767725
2020-08-20 01:00:00,5.027353760445681
2020-08-20 02:00:00,5.212225312934631
2020-08-20 03:00:00,5.240347705146035
2020-08-20 04:00:00,5.3380416666666655
2020-08-20 05:00:00,4.586722222222222
2020-08-20 06:00:00,4.376263888888888
2020-08-20 07:00:00,4.51578581363004
2020-08-20 08:00:00,4.891599443671767
2020-08-20 09:00:00,4.625591098748262
2020-08-20 10:00:00,4.739291666666668
2020-08-20 11:00:00,4.696916666666665
2020-08-20 12:00:00,5.006805555555556
2020-08-20 13:00:00,4.845805555555556
2020-08-20 14:00:00,4.618549511854953
2020-08-20 15:00:00,4.669692737430168
2020-08-20 16:00:00,4.898776077885953
2020-08-20 17:00:00,3.803537604456824
2020-08-20 18:00:00,4.467666666666668
2020-08-20 19:00:00,4.311559888579386
2020-08-20 20:00:00,3.6651114206128113
2020-08-20 21:00:00,4.576350974930362
2020-08-20 22:00:00,4.655307262569831
2020-08-20 23:00:00,4.663727399165506
2020-08-21 00:00:00,4.515000000000001
2020-08-21 01:00:00,4.507111111111112
2020-08-21 02:00:00,4.864249999999999
2020-08-21 03:00:00,4.715000000000001
2020-08-21 04:00:00,4.794993045897079
2020-08-21 05:00:00,4.289013888888889
2020-08-21 06:00:00,4.132632311977716
2020-08-21 07:00:00,4.435403899721448
2020-08-21 08:00:00,4.663736111111112
2020-08-21 09:00:00,5.030625
2020-08-21 10:00:00,4.7633286908078
2020-08-21 11:00:00,4.865597222222223
2020-08-21 12:00:00,4.782521865889213
2020-08-21 13:00:00,4.445754583921016
2020-08-21 14:00:00,4.5503776223776224
2020-08-21 15:00:00,4.740529986053
2020-08-21 16:00:00,4.9431101813110185
2020-08-21 17:00:00,4.866573816155991
2020-08-21 18:00:00,5.19633704735376
2020-08-21 19:00:00,4.654365411436541
2020-08-21 20:00:00,4.920987482614742
