,CFBoilerOP.efficiency_reverse
2020-08-22 00:00:00,89.33604289600058
2020-08-22 01:00:00,89.36164204742492
2020-08-22 02:00:00,89.25271135042246
2020-08-22 03:00:00,89.25305792973796
2020-08-22 04:00:00,89.23929353149988
2020-08-22 05:00:00,89.42751904857273
2020-08-22 06:00:00,89.40698777791657
2020-08-22 07:00:00,89.16235350429676
2020-08-22 08:00:00,89.43560505536121
2020-08-22 09:00:00,89.56465677319923
2020-08-22 10:00:00,89.37724586592704
2020-08-22 11:00:00,89.40884059960646
2020-08-22 12:00:00,89.30638807496038
2020-08-22 13:00:00,89.36169063627436
2020-08-22 14:00:00,89.38402495092522
2020-08-22 15:00:00,89.25449882215155
2020-08-22 16:00:00,89.48730431809625
2020-08-22 17:00:00,89.33274003718478
2020-08-22 18:00:00,89.36285809182354
2020-08-22 19:00:00,89.2998741659172
2020-08-22 20:00:00,89.32267165710532
2020-08-22 21:00:00,89.4279163512132
2020-08-22 22:00:00,89.4892994753672
2020-08-22 23:00:00,89.41986331476193
2020-08-23 00:00:00,89.1986045185158
2020-08-23 01:00:00,89.25717633171114
2020-08-23 02:00:00,89.35727004208732
2020-08-23 03:00:00,89.32974682963852
2020-08-23 04:00:00,89.32814281114051
2020-08-23 05:00:00,89.45827174839941
2020-08-23 06:00:00,89.40449461889642
2020-08-23 07:00:00,89.36059274693531
2020-08-23 08:00:00,89.36966205656859
2020-08-23 09:00:00,89.47488876941944
2020-08-23 10:00:00,89.43118177030554
2020-08-23 11:00:00,89.31117816809957
2020-08-23 12:00:00,89.22349419253108
2020-08-23 13:00:00,89.3772994626954
2020-08-23 14:00:00,89.51757628262962
2020-08-23 15:00:00,89.44023265238785
2020-08-23 16:00:00,89.42273159375819
2020-08-23 17:00:00,89.33646899031227
2020-08-23 18:00:00,89.38088864014044
2020-08-23 19:00:00,89.43813578285807
2020-08-23 20:00:00,89.43964908558443
2020-08-23 21:00:00,89.41332410378544
2020-08-23 22:00:00,89.43192181558614
2020-08-23 23:00:00,89.39232367611656
2020-08-24 00:00:00,89.33129047424066
2020-08-24 01:00:00,89.38552884216901
2020-08-24 02:00:00,89.34873296189257
2020-08-24 03:00:00,89.48079546315952
2020-08-24 04:00:00,89.50264439900342
2020-08-24 05:00:00,89.52992476071776
2020-08-24 06:00:00,89.47144523954496
2020-08-24 07:00:00,89.37715469162957
2020-08-24 08:00:00,89.49450206003304
2020-08-24 09:00:00,89.45193908090224
2020-08-24 10:00:00,89.33119754317131
2020-08-24 11:00:00,89.23360182877808
2020-08-24 12:00:00,89.30225887627951
2020-08-24 13:00:00,89.2949932417861
2020-08-24 14:00:00,89.36557612113238
2020-08-24 15:00:00,89.23632703218172
2020-08-24 16:00:00,89.2535548291269
2020-08-24 17:00:00,89.29616663415683
2020-08-24 18:00:00,89.37654330858004
2020-08-24 19:00:00,89.41353877499357
2020-08-24 20:00:00,89.37437156102155
2020-08-24 21:00:00,89.28836154884942
2020-08-24 22:00:00,89.35749117099513
2020-08-24 23:00:00,89.37205146431715
2020-08-25 00:00:00,89.08924339159238
2020-08-25 01:00:00,89.22248561419426
2020-08-25 02:00:00,89.2940774779262
2020-08-25 03:00:00,89.35882882565957
2020-08-25 04:00:00,89.31375241414304
2020-08-25 05:00:00,89.26034008213703
2020-08-25 06:00:00,89.26713191694427
2020-08-25 07:00:00,89.1297422992109
2020-08-25 08:00:00,89.33373561312631
2020-08-25 09:00:00,89.45421705400597
2020-08-25 10:00:00,89.39050045583339
2020-08-25 11:00:00,89.30934872375275
2020-08-25 12:00:00,89.26837740777677
2020-08-25 13:00:00,89.31178838236997
2020-08-25 14:00:00,89.43404390163491
2020-08-25 15:00:00,89.37652085249634
2020-08-25 16:00:00,89.45465520616943
2020-08-25 17:00:00,89.45997944391843
2020-08-25 18:00:00,89.49814206731268
2020-08-25 19:00:00,89.40548442290635
2020-08-25 20:00:00,89.382771687782
2020-08-25 21:00:00,89.58869424331792
2020-08-25 22:00:00,89.63579947381375
2020-08-25 23:00:00,89.47082692840917
2020-08-26 00:00:00,89.42334074326853
2020-08-26 01:00:00,89.3632023707241
2020-08-26 02:00:00,89.35202256847639
2020-08-26 03:00:00,89.33416890477673
2020-08-26 04:00:00,89.26260516572162
2020-08-26 05:00:00,89.23426530535313
2020-08-26 06:00:00,89.28441385172142
2020-08-26 07:00:00,89.24243505073888
2020-08-26 08:00:00,89.43846326046462
2020-08-26 09:00:00,89.53846737457425
2020-08-26 10:00:00,89.36807503669212
2020-08-26 11:00:00,89.39703336737439
2020-08-26 12:00:00,89.32875528936795
2020-08-26 13:00:00,89.33778121195853
2020-08-26 14:00:00,89.38891350553894
2020-08-26 15:00:00,89.46644865560002
2020-08-26 16:00:00,89.52524213236795
2020-08-26 17:00:00,89.58497242543811
2020-08-26 18:00:00,89.54386105292724
2020-08-26 19:00:00,89.54856482796598
2020-08-26 20:00:00,89.46334276447769
2020-08-26 21:00:00,89.45488882128538
2020-08-26 22:00:00,89.51477410875864
2020-08-26 23:00:00,89.41459327509116
2020-08-27 00:00:00,89.47505186351114
2020-08-27 01:00:00,89.42790887925683
2020-08-27 02:00:00,89.33381128999122
2020-08-27 03:00:00,89.34283185456927
2020-08-27 04:00:00,89.33697958115175
2020-08-27 05:00:00,89.29050659077795
2020-08-27 06:00:00,89.41466046395485
2020-08-27 07:00:00,89.45048425150893
2020-08-27 08:00:00,89.44842078463718
2020-08-27 09:00:00,89.5243731698581
2020-08-27 10:00:00,89.45473833414515
2020-08-27 11:00:00,89.39309161192986
2020-08-27 12:00:00,89.38452134288784
2020-08-27 13:00:00,89.55820668249322
2020-08-27 14:00:00,89.554993780041
2020-08-27 15:00:00,89.44989038684761
2020-08-27 16:00:00,89.4096445875202
2020-08-27 17:00:00,89.44803953743249
2020-08-27 18:00:00,89.56089238822499
2020-08-27 19:00:00,89.61324670727825
2020-08-27 20:00:00,89.37404825003459
2020-08-27 21:00:00,89.15933288661786
2020-08-27 22:00:00,89.34746681091325
2020-08-27 23:00:00,89.60398806031468
2020-08-28 00:00:00,89.54048524220755
2020-08-28 01:00:00,89.4831744611532
2020-08-28 02:00:00,89.50382585833454
2020-08-28 03:00:00,89.38304600042106
2020-08-28 04:00:00,89.45470723246235
2020-08-28 05:00:00,89.4640414240083
2020-08-28 06:00:00,89.48825360065463
2020-08-28 07:00:00,89.2932409347639
2020-08-28 08:00:00,89.42795093925896
2020-08-28 09:00:00,89.25267266213659
2020-08-28 10:00:00,89.33776524617194
2020-08-28 11:00:00,89.09106962225174
2020-08-28 12:00:00,89.20777319000464
2020-08-28 13:00:00,89.32158739847395
2020-08-28 14:00:00,89.31285147371987
2020-08-28 15:00:00,89.10070014393801
2020-08-28 16:00:00,89.21105706417146
2020-08-28 17:00:00,89.20187691029528
2020-08-28 18:00:00,89.36342031768987
2020-08-28 19:00:00,89.19324502000448
2020-08-28 20:00:00,89.2840577970549
2020-08-28 21:00:00,89.26980299424936
2020-08-28 22:00:00,89.33823321695971
2020-08-28 23:00:00,89.44551977404112
2020-08-29 00:00:00,89.15301257046332
2020-08-29 01:00:00,89.17906333549537
2020-08-29 02:00:00,89.20482383796595
2020-08-29 03:00:00,89.18188213076891
2020-08-29 04:00:00,89.11542957609468
2020-08-29 05:00:00,89.25888883371177
2020-08-29 06:00:00,89.27172855151694
2020-08-29 07:00:00,89.17229836490012
2020-08-29 08:00:00,89.1343969248028
2020-08-29 09:00:00,89.14497321897488
2020-08-29 10:00:00,88.92427001603173
2020-08-29 11:00:00,88.84581382912828
2020-08-29 12:00:00,88.91275665808963
2020-08-29 13:00:00,89.04085785680135
2020-08-29 14:00:00,88.99755567368301
2020-08-29 15:00:00,89.00082408991287
2020-08-29 16:00:00,89.0401076266065
2020-08-29 17:00:00,89.08897111031622
2020-08-29 18:00:00,88.91518422390567
2020-08-29 19:00:00,88.85421577340027
2020-08-29 20:00:00,88.97237302872014
2020-08-29 21:00:00,89.14852943110799
2020-08-29 22:00:00,89.0990668656309
2020-08-29 23:00:00,89.01575390399844
2020-08-30 00:00:00,89.04847818386894
2020-08-30 01:00:00,89.17261384596428
2020-08-30 02:00:00,89.09725998517159
2020-08-30 03:00:00,89.11436623342685
2020-08-30 04:00:00,88.94854562506059
2020-08-30 05:00:00,89.05398623609503
2020-08-30 06:00:00,89.04234302408062
2020-08-30 07:00:00,88.97576168643526
2020-08-30 08:00:00,89.00933504126735
2020-08-30 09:00:00,89.2588752774121
2020-08-30 10:00:00,89.12431850780939
2020-08-30 11:00:00,89.1463037814572
2020-08-30 12:00:00,89.26315533058816
2020-08-30 13:00:00,89.33343173423455
2020-08-30 14:00:00,89.37096118816882
2020-08-30 15:00:00,89.36953839367575
2020-08-30 16:00:00,89.45300031316195
2020-08-30 17:00:00,89.45614899355385
2020-08-30 18:00:00,89.31597382765639
2020-08-30 19:00:00,89.3133555300705
2020-08-30 20:00:00,89.38947452145676
2020-08-30 21:00:00,89.45612890142426
2020-08-30 22:00:00,89.50059214194873
2020-08-30 23:00:00,89.47248345082704
