,CFBoilerOP.efficiency_reverse
2020-08-12 02:00:00,86.1748177247721
2020-08-12 03:00:00,86.3951434321744
2020-08-12 04:00:00,86.69691762045731
2020-08-12 05:00:00,86.4855782909126
2020-08-12 06:00:00,86.41796599585906
2020-08-12 07:00:00,86.6427076486213
2020-08-12 08:00:00,86.86561733200801
2020-08-12 09:00:00,85.91221440144388
2020-08-12 10:00:00,85.80209450687683
2020-08-12 11:00:00,85.73487890374285
2020-08-12 12:00:00,85.86688408621421
2020-08-12 13:00:00,86.05811095156733
2020-08-12 14:00:00,85.40313536768923
2020-08-12 15:00:00,85.98485302304123
2020-08-12 16:00:00,85.93066827714873
2020-08-12 17:00:00,86.27244860554615
2020-08-12 18:00:00,86.0561995416977
2020-08-12 19:00:00,85.7803537254029
2020-08-12 20:00:00,85.72048677938143
2020-08-12 21:00:00,85.74674958556324
2020-08-12 22:00:00,85.64329988499021
2020-08-12 23:00:00,85.85237843500273
2020-08-13 00:00:00,85.66497078368552
2020-08-13 01:00:00,85.6662020264458
2020-08-13 02:00:00,85.5736320614398
2020-08-13 03:00:00,85.64778692925793
2020-08-13 04:00:00,85.76644264042557
2020-08-13 05:00:00,85.87585759247254
2020-08-13 06:00:00,85.78575745889654
2020-08-13 07:00:00,85.72770924974725
2020-08-13 08:00:00,85.82603703084368
2020-08-13 09:00:00,85.98855528600447
2020-08-13 10:00:00,86.18697583151548
2020-08-13 11:00:00,86.17601743684818
2020-08-13 12:00:00,86.11689083332364
2020-08-13 13:00:00,86.10766838916585
2020-08-13 14:00:00,86.1747692212053
2020-08-13 15:00:00,86.16806311786961
2020-08-13 16:00:00,86.08599519343738
2020-08-13 17:00:00,86.10094869680046
2020-08-13 18:00:00,85.87324029050863
2020-08-13 19:00:00,85.89949976814533
2020-08-13 20:00:00,85.92370209619614
2020-08-13 21:00:00,85.92642653799008
2020-08-13 22:00:00,86.10224381095327
2020-08-13 23:00:00,86.06239099384773
2020-08-14 00:00:00,85.809884188021
2020-08-14 01:00:00,85.84851314900463
2020-08-14 02:00:00,85.64919457849227
2020-08-14 03:00:00,85.97250038459474
2020-08-14 04:00:00,85.9143611626719
2020-08-14 05:00:00,86.10075254618083
2020-08-14 06:00:00,86.11010516396797
2020-08-14 07:00:00,85.9433947703664
2020-08-14 08:00:00,86.23608522444766
2020-08-14 09:00:00,86.24530810294382
2020-08-14 10:00:00,85.9612800850889
2020-08-14 11:00:00,85.90235111381688
2020-08-14 12:00:00,86.00705623520267
2020-08-14 13:00:00,86.01024939005643
2020-08-14 14:00:00,85.91703698842242
2020-08-14 15:00:00,85.95051515346627
2020-08-14 16:00:00,85.85837751586267
2020-08-14 17:00:00,86.04944278327834
2020-08-14 18:00:00,85.92216681300243
2020-08-14 19:00:00,85.72834200005414
2020-08-14 20:00:00,85.7432661984836
2020-08-14 21:00:00,85.77270867570374
2020-08-14 22:00:00,85.67200354499465
2020-08-14 23:00:00,85.67471852468098
2020-08-15 00:00:00,85.75477666274443
2020-08-15 01:00:00,85.93259758010842
2020-08-15 02:00:00,85.84835282476531
2020-08-15 03:00:00,85.84704446268174
2020-08-15 04:00:00,85.90335771277081
2020-08-15 05:00:00,86.00402868965513
2020-08-15 06:00:00,85.98697801296576
2020-08-15 07:00:00,86.1178425889448
2020-08-15 08:00:00,86.00669211355016
2020-08-15 09:00:00,86.48922369903572
2020-08-15 10:00:00,86.88568744990133
2020-08-15 11:00:00,87.1399546473593
2020-08-15 12:00:00,87.20125270653426
2020-08-15 13:00:00,87.23183955213953
2020-08-15 14:00:00,87.34965002762816
2020-08-15 15:00:00,87.28009867493469
2020-08-15 16:00:00,87.35595225669267
2020-08-15 17:00:00,87.32197832151843
2020-08-15 18:00:00,87.19080779349179
2020-08-15 19:00:00,87.34184925166443
2020-08-15 20:00:00,87.35971686152271
2020-08-15 21:00:00,87.27261133724127
2020-08-15 22:00:00,86.97975341168447
2020-08-15 23:00:00,87.13828175373861
2020-08-16 00:00:00,86.54994829944437
2020-08-16 01:00:00,86.73660429242987
2020-08-16 02:00:00,86.88539824766293
2020-08-16 03:00:00,86.77379536218453
2020-08-16 04:00:00,86.82838550734819
2020-08-16 05:00:00,86.55746665759156
2020-08-16 06:00:00,86.53955360362345
2020-08-16 07:00:00,86.58726203223024
2020-08-16 08:00:00,86.71143959138217
2020-08-16 09:00:00,86.88622152457198
2020-08-16 10:00:00,86.91104286705878
2020-08-16 11:00:00,87.15682345889644
2020-08-16 12:00:00,87.15776031350991
2020-08-16 13:00:00,86.97629580335393
2020-08-16 14:00:00,87.3036985877527
2020-08-16 15:00:00,87.32166681877317
2020-08-16 16:00:00,87.20175152250123
2020-08-16 17:00:00,87.0695537759889
2020-08-16 18:00:00,87.048785579464
2020-08-16 19:00:00,87.18545395731454
2020-08-16 20:00:00,87.34612322050904
2020-08-16 21:00:00,87.12503366896084
2020-08-16 22:00:00,87.08470064311115
2020-08-16 23:00:00,86.7929788862048
2020-08-17 00:00:00,86.71190179090121
2020-08-17 01:00:00,86.66298902622181
2020-08-17 02:00:00,86.73009473567686
2020-08-17 03:00:00,86.97852899678438
2020-08-17 04:00:00,86.84413359715647
2020-08-17 05:00:00,86.88160416829821
2020-08-17 06:00:00,86.73670932125523
2020-08-17 07:00:00,86.82685323320132
2020-08-17 08:00:00,87.2568788988926
2020-08-17 09:00:00,87.02215590895207
2020-08-17 10:00:00,87.18706242131242
2020-08-17 11:00:00,87.19197387931607
2020-08-17 12:00:00,87.0286114030032
2020-08-17 13:00:00,87.20479880100847
2020-08-17 14:00:00,87.30796792593233
2020-08-17 15:00:00,87.30393948260492
2020-08-17 16:00:00,87.33721998654268
2020-08-17 17:00:00,87.22939627213468
2020-08-17 18:00:00,87.12791294329885
2020-08-17 19:00:00,87.24805164149295
2020-08-17 20:00:00,87.2987320808775
2020-08-17 21:00:00,87.3789890896016
2020-08-17 22:00:00,87.40545393190506
2020-08-17 23:00:00,87.26517089006283
2020-08-18 00:00:00,86.8078800905712
2020-08-18 01:00:00,86.78672530525351
2020-08-18 02:00:00,86.82227288142089
2020-08-18 03:00:00,87.08590017460955
2020-08-18 04:00:00,87.1033351538754
2020-08-18 05:00:00,86.75582039141437
2020-08-18 06:00:00,87.11278841478058
2020-08-18 07:00:00,87.16122621111117
2020-08-18 08:00:00,87.16890462547252
2020-08-18 09:00:00,87.25553656925558
2020-08-18 10:00:00,86.84414213162634
2020-08-18 11:00:00,87.20716872435356
2020-08-18 12:00:00,87.07931678552353
2020-08-18 13:00:00,87.23473787731739
2020-08-18 14:00:00,87.43491809413204
2020-08-18 15:00:00,87.33800466923117
2020-08-18 16:00:00,87.41721382248191
2020-08-18 17:00:00,87.25994467080952
2020-08-18 18:00:00,87.09933742548469
2020-08-18 19:00:00,87.37306164356907
2020-08-18 20:00:00,87.33902988984363
2020-08-18 21:00:00,87.40376561047353
2020-08-18 22:00:00,87.40620496819957
2020-08-18 23:00:00,87.3415948104157
2020-08-19 00:00:00,87.07202975561053
2020-08-19 01:00:00,86.9766283796671
2020-08-19 02:00:00,87.23814774811267
2020-08-19 03:00:00,87.27983238651385
2020-08-19 04:00:00,87.33531428476451
2020-08-19 05:00:00,87.16405387781141
2020-08-19 06:00:00,87.20338051610523
2020-08-19 07:00:00,87.22949392261178
2020-08-19 08:00:00,87.29525086223778
2020-08-19 09:00:00,87.32805032563617
2020-08-19 10:00:00,87.3938189798509
2020-08-19 11:00:00,87.17237862680862
2020-08-19 12:00:00,87.36289459013969
2020-08-19 13:00:00,87.6087078946683
2020-08-19 14:00:00,87.39546160290325
2020-08-19 15:00:00,87.38514049255443
2020-08-19 16:00:00,87.29026023415284
2020-08-19 17:00:00,87.27437868576513
2020-08-19 18:00:00,87.30660425745121
2020-08-19 19:00:00,87.03636203022779
2020-08-19 20:00:00,87.16415965877353
2020-08-19 21:00:00,87.4821531606767
2020-08-19 22:00:00,87.31264757418192
2020-08-19 23:00:00,87.02679712467562
2020-08-20 00:00:00,86.98952853048158
2020-08-20 01:00:00,87.0628678347857
2020-08-20 02:00:00,86.98021647327808
2020-08-20 03:00:00,87.0015668407263
2020-08-20 04:00:00,86.93273158896878
2020-08-20 05:00:00,87.27483484663995
2020-08-20 06:00:00,87.36974520704773
2020-08-20 07:00:00,87.30194534591392
2020-08-20 08:00:00,86.90940810243204
2020-08-20 09:00:00,86.63737930536267
2020-08-20 10:00:00,86.58475404313754
2020-08-20 11:00:00,86.4827383029742
2020-08-20 12:00:00,86.20637459338558
2020-08-20 13:00:00,86.31816049116928
2020-08-20 14:00:00,86.45585839654944
2020-08-20 15:00:00,86.37124316598917
2020-08-20 16:00:00,86.31379468658129
2020-08-20 17:00:00,86.74975218710583
2020-08-20 18:00:00,86.552076333584
2020-08-20 19:00:00,86.61514600478176
2020-08-20 20:00:00,86.90092036228684
2020-08-20 21:00:00,86.59493485269202
2020-08-20 22:00:00,86.50913986425289
2020-08-20 23:00:00,86.4553348373855
2020-08-21 00:00:00,86.42273704090232
2020-08-21 01:00:00,86.34109573958976
2020-08-21 02:00:00,86.13128951231006
2020-08-21 03:00:00,86.24460290024872
2020-08-21 04:00:00,86.22107920833042
2020-08-21 05:00:00,86.47133595219762
2020-08-21 06:00:00,86.52492640489821
2020-08-21 07:00:00,86.36831190318016
2020-08-21 08:00:00,86.29100850343184
2020-08-21 09:00:00,86.22028307400412
2020-08-21 10:00:00,86.36185643575706
2020-08-21 11:00:00,86.46648427912606
2020-08-21 12:00:00,86.47025663377764
2020-08-21 13:00:00,86.61758132080699
2020-08-21 14:00:00,86.5874829829068
2020-08-21 15:00:00,86.49364163838386
2020-08-21 16:00:00,86.41873147006653
2020-08-21 17:00:00,86.409679386126
2020-08-21 18:00:00,86.2496631603311
2020-08-21 19:00:00,86.55287053611944
2020-08-21 20:00:00,86.47494612112686
2020-08-21 21:00:00,86.46161510708225
2020-08-21 22:00:00,86.4149651616216
2020-08-21 23:00:00,86.3550562398336
