time,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,,SteamPipelineOP.lp_steam_actual,SteamPipelineOP.electricity_power_actual,SteamPipelineOP.lp_steam_pred_avg,SteamPipelineOP.electricity_power_pred_avg,SteamPipelineOP.electricity_power_ext_opt,SteamPipelineOP.optim_status,SteamPipelineOP.lp_steam_pressure,SteamPipelineOP.hp_steam_pressure,SteamPipelineOP.coal_consumption_hour,ExtCondensTurbineOP.steam_flow_in_x,ExtCondensTurbineOP.steam_flow_in_y,ExtCondensTurbineOP.steam_flow_side_x,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.electricity_generation_x,ExtCondensTurbineOP.electricity_generation_y,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,ExtCondensTurbineOP.electricity_machine_opt_array_x,ExtCondensTurbineOP.electricity_machine_opt_array_y,ExtCondensTurbineOP.steam_pressure_in_x,ExtCondensTurbineOP.steam_pressure_in_y,ExtCondensTurbineOP.steam_temperature_in_x,ExtCondensTurbineOP.steam_temperature_in_y,ExtCondensTurbineOP.steam_pressure_out_x,ExtCondensTurbineOP.steam_pressure_out_y,ExtCondensTurbineOP.steam_temperature_out_x,ExtCondensTurbineOP.steam_temperature_out_y,ExtCondensTurbineOP.steam_pressure_side_x,ExtCondensTurbineOP.steam_pressure_side_y,ExtCondensTurbineOP.steam_temperature_side_x,ExtCondensTurbineOP.steam_temperature_side_y,BackPresTurbineOP.steam_flow_in,BackPresTurbineOP.electricity_generation,BackPresTurbineOP.hp_steam_machine_opt_array,BackPresTurbineOP.electricity_machine_opt_array,BackPresTurbineOP.steam_pressure_in,BackPresTurbineOP.steam_temperature_in,BackPresTurbineOP.steam_pressure_out,BackPresTurbineOP.steam_temperature_out,CFBoilerOP.outlet_steam_flow_x,CFBoilerOP.outlet_steam_flow_y,CFBoilerOP.hp_steam_boiler_opt_array_x,CFBoilerOP.hp_steam_boiler_opt_array_y
2020/12/7 22:21,0.42,0.542538717,14795.9366,15544.13101,-748.1944083,60.96,19.76916667,74.8075721,20.45,-8.21E-13,1,0.818181818,3.388181818,22.7019156,87.05166667,31.3475,34.7225,0,11.95083333,6.316666667,74.25786688,54.22416667,40,-3.02E-13,8.96281143,10.17626667,3.364166667,3.374166667,436.5675,436.5675,-91.61583333,-95.57333333,46.4175,36.33,0.85,0.460833333,327.8933333,317.9458333,34.19,1.439166667,33.7935721,1.310921904,3.3825,444.41,0.8275,338.2916667,77.6,74.26666667,80,76.49166667
2020/12/7 22:22,0.3025,0.542538717,14874.15471,15544.13101,-669.9763001,60.8325,19.43166667,74.8075721,20.45,-8.21E-13,1,0.819166667,3.394166667,23.0914264,87.01,31.24333333,34.93416667,0,11.90833333,6.2975,74.25786688,54.22416667,40,-3.02E-13,8.96281143,10.17626667,3.37,3.38,436.4341667,436.4358333,-91.61916667,-95.62916667,46.38166667,36.32666667,0.850833333,0.4575,327.9558333,317.44,33.83416667,1.413333333,33.7935721,1.310921904,3.3875,444.2766667,0.824166667,338.3058333,77.5,73.9,80,76.49166667
2020/12/7 22:23,0.11,0.542538717,15037.86918,15544.13101,-506.2618287,61.18666667,19.53166667,74.8075721,20.45,-8.21E-13,1,0.81,3.363333333,23.0950916,86.77833333,34.70916667,35.12833333,0,11.82833333,6.900833333,74.25786688,54.22416667,40,-3.02E-13,8.96281143,10.17626667,3.34,3.348333333,436.32,436.32,-91.62166667,-95.61416667,46.30416667,36.275,0.85,0.519166667,327.9283333,317.5608333,33.49416667,1.381666667,33.7935721,1.310921904,3.359166667,443.9683333,0.82,338.3858333,79.09166667,75.00833333,80,76.49166667
2020/12/7 22:24,0.33,0.542538717,14822.59144,15264.39895,-441.807517,61.1525,19.76666667,74.02237352,19.973,1.04E-12,1,0.81,3.343333333,23.068269,86.78833333,34.6625,35.78666667,0,11.74333333,6.936666667,75.17292163,51.24333333,40,5.93E-13,9.099609775,9.6296,3.320833333,3.3275,436.0375,436.0366667,-91.6425,-95.55916667,46.20666667,36.24916667,0.85,0.5225,328.0791667,318.6666667,33.4525,1.371666667,32.93904019,1.243790225,3.339166667,443.5333333,0.82,338.6216667,79.28333333,74.7,77.5,73.93
2020/12/7 22:25,0.0825,0.542538717,15003.73161,15264.39895,-260.6673393,61.08416667,19.55416667,74.02237352,19.973,1.04E-12,1,0.81,3.325,23.0902602,86.83166667,34.33666667,36.03666667,0,11.69916667,6.886666667,75.17292163,51.24333333,40,5.93E-13,9.099609775,9.6296,3.303333333,3.31,435.2733333,435.2733333,-91.6475,-95.50833333,46.11083333,36.35083333,0.85,0.515833333,328.2891667,319.1308333,33.56166667,1.375833333,32.93904019,1.243790225,3.3225,442.87,0.82,338.6783333,79.53333333,74.45833333,77.5,73.93
2020/12/7 22:26,0.3025,0.542538717,15040.1759,15264.39895,-224.2230543,61.935,19.46333333,74.02237352,19.973,1.04E-12,1,0.81,3.3075,23.0497764,86.54666667,34.63083333,36.01916667,0,11.63916667,6.914166667,75.17292163,51.24333333,40,5.93E-13,9.099609775,9.6296,3.285,3.291666667,434.1316667,434.13,-91.635,-95.45916667,45.99416667,36.46583333,0.85,0.519166667,328.3433333,319.4108333,33.75416667,1.385833333,32.93904019,1.243790225,3.301666667,442.1858333,0.82,338.5516667,79.50833333,74.33333333,77.5,73.93
2020/12/7 22:27,0.3575,0.542538717,14993.04873,15264.39895,-271.3502256,61.455,19.53666667,74.02237352,19.973,1.04E-12,1,0.81,3.300833333,23.092426,86.69,34.23916667,36.2775,0,11.6075,6.818333333,75.17292163,51.24333333,40,5.93E-13,9.099609775,9.6296,3.275,3.284166667,432.9683333,432.9766667,-91.69416667,-95.41833333,45.83583333,36.55583333,0.849166667,0.514166667,328.3008333,319.4675,33.79833333,1.383333333,32.93904019,1.243790225,3.293333333,441.555,0.818333333,338.2383333,79.5,74.28333333,77.5,73.93
2020/12/7 22:28,0.22,0.542538717,14992.81743,15264.39895,-271.5815262,61.33083333,19.37083333,74.02237352,19.973,1.04E-12,1,0.81,3.289166667,23.1239134,86.76333333,34.6575,36.34333333,0,11.6025,6.903333333,75.17292163,51.24333333,40,5.93E-13,9.099609775,9.6296,3.264166667,3.273333333,432.0258333,432.0258333,-91.7075,-95.3675,45.73,36.605,0.849166667,0.519166667,328.1033333,319.6241667,33.80833333,1.38,32.93904019,1.243790225,3.284166667,441.0283333,0.815,337.9716667,79.61666667,74.44166667,77.5,73.93
2020/12/7 22:29,0.1375,0.542538717,14973.57953,15517.95906,-544.3795235,60.6,19.24583333,74.43276005,20.23,1.72E-13,1,0.81,3.2775,23.025786,86.7975,34.51,36.34166667,0,11.57583333,6.879166667,74.47078571,54.23916667,40,-7.36E-14,8.847118927,10.15043333,3.254166667,3.2625,431.36,431.3466667,-91.71333333,-95.33583333,45.64666667,36.6475,0.85,0.519166667,327.9083333,319.7941667,34.00583333,1.389166667,33.29242671,1.23244774,3.2725,440.765,0.818333333,337.6991667,79.55,74.6,79.5,74.24
2020/12/7 22:30,0.275,0.542538717,14991.03717,15517.95906,-526.9218877,60.62916667,19.63666667,74.43276005,20.23,1.72E-13,1,0.81,3.276666667,23.083263,86.51916667,34.19583333,36.065,0,11.53,6.811666667,74.47078571,54.23916667,40,-7.36E-14,8.847118927,10.15043333,3.254166667,3.264166667,430.8383333,430.8383333,-91.72583333,-95.34,45.58416667,36.68,0.85,0.5125,327.6241667,319.8433333,34.07333333,1.3925,33.29242671,1.23244774,3.271666667,440.6233333,0.82,337.4475,79.09166667,74.51666667,79.5,74.24
2020/12/7 22:31,0.2475,0.542538717,14878.1058,15517.95906,-639.8532577,60.715,19.52083333,74.43276005,20.23,1.72E-13,1,0.81,3.276666667,23.383143,86.61,34.4725,36.31916667,0,11.5425,6.841666667,74.47078571,54.23916667,40,-7.36E-14,8.847118927,10.15043333,3.251666667,3.260833333,430.4733333,430.4733333,-91.72583333,-95.34583333,45.5325,36.68666667,0.85,0.515,327.3341667,319.9516667,34.06083333,1.3925,33.29242671,1.23244774,3.27,440.4733333,0.819166667,337.2491667,78.98333333,75,79.5,74.24
2020/12/7 22:32,-0.4125,0.542538717,14991.89642,15517.95906,-526.0626405,61.5725,19.13833333,74.43276005,20.23,1.72E-13,1,0.81,3.245,23.0397804,87.83083333,35.19333333,36.33,0,11.78166667,6.9975,74.47078571,54.23916667,40,-7.36E-14,8.847118927,10.15043333,3.22,3.230833333,430.3933333,430.4108333,-91.7175,-95.30583333,45.49583333,36.70333333,0.8475,0.5275,327.1925,320.1025,34.50666667,1.416666667,33.29242671,1.23244774,3.240833333,440.5983333,0.816666667,337.0958333,79.825,76.31666667,79.5,74.24
2020/12/7 22:33,0.1925,0.542538717,14875.63274,15517.95906,-642.3263154,61.1425,19.0775,74.43276005,20.23,1.72E-13,1,0.81,3.260833333,23.105754,88.8675,30.81,36.52333333,0,11.9375,6.2175,74.47078571,54.23916667,40,-7.36E-14,8.847118927,10.15043333,3.236666667,3.249166667,430.3908333,430.3908333,-91.71083333,-95.5625,45.49916667,36.72166667,0.850833333,0.454166667,327.4041667,319.4491667,35.19666667,1.469166667,33.29242671,1.23244774,3.255833333,440.9066667,0.82,336.7683333,78.23333333,75.425,79.5,74.24
2020/12/7 22:34,-0.0275,0.542538717,14743.33884,15338.73591,-595.3970704,61.00166667,18.975,75.36212175,19.79,6.31E-13,1,0.81,3.268333333,22.670928,88.1025,31.45,35.215,0,11.89583333,6.28,70.76756012,55.19333333,40,-1.85E-13,8.187736402,10.3296,3.240833333,3.253333333,430.4225,430.4358333,-91.70583333,-95.69083333,45.6325,36.6875,0.848333333,0.46,327.4716667,318.2766667,35.75333333,1.506666667,34.17045508,1.272663598,3.261666667,441.1408333,0.82,336.3266667,78.09166667,75.80833333,79.825,76.31666667
2020/12/7 22:35,0.33,0.542538717,14898.48272,15338.73591,-440.253194,60.98083333,18.88833333,75.36212175,19.79,6.31E-13,1,0.81,3.306666667,22.6649304,87.4275,29.51833333,35.4725,0,11.7625,5.9225,70.76756012,55.19333333,40,-1.85E-13,8.187736402,10.3296,3.280833333,3.295,430.82,430.82,-91.7175,-95.79,45.7725,36.54166667,0.85,0.423333333,327.355,317.3433333,35.31333333,1.49,34.17045508,1.272663598,3.299166667,441.4466667,0.82,335.9441667,76.40833333,74.65,79.825,76.31666667
2020/12/7 22:36,0.495,0.542538717,14846.19375,15338.73591,-492.5421612,61.9275,19.23833333,75.36212175,19.79,6.31E-13,1,0.81,3.3425,23.0997564,87.98,29.79833333,36.20333333,0,11.825,5.9925,70.76756012,55.19333333,40,-1.85E-13,8.187736402,10.3296,3.3175,3.331666667,431.6416667,431.6416667,-91.73583333,-95.80416667,45.865,36.3675,0.85,0.426666667,326.9483333,316.33,34.44416667,1.448333333,34.17045508,1.272663598,3.335833333,441.9633333,0.82,335.9825,76.31666667,74.86666667,79.825,76.31666667
2020/12/7 22:37,-0.1375,0.542538717,14847.95005,15338.73591,-490.7858616,62.57666667,18.79,75.36212175,19.79,6.31E-13,1,0.81,3.334166667,23.2407,89.6575,31.42166667,36.94,0,12.085,6.2925,70.76756012,55.19333333,40,-1.85E-13,8.187736402,10.3296,3.311666667,3.324166667,432.8175,432.8175,-91.71833333,-95.75916667,45.8725,36.165,0.850833333,0.458333333,326.8825,315.9925,34.3425,1.444166667,34.17045508,1.272663598,3.3325,442.6366667,0.819166667,336.2058333,77.975,76.325,79.825,76.31666667
2020/12/7 22:38,-0.0825,0.542538717,15156.44541,15338.73591,-182.2905056,62.82833333,18.9625,75.36212175,19.79,6.31E-13,1,0.8075,3.3275,23.3966376,88.60666667,32.3625,36.695,0,11.91833333,6.48,70.76756012,55.19333333,40,-1.85E-13,8.187736402,10.3296,3.304166667,3.315833333,433.8258333,433.8258333,-91.68333333,-95.685,45.89666667,36.05083333,0.846666667,0.480833333,327.4166667,316.8883333,34.75416667,1.474166667,34.17045508,1.272663598,3.325,443.235,0.814166667,336.3375,78.15,76.475,79.825,76.31666667
2020/12/7 22:39,0.165,0.542538717,14794.18483,15291.55021,-497.3653716,62.46416667,19.56416667,76.43184161,19.593,7.69E-12,1,0.81,3.325,22.9828032,89.33916667,32.89583333,36.75916667,0,12.04833333,6.57,73.13840368,51.234,40,-1.40E-12,8.638600437,9.5941,3.301666667,3.313333333,434.2725,434.2725,-91.67083333,-95.64,45.98416667,36.025,0.849166667,0.4875,327.7883333,317.1675,34.68083333,1.468333333,35.26634161,1.360299563,3.3225,443.4575,0.82,336.3883333,78.65,77.14166667,77.975,76.325
2020/12/7 22:40,0.0275,0.542538717,14948.46737,15291.55021,-343.0828385,61.01083333,18.88416667,76.43184161,19.593,7.69E-12,1,0.81,3.36,23.0772654,88.55333333,31.2925,36.52666667,0,11.95166667,6.293333333,73.13840368,51.234,40,-1.40E-12,8.638600437,9.5941,3.334166667,3.348333333,434.5125,434.5125,-91.655,-95.63,46.02416667,36.02416667,0.851666667,0.459166667,328.1533333,317.2658333,34.49833333,1.461666667,35.26634161,1.360299563,3.354166667,443.665,0.82,336.5025,77.4,75.99166667,77.975,76.325
2020/12/7 22:41,0.11,0.542538717,15060.90552,15291.55021,-230.6446884,60.49416667,19.095,76.43184161,19.593,7.69E-12,1,0.81,3.376666667,23.5660698,87.95,32.97833333,35.81333333,0,11.9275,6.580833333,73.13840368,51.234,40,-1.40E-12,8.638600437,9.5941,3.350833333,3.361666667,434.7916667,434.7916667,-91.6525,-95.60833333,46.03166667,36.02583333,0.851666667,0.485,328.0866667,317.1641667,34.03,1.43,35.26634161,1.360299563,3.37,443.615,0.82,336.6875,78,76.025,77.975,76.325
2020/12/7 22:42,-0.495,0.397,14853.78644,15291.55021,-437.7637669,60.7525,19.40583333,76.43184161,19.593,7.69E-12,1,0.810833333,3.3525,23.6035548,89.19916667,35.37916667,35.87416667,0,12.1625,7.048333333,73.13840368,51.234,40,-1.40E-12,8.638600437,9.5941,3.3275,3.338333333,435.2491667,435.2491667,-91.6175,-95.55,46.02833333,36.02583333,0.851666667,0.531666667,328.11,318.135,34.20333333,1.438333333,35.26634161,1.360299563,3.348333333,443.7466667,0.820833333,337.0775,79.94166667,77.70833333,77.975,76.325
2020/12/7 22:43,-0.6325,0.542538717,14856.62827,15291.55021,-434.9219362,61.45083333,19.0625,76.43184161,19.593,7.69E-12,1,0.813333333,3.348333333,23.0877612,88.13,34.84166667,34.93916667,0,12.07333333,6.955833333,73.13840368,51.234,40,-1.40E-12,8.638600437,9.5941,3.321666667,3.330833333,435.3,435.2958333,-91.57666667,-95.4875,46.05833333,36.12166667,0.85,0.5225,328.5341667,318.9641667,34.94333333,1.484166667,35.26634161,1.360299563,3.340833333,443.885,0.824166667,337.2433333,79.39166667,77.48333333,77.975,76.325
2020/12/7 22:44,-0.0275,0.542538717,14753.14783,15449.2074,-696.0595729,60.9925,19.2325,75.03438534,20.173,-2.05E-12,1,0.810833333,3.3925,23.1387408,87.52583333,33.14416667,35.60083333,0,11.89916667,6.6425,72.08141576,55.347,40,-1.63E-12,8.516918325,10.3611,3.366666667,3.378333333,434.9175,434.9175,-91.57333333,-95.45416667,46.13416667,36.28416667,0.851666667,0.490833333,328.34,318.8175,34.10166667,1.438333333,33.85621868,1.294981675,3.385833333,443.8541667,0.82,337.115,78.15,75.80833333,79.94166667,77.70833333
2020/12/7 22:45,-0.1925,0.542538717,14921.78856,15449.2074,-527.4188382,60.67916667,18.86083333,75.03438534,20.173,-2.05E-12,1,0.81,3.393333333,23.255694,87.90583333,33.47583333,36.08166667,0,11.96166667,6.686666667,72.08141576,55.347,40,-1.63E-12,8.516918325,10.3611,3.3725,3.380833333,434.7491667,434.7491667,-91.56416667,-95.4275,46.14416667,36.3775,0.851666667,0.495833333,327.9008333,318.5425,33.72416667,1.411666667,33.85621868,1.294981675,3.389166667,443.6358333,0.82,337.3391667,79.16666667,75.23333333,79.94166667,77.70833333
2020/12/7 22:46,-0.055,0.542538717,14929.4519,15449.2074,-519.7554945,59.28166667,19.36583333,75.03438534,20.173,-2.05E-12,1,0.8125,3.378333333,23.4341226,88.24666667,34.73416667,35.48833333,0,12.02666667,6.944166667,72.08141576,55.347,40,-1.63E-12,8.516918325,10.3611,3.355,3.3625,434.8025,434.81,-91.5625,-95.3875,46.10583333,36.41,0.853333333,0.516666667,327.7566667,318.735,33.79,1.4125,33.85621868,1.294981675,3.374166667,443.5391667,0.821666667,337.5333333,80.13333333,75.85,79.94166667,77.70833333
2020/12/7 22:47,-0.2475,0.542538717,14518.32782,15449.2074,-930.879582,58.7475,19.32833333,75.03438534,20.173,-2.05E-12,1,0.819166667,3.351666667,22.8628512,88.6475,33.2925,34.54,0,12.23916667,6.676666667,72.08141576,55.347,40,-1.63E-12,8.516918325,10.3611,3.328333333,3.34,434.6816667,434.66,-91.54666667,-95.3925,46.095,36.44,0.851666667,0.4975,328.0116667,318.9741667,34.79833333,1.469166667,33.85621868,1.294981675,3.345833333,443.3833333,0.83,337.5833333,79.775,75.975,79.94166667,77.70833333
2020/12/7 22:48,-0.3575,0.542538717,14589.8996,15449.2074,-859.3078015,57.855,18.62083333,75.03438534,20.173,-2.05E-12,1,0.82,3.399166667,23.0442786,87.3125,31.45333333,34.26333333,0,11.99,6.313333333,72.08141576,55.347,40,-1.63E-12,8.516918325,10.3611,3.375,3.385833333,434.2241667,434.25,-91.56333333,-95.605,46.18083333,36.51333333,0.854166667,0.460833333,327.8383333,318.0683333,34.22916667,1.441666667,33.85621868,1.294981675,3.393333333,443.1283333,0.83,337.4333333,78.05,74.38333333,79.94166667,77.70833333
2020/12/7 22:49,-0.7425,0.397,14554.46198,15397.01975,-842.557778,56.83,18.15083333,74.03312057,20.282,-1.48E-13,1,0.821666667,3.3925,23.428125,87.78916667,32.5925,33.60083333,0,12.1625,6.5525,74.33402538,53.521,40,-1.77E-13,8.968273191,10.0651,3.368333333,3.379166667,434.145,434.145,-91.5725,-95.60666667,46.24916667,36.475,0.855,0.480833333,327.3091667,317.5625,34.11416667,1.426666667,32.88478723,1.248626809,3.3875,442.945,0.831666667,337.4266667,78.88333333,75.075,79.775,75.975
2020/12/7 22:50,-1.0175,0.542538717,14606.9817,15397.01975,-790.0380585,57.53666667,18.27333333,74.03312057,20.282,-1.48E-13,1,0.825833333,3.355833333,22.8553542,87.53833333,34.12416667,32.40333333,0,12.26833333,6.819166667,74.33402538,53.521,40,-1.77E-13,8.968273191,10.0651,3.330833333,3.34,434.585,434.5816667,-91.57166667,-95.55583333,46.29166667,36.38166667,0.855,0.51,327.3425,318.15,35.11166667,1.48,32.88478723,1.248626809,3.349166667,442.9283333,0.84,337.4716667,79.80833333,76.06666667,79.775,75.975
2020/12/7 22:51,-0.1925,0.542538717,14721.77876,15397.01975,-675.2409949,57.21166667,18.69083333,74.03312057,20.282,-1.48E-13,1,0.826666667,3.3825,22.9663098,86.6425,32.26,32.65416667,0,12.0475,6.464166667,74.33402538,53.521,40,-1.77E-13,8.968273191,10.0651,3.358333333,3.366666667,434.8316667,434.8175,-91.56583333,-95.56,46.4275,36.38,0.856666667,0.476666667,327.365,318.08,34.7925,1.469166667,32.88478723,1.248626809,3.375,442.9783333,0.84,337.3533333,78.11666667,74.71666667,79.775,75.975
2020/12/7 22:52,0,0.542538717,14709.20578,15397.01975,-687.8139696,57.045,19.71,74.03312057,20.282,-1.48E-13,1,0.824166667,3.3675,23.0622714,85.84166667,32.85833333,31.94916667,0,11.99833333,6.570833333,74.33402538,53.521,40,-1.77E-13,8.968273191,10.0651,3.343333333,3.3525,434.8775,434.8891667,-91.54916667,-95.53333333,46.53416667,36.37,0.8525,0.485833333,327.24,318.1108333,34.92083333,1.471666667,32.88478723,1.248626809,3.36,442.9283333,0.84,337.2433333,78.26666667,74.55833333,79.775,75.975
2020/12/7 22:53,-0.4125,0.542538717,14441.71475,15397.01975,-955.3049995,56.755,19.0275,74.03312057,20.282,-1.48E-13,1,0.829166667,3.355,22.7249064,87.00166667,32.98416667,32.71833333,0,12.12083333,6.611666667,74.33402538,53.521,40,-1.77E-13,8.968273191,10.0651,3.329166667,3.338333333,435.0266667,435.0266667,-91.54166667,-95.55666667,46.56,36.38,0.8575,0.489166667,327.19,317.8383333,34.71083333,1.4525,32.88478723,1.248626809,3.348333333,442.7283333,0.84,337.1841667,78.88333333,74.95833333,79.775,75.975
2020/12/7 22:54,-0.4675,0.542538717,14454.73868,15237.33247,-782.5937931,55.20166667,18.5075,72.2042305,20.191,-1.30E-13,1,0.83,3.365833333,22.948317,85.44583333,32.73583333,31.66166667,0,11.95333333,6.568333333,74.90499948,52.933,40,-2.77E-13,9.091058909,9.9331,3.3425,3.35,435.1191667,435.1191667,-91.53083333,-95.535,46.55666667,36.34083333,0.855833333,0.4825,327.1575,317.835,34.775,1.459166667,31.2347305,1.166841091,3.358333333,442.6366667,0.84,337.2375,78.15,74.15833333,78.26666667,74.55833333
2020/12/7 22:55,-0.55,0.542538717,14201.08349,15237.33247,-1036.248978,54.72833333,18.46583333,72.2042305,20.191,-1.30E-13,1,0.831666667,3.356666667,22.3755462,85.32,32.38083333,30.23666667,0,12.09583333,6.5125,74.90499948,52.933,40,-2.77E-13,9.091058909,9.9331,3.334166667,3.3425,435.1,435.1,-91.50833333,-95.50666667,46.55166667,36.33833333,0.8575,0.4825,327.2783333,317.9091667,35.19583333,1.473333333,31.2347305,1.166841091,3.350833333,442.5866667,0.8425,337.3258333,78.125,74.14166667,78.26666667,74.55833333
2020/12/7 22:56,-0.33,0.397,14220.24503,15237.33247,-1017.087441,53.70166667,18.1375,72.2042305,20.191,-1.30E-13,1,0.836666667,3.42,22.6979172,83.54416667,32.06,29.79916667,0,11.86666667,6.429166667,74.90499948,52.933,40,-2.77E-13,9.091058909,9.9331,3.398333333,3.403333333,435.1141667,435.1141667,-91.515,-95.5975,46.59416667,36.33916667,0.859166667,0.4675,326.8008333,317.1608333,34.295,1.431666667,31.2347305,1.166841091,3.413333333,442.52,0.849166667,337.3708333,76.55833333,72.95,78.26666667,74.55833333
2020/12/7 22:57,-0.825,0.397,14088.19209,15237.33247,-1149.140383,52.23083333,18.20416667,72.2042305,20.191,-1.30E-13,1,0.84,3.4375,22.7953782,83.2375,34.38,29.21583333,0,11.90833333,6.880833333,74.90499948,52.933,40,-2.77E-13,9.091058909,9.9331,3.410833333,3.416666667,435.4591667,435.4591667,-91.49416667,-95.52333333,46.58083333,36.3025,0.86,0.516666667,326.0725,317.4566667,33.85833333,1.395,31.2347305,1.166841091,3.4275,442.5783333,0.85,337.6608333,77.75,73.59166667,78.26666667,74.55833333
2020/12/7 22:58,-1.265,0.397,14039.66311,15237.33247,-1197.66936,50.4875,18.16,72.2042305,20.191,-1.30E-13,1,0.840833333,3.455833333,22.970808,82.60166667,36.02833333,28.08916667,0,11.96333333,7.178333333,74.90499948,52.933,40,-2.77E-13,9.091058909,9.9331,3.429166667,3.435,435.8525,435.8525,-91.4825,-95.46166667,46.53583333,36.2975,0.86,0.541666667,325.3683333,318.4083333,33.64583333,1.378333333,31.2347305,1.166841091,3.445,442.895,0.851666667,338.1316667,78.35833333,73.95,78.26666667,74.55833333
2020/12/7 22:59,-1.7325,0.397,13757.89995,14501.9499,-744.049945,49.36333333,18.11,68.77643262,19.405,-3.09E-14,1,0.85,3.459166667,22.8688488,82.01416667,37.58166667,26.79083333,0,11.99666667,7.5325,69.06664563,54.376,40,6.12E-14,8.206768694,10.2131,3.436666667,3.4375,435.9033333,435.9033333,-91.46083333,-95.4,46.515,36.40666667,0.861666667,0.57,324.76,319.4891667,33.64333333,1.3725,27.95293262,0.985131306,3.449166667,443.2266667,0.86,338.6475,78.66666667,74.48333333,77.75,73.59166667
2020/12/7 23:00,-2.0625,0.397,14006.6769,14501.9499,-495.2729946,48.1825,18.11833333,68.77643262,19.405,-3.09E-14,1,0.85,3.4775,23.255694,81.0775,37.7125,25.3775,0,12.0175,7.57,69.06664563,54.376,40,6.12E-14,8.206768694,10.2131,3.453333333,3.454166667,435.5583333,435.5583333,-91.43333333,-95.355,46.54083333,36.62583333,0.863333333,0.5775,324.1333333,320.1558333,33.70416667,1.376666667,27.95293262,0.985131306,3.465,443.3116667,0.861666667,339.0608333,78.30833333,74.26666667,77.75,73.59166667
2020/12/7 23:01,-2.4475,0.397,13730.96273,14501.9499,-770.9871676,47.43833333,18.2675,68.77643262,19.405,-3.09E-14,1,0.851666667,3.4625,23.2901802,81.44083333,40.8025,24.355,0,12.0925,8.145833333,69.06664563,54.376,40,6.12E-14,8.206768694,10.2131,3.440833333,3.441666667,435.3975,435.355,-91.42,-95.315,46.59416667,36.78416667,0.860833333,0.635,323.6241667,320.585,33.65583333,1.3625,27.95293262,0.985131306,3.46,443.395,0.87,339.3033333,79.775,75.34166667,77.75,73.59166667
2020/12/7 23:02,-2.805,0.397,13881.50284,14501.9499,-620.447053,48.56083333,18.245,68.77643262,19.405,-3.09E-14,1,0.8575,3.455833333,23.3396604,80.5325,41.305,23.72333333,0,12.02333333,8.305833333,69.06664563,54.376,40,6.12E-14,8.206768694,10.2131,3.431666667,3.430833333,435.0816667,435.0616667,-91.42166667,-95.24916667,46.70166667,37.11416667,0.861666667,0.645,323.0358333,320.1733333,33.79333333,1.370833333,27.95293262,0.985131306,3.4475,443.3033333,0.87,339.7016667,80.09166667,75.2,77.75,73.59166667
2020/12/7 23:03,-2.5575,0.397,13810.35348,14501.9499,-691.5964177,47.7975,18.53583333,68.77643262,19.405,-3.09E-14,1,0.86,3.445833333,23.39064,79.9575,41.52666667,23.85583333,0,12.09333333,8.353333333,69.06664563,54.376,40,6.12E-14,8.206768694,10.2131,3.421666667,3.421666667,434.7241667,434.7241667,-91.37583333,-95.19416667,46.83166667,37.59416667,0.863333333,0.645,322.5491667,319.6241667,34.03083333,1.381666667,27.95293262,0.985131306,3.433333333,442.945,0.87,339.8866667,80.15,75.425,77.75,73.59166667
2020/12/7 23:04,-2.8875,0.397,13782.29461,13621.48496,160.8096565,47.9975,18.15083333,62.79048463,18.82,1.27E-11,1,0.86,3.435833333,23.3711478,79.95833333,41.76666667,23.66833333,0,12.11833333,8.405,60.743,59.33049645,40,-6.35E-12,6.8709532,11.2638719,3.410833333,3.410833333,434.6258333,434.6258333,-91.10583333,-95.15,46.99666667,37.93583333,0.863333333,0.65,322.3308333,319.2616667,34.155,1.39,22.13031797,0.685174897,3.424166667,442.82,0.87,339.8916667,80.51666667,75.48333333,80,75.32
2020/12/7 23:05,-2.7775,0.397,14104.40975,13621.48496,482.9247969,49.06666667,18.46416667,62.79048463,18.82,1.27E-11,1,0.854166667,3.425833333,23.6695284,80.14083333,41.61333333,23.875,0,12.09833333,8.395,60.743,59.33049645,40,-6.35E-12,6.8709532,11.2638719,3.401666667,3.399166667,434.6541667,434.66,-90.9475,-95.11583333,47.24666667,38.185,0.8625,0.648333333,322.2116667,318.8725,34.33333333,1.401666667,22.13031797,0.685174897,3.414166667,442.7283333,0.869166667,339.8283333,80.40833333,75.63333333,80,75.32
2020/12/7 23:06,-2.7775,0.397,13978.95906,13621.48496,357.4741052,50.51333333,18.60583333,62.79048463,18.82,1.27E-11,1,0.851666667,3.389166667,23.7115116,81.95,42.20666667,25.29833333,0,12.21,8.525833333,60.743,59.33049645,40,-6.35E-12,6.8709532,11.2638719,3.364166667,3.3625,434.7116667,434.7133333,-90.92666667,-95.0725,47.48583333,38.355,0.863333333,0.658333333,322.3725,318.6425,34.66833333,1.415833333,22.13031797,0.685174897,3.3775,442.7283333,0.863333333,339.7425,81.40833333,77.04166667,80,75.32
