time,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,SteamPipelineOP.lp_steam_actual,SteamPipelineOP.electricity_power_actual,SteamPipelineOP.lp_steam_pred_avg,SteamPipelineOP.electricity_power_pred_avg,SteamPipelineOP.electricity_power_ext_opt,SteamPipelineOP.optim_status,SteamPipelineOP.lp_steam_pressure,SteamPipelineOP.hp_steam_pressure,SteamPipelineOP.coal_consumption_hour,ExtCondensTurbineOP.steam_flow_in_x,ExtCondensTurbineOP.steam_flow_in_y,ExtCondensTurbineOP.steam_flow_side_x,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.electricity_generation_x,ExtCondensTurbineOP.electricity_generation_y,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,ExtCondensTurbineOP.electricity_machine_opt_array_x,ExtCondensTurbineOP.electricity_machine_opt_array_y,ExtCondensTurbineOP.steam_pressure_in_x,ExtCondensTurbineOP.steam_pressure_in_y,ExtCondensTurbineOP.steam_temperature_in_x,ExtCondensTurbineOP.steam_temperature_in_y,ExtCondensTurbineOP.steam_pressure_out_x,ExtCondensTurbineOP.steam_pressure_out_y,ExtCondensTurbineOP.steam_temperature_out_x,ExtCondensTurbineOP.steam_temperature_out_y,ExtCondensTurbineOP.steam_pressure_side_x,ExtCondensTurbineOP.steam_pressure_side_y,ExtCondensTurbineOP.steam_temperature_side_x,ExtCondensTurbineOP.steam_temperature_side_y,BackPresTurbineOP.steam_flow_in,BackPresTurbineOP.electricity_generation,BackPresTurbineOP.hp_steam_machine_opt_array,BackPresTurbineOP.electricity_machine_opt_array,BackPresTurbineOP.steam_pressure_in,BackPresTurbineOP.steam_temperature_in,BackPresTurbineOP.steam_pressure_out,BackPresTurbineOP.steam_temperature_out,CFBoilerOP.outlet_steam_flow_x,CFBoilerOP.outlet_steam_flow_y,CFBoilerOP.hp_steam_boiler_opt_array_x,CFBoilerOP.hp_steam_boiler_opt_array_y
2020-12-08 01:59:00,-1.1,0.397,13339.626970288002,12066.292217594473,46.77000000000001,17.107499999999998,59.483518912529554,18.261000000000003,5.54308017281263,1.0,0.9000000000000002,3.423333333333334,21.927892000000003,74.60666666666665,30.92833333333333,18.053333333333335,0.0,11.301666666666668,6.215833333333333,59.077852245864165,30.48400000000098,39.07785224586174,-4.037639791973331e-13,6.382343427187078,5.794100000000221,3.4,3.4025,423.9008333333333,423.9008333333333,-92.75583333333333,-95.63416666666667,44.912499999999994,35.2725,0.9000000000000002,0.4483333333333335,314.8733333333333,306.4841666666667,36.45666666666667,1.4841666666666669,20.000000000001528,0.5414764000000735,3.409166666666667,438.67499999999995,0.9183333333333333,336.8975,69.25,72.6,69.72,70.0
2020-12-08 02:00:00,-1.9799999999999998,0.397,13334.798107434668,12066.292217594473,47.67666666666667,17.107499999999998,59.483518912529554,18.261000000000003,5.54308017281263,1.0,0.9000000000000002,3.3958333333333335,21.633010000000002,74.38333333333334,36.0675,17.391666666666666,0.0,11.343333333333335,7.16,59.077852245864165,30.48400000000098,39.07785224586174,-4.037639791973331e-13,6.382343427187078,5.794100000000221,3.3716666666666666,3.3691666666666666,423.885,423.8825,-92.75833333333333,-95.58916666666666,45.20416666666667,35.314166666666665,0.9000000000000002,0.5383333333333334,314.98500000000007,307.4775,36.469166666666666,1.4733333333333334,20.000000000001528,0.5414764000000735,3.379166666666667,438.6975,0.9141666666666667,336.77166666666665,72.51666666666667,74.15,69.72,70.0
2020-12-08 02:01:00,-1.2100000000000002,0.397,13300.364343210667,12066.292217594473,49.212500000000006,17.4225,59.483518912529554,18.261000000000003,5.54308017281263,1.0,0.9000000000000002,3.41,21.887908000000003,73.56583333333334,34.30333333333334,18.208333333333336,0.0,11.033333333333333,6.838333333333334,59.077852245864165,30.48400000000098,39.07785224586174,-4.037639791973331e-13,6.382343427187078,5.794100000000221,3.3841666666666668,3.385,423.825,423.825,-92.77416666666666,-95.5475,45.45249999999999,35.43333333333333,0.9000000000000002,0.5100000000000001,315.09083333333336,309.15583333333336,36.34916666666666,1.471666666666667,20.000000000001528,0.5414764000000735,3.3924999999999996,438.60083333333336,0.91,336.68833333333333,71.40833333333333,72.60833333333333,69.72,70.0
2020-12-08 02:02:00,-1.87,0.397,13131.733451834669,12066.292217594473,49.030833333333334,17.08,59.483518912529554,18.261000000000003,5.54308017281263,1.0,0.8900000000000001,3.395,21.178192,74.95916666666666,36.08416666666666,19.645,0.0,11.1775,7.170000000000001,59.077852245864165,30.48400000000098,39.07785224586174,-4.037639791973331e-13,6.382343427187078,5.794100000000221,3.3716666666666675,3.3725,423.56999999999994,423.56999999999994,-92.77999999999999,-95.48833333333334,45.62916666666666,35.71666666666667,0.8941666666666669,0.54,315.04333333333335,310.035,35.290000000000006,1.399166666666667,20.000000000001528,0.5414764000000735,3.380833333333333,438.20166666666665,0.9033333333333334,336.65,72.80833333333334,73.29166666666667,69.72,70.0
2020-12-08 02:03:00,-0.88,0.397,13378.549016160001,12066.292217594473,50.15333333333333,17.194166666666668,59.483518912529554,18.261000000000003,5.54308017281263,1.0,0.8900000000000001,3.4524999999999992,21.99953,75.28,30.980833333333333,21.265833333333337,0.0,11.094166666666666,6.2275,59.077852245864165,30.48400000000098,39.07785224586174,-4.037639791973331e-13,6.382343427187078,5.794100000000221,3.4266666666666676,3.43,423.32749999999993,423.32749999999993,-92.78416666666665,-95.52416666666666,45.649999999999984,35.95166666666667,0.8950000000000001,0.4500000000000001,314.78999999999996,309.97083333333336,34.634166666666665,1.3658333333333335,20.000000000001528,0.5414764000000735,3.4341666666666666,437.9433333333333,0.9016666666666668,336.96250000000003,70.42500000000001,70.625,69.72,70.0
2020-12-08 02:04:00,-2.0900000000000003,0.397,13319.628378768002,12612.003086171098,52.11916666666665,16.980833333333333,58.48320212765958,17.918,4.123235953228127,1.0,0.8816666666666668,3.4149999999999996,21.897904,77.3975,36.46333333333333,22.8775,0.0,11.321666666666665,7.285833333333334,58.48320212752692,36.09299999999765,38.483202127761835,-2.2449457858722354e-12,6.395240746776852,6.8590999999998115,3.3925,3.3941666666666666,423.44750000000005,423.46333333333337,-92.78583333333331,-95.57833333333332,45.60500000000001,36.07250000000001,0.8891666666666668,0.5433333333333333,314.365,309.26000000000005,34.04250000000001,1.3258333333333334,19.99999999989999,0.5404232999952094,3.405,437.9683333333334,0.8916666666666667,337.3258333333334,73.84166666666668,73.85000000000001,72.75,73.32000000000001
2020-12-08 02:05:00,-1.54,0.397,13396.118394670668,12612.003086171098,51.856666666666676,17.25916666666667,58.48320212765958,17.918,4.123235953228127,1.0,0.8791666666666669,3.4024999999999985,22.184455999999997,76.9825,34.58416666666667,24.380000000000006,0.0,11.1,6.894166666666667,58.48320212752692,36.09299999999765,38.483202127761835,-2.2449457858722354e-12,6.395240746776852,6.8590999999998115,3.3791666666666664,3.3799999999999994,423.5166666666666,423.5208333333333,-92.77583333333332,-95.52083333333333,45.50166666666667,36.11583333333332,0.8858333333333334,0.5183333333333332,313.75416666666666,310.21583333333336,34.19583333333333,1.3375000000000001,19.99999999989999,0.5404232999952094,3.389166666666666,438.14333333333326,0.8850000000000001,337.5016666666666,72.51666666666667,73.12500000000001,72.75,73.32000000000001
2020-12-08 02:06:00,-2.09,0.397,13191.458831169335,12612.003086171098,51.348333333333336,16.87333333333333,58.48320212765958,17.918,4.123235953228127,1.0,0.8783333333333334,3.370833333333333,21.544711999999997,78.13083333333333,35.604166666666664,24.5625,0.0,11.233333333333333,7.0874999999999995,58.48320212752692,36.09299999999765,38.483202127761835,-2.2449457858722354e-12,6.395240746776852,6.8590999999998115,3.3499999999999996,3.3508333333333336,423.11583333333334,423.11583333333334,-92.76083333333334,-95.45500000000003,45.42916666666667,36.266666666666666,0.8866666666666667,0.5325000000000001,313.30833333333334,311.0941666666667,34.26083333333333,1.335,19.99999999989999,0.5404232999952094,3.3600000000000008,438.2766666666668,0.8866666666666667,337.69750000000005,73.27499999999999,74.24166666666666,72.75,73.32000000000001
2020-12-08 02:07:00,-1.4575000000000002,0.397,13174.592612349334,12612.003086171098,50.59416666666666,16.674166666666668,58.48320212765958,17.918,4.123235953228127,1.0,0.8800000000000002,3.3958333333333326,21.984536000000002,76.79833333333333,32.857499999999995,24.69666666666667,0.0,11.001666666666667,6.5575,58.48320212752692,36.09299999999765,38.483202127761835,-2.2449457858722354e-12,6.395240746776852,6.8590999999998115,3.369166666666666,3.374166666666667,422.7708333333333,422.7708333333333,-92.77166666666666,-95.43833333333335,45.339999999999996,36.377500000000005,0.8900000000000001,0.48583333333333334,313.165,311.65250000000003,34.245,1.335,19.99999999989999,0.5404232999952094,3.3800000000000003,438.27666666666664,0.8900000000000001,337.8,71.25,72.375,72.75,73.32000000000001
2020-12-08 02:08:00,-1.9524999999999997,0.397,13337.994278101334,12612.003086171098,49.80333333333334,16.62666666666667,58.48320212765958,17.918,4.123235953228127,1.0,0.8800000000000002,3.370833333333333,21.3209682,77.36833333333333,34.18833333333333,23.580000000000002,0.0,11.216666666666667,6.803333333333332,58.48320212752692,36.09299999999765,38.483202127761835,-2.2449457858722354e-12,6.395240746776852,6.8590999999998115,3.3466666666666662,3.348333333333334,422.77000000000004,422.7691666666667,-92.74916666666667,-95.415,45.264166666666675,36.44083333333333,0.8891666666666667,0.5091666666666667,313.0425,311.555,34.41583333333333,1.3383333333333332,19.99999999989999,0.5404232999952094,3.356666666666667,438.10166666666674,0.8900000000000001,337.8258333333334,72.45833333333334,73.1,72.75,73.32000000000001
