time,ExtCondensTurbineOP.steam_flow_in_x,ExtCondensTurbineOP.steam_flow_in_y,ExtCondensTurbineOP.steam_flow_side_x,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.electricity_generation_x,ExtCondensTurbineOP.electricity_generation_y,SteamPipelineOP.coal_consumption_hour,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,ExtCondensTurbineOP.electricity_machine_opt_array_x,ExtCondensTurbineOP.electricity_machine_opt_array_y
2020-12-01 23:34:00,81.46833333333333,80.89,35.0875,25.804999999999996,10.890833333333333,10.235833333333332,23.453948,-0.8250000000000001,0.54253871681,70.00000000003052,82.03666666666302,36.63999999999615,28.402464539004292,8.413755555561167,9.7996547488176
2020-12-01 23:35:00,80.49666666666666,80.55666666666666,35.535833333333336,26.625,10.620833333333332,10.1175,23.260692,-0.7200000000000001,0.54253871681,70.00000000003052,82.03666666666302,36.63999999999615,28.402464539004292,8.413755555561167,9.7996547488176
2020-12-01 23:36:00,80.14583333333333,80.12083333333332,35.16916666666666,26.354999999999993,10.609166666666665,10.115833333333333,23.217375999999998,-0.42,0.54253871681,70.00000000003052,82.03666666666302,36.63999999999615,28.402464539004292,8.413755555561167,9.7996547488176
2020-12-01 23:37:00,80.59833333333333,79.82749999999999,34.45,25.502499999999998,10.7975,10.211666666666668,23.478937999999996,-0.6875,0.397,70.00000000003052,82.03666666666302,36.63999999999615,28.402464539004292,8.413755555561167,9.7996547488176
2020-12-01 23:38:00,83.02166666666666,78.79083333333332,34.946666666666665,24.10666666666667,11.21,10.117500000000001,23.602222000000005,-1.2375,0.397,70.00000000003052,82.03666666666302,36.63999999999615,28.402464539004292,8.413755555561167,9.7996547488176
2020-12-01 23:39:00,83.89916666666666,78.27166666666666,34.94916666666666,23.569166666666664,11.364166666666668,10.078333333333331,23.44895,-1.1275000000000002,0.54253871681,70.00000000005711,80.99999999999267,35.4455555555484,29.24323995271284,8.544345555566048,9.72773127836808
2020-12-01 23:40:00,83.65416666666665,77.72666666666667,34.66416666666667,23.043333333333333,11.325833333333334,10.005,23.387307999999997,-0.77,0.397,70.00000000005711,80.99999999999267,35.4455555555484,29.24323995271284,8.544345555566048,9.72773127836808
2020-12-01 23:41:00,83.52499999999999,77.35583333333334,34.079166666666666,22.786666666666665,11.357500000000002,10.033333333333333,23.275686000000004,-1.4025,0.397,70.00000000005711,80.99999999999267,35.4455555555484,29.24323995271284,8.544345555566048,9.72773127836808
2020-12-01 23:42:00,83.4525,76.15999999999998,33.67666666666667,21.485833333333336,11.384166666666665,10.02,23.167395999999997,-1.32,0.397,70.00000000005711,80.99999999999267,35.4455555555484,29.24323995271284,8.544345555566048,9.72773127836808
2020-12-01 23:43:00,83.12916666666666,71.28,33.51416666666667,21.355833333333333,11.362500000000002,10.0175,23.164063999999996,-1.2650000000000001,0.397,70.00000000005711,80.99999999999267,35.4455555555484,29.24323995271284,8.544345555566048,9.72773127836808
2020-12-01 23:44:00,82.94499999999998,67.67333333333333,33.142500000000005,21.19833333333333,11.362499999999997,10.055000000000001,23.112418,-1.6224999999999998,0.397,70.00000000054324,70.00000000005431,34.72222222218891,25.58103309688363,8.648218888985706,8.215565752969573
2020-12-01 23:45:00,83.05500000000002,67.51416666666667,32.94416666666666,20.714999999999996,11.414166666666667,10.055833333333332,22.992465999999997,-1.5,0.397,70.00000000054324,70.00000000005431,34.72222222218891,25.58103309688363,8.648218888985706,8.215565752969573
2020-12-01 23:46:00,82.47499999999998,67.52416666666667,32.305,20.540833333333335,11.405000000000001,10.146666666666667,23.155734,-1.595,0.397,70.00000000054324,70.00000000005431,34.72222222218891,25.58103309688363,8.648218888985706,8.215565752969573
2020-12-01 23:47:00,81.53750000000001,69.11833333333334,30.91416666666667,20.1525,11.379166666666668,10.530000000000001,23.202836363636365,-2.0349999999999997,0.397,70.00000000054324,70.00000000005431,34.72222222218891,25.58103309688363,8.648218888985706,8.215565752969573
2020-12-01 23:48:00,81.10333333333334,70.41583333333334,30.323333333333338,20.73416666666667,11.373333333333333,10.775,23.417296,-2.2824999999999998,0.397,70.00000000054324,70.00000000005431,34.72222222218891,25.58103309688363,8.648218888985706,8.215565752969573
2020-12-01 23:49:00,80.77833333333335,71.79166666666667,30.245,21.700833333333335,11.336666666666666,10.986666666666666,23.483027272727274,-2.255,0.397,70.00000000000735,69.99999999999909,31.901818181816353,23.71557070706848,8.968573636365061,9.995116083333405
2020-12-01 23:50:00,80.95249999999999,72.13666666666667,31.022500000000004,22.241666666666664,11.329166666666666,11.015,23.563146727272727,-2.09,0.397,70.00000000000735,69.99999999999909,31.901818181816353,23.71557070706848,8.968573636365061,9.995116083333405
2020-12-01 23:51:00,81.49166666666667,78.58916666666666,31.80916666666667,22.72083333333333,11.326666666666666,10.973333333333334,23.75716,-2.0075,0.397,70.00000000000735,69.99999999999909,31.901818181816353,23.71557070706848,8.968573636365061,9.995116083333405
2020-12-01 23:52:00,82.255,82.03333333333333,33.044166666666676,23.424166666666668,11.317500000000003,10.881666666666666,23.795477999999996,-2.2439999999999998,0.397,70.00000000000735,69.99999999999909,31.901818181816353,23.71557070706848,8.968573636365061,9.995116083333405
2020-12-01 23:53:00,82.34833333333333,81.87833333333333,33.35916666666667,23.310000000000002,11.304166666666667,10.82,23.800476,-2.255,0.397,70.00000000000735,69.99999999999909,31.901818181816353,23.71557070706848,8.968573636365061,9.995116083333405
2020-12-01 23:54:00,82.095,81.33166666666666,32.98083333333334,23.361666666666665,11.265833333333333,10.700833333333334,22.959600363636362,-1.5300000000000002,0.397,70.0000000000218,70.00000000003388,34.056363636359954,24.11079830216889,8.786756363640453,8.30686516264337
2020-12-01 23:55:00,77.08333333333333,72.38083333333333,30.78916666666667,25.477500000000003,10.65,10.522499999999999,22.558094363636368,-1.089,0.397,70.0000000000218,70.00000000003388,34.056363636359954,24.11079830216889,8.786756363640453,8.30686516264337
2020-12-01 23:56:00,72.90916666666668,74.14750000000001,30.905000000000005,27.853333333333335,9.946666666666667,10.839166666666666,22.614284000000005,-0.78,0.54253871681,70.0000000000218,70.00000000003388,34.056363636359954,24.11079830216889,8.786756363640453,8.30686516264337
