time,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.steam_temperature_in_x,BackPresTurbineOP.electricity_generation,ExtCondensTurbineOP.electricity_generation_x,ExtCondensTurbineOP.steam_temperature_side_x,SteamPipelineOP.lp_steam_pred_avg,SteamPipelineOP.electricity_power_pred_avg,ExtCondensTurbineOP.steam_pressure_side_x,BackPresTurbineOP.steam_pressure_in,CFBoilerOP.outlet_steam_flow_x,ExtCondensTurbineOP.electricity_machine_opt_array_x,ExtCondensTurbineOP.steam_temperature_in_y,ExtCondensTurbineOP.steam_temperature_out_x,ExtCondensTurbineOP.electricity_machine_opt_array_y,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,SteamPipelineOP.lp_steam_pressure,BackPresTurbineOP.steam_flow_in,BackPresTurbineOP.steam_temperature_out,SteamPipelineOP.coal_consumption_hour,SteamPipelineOP.electricity_power_ext_opt,ExtCondensTurbineOP.electricity_generation_y,ExtCondensTurbineOP.steam_flow_side_x,ExtCondensTurbineOP.steam_pressure_in_x,ExtCondensTurbineOP.steam_pressure_out_x,ExtCondensTurbineOP.steam_flow_in_x,CFBoilerOP.hp_steam_boiler_opt_array_x,BackPresTurbineOP.steam_pressure_out,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,BackPresTurbineOP.hp_steam_machine_opt_array,ExtCondensTurbineOP.steam_flow_side_y,SteamPipelineOP.hp_steam_pressure,BackPresTurbineOP.steam_temperature_in,CFBoilerOP.outlet_steam_flow_y,SteamPipelineOP.lp_steam_actual,ExtCondensTurbineOP.steam_pressure_out_y,SteamPipelineOP.electricity_power_actual,SteamPipelineOP.electricity_power_ext,ExtCondensTurbineOP.steam_pressure_in_y,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,CFBoilerOP.hp_steam_boiler_opt_array_y,ExtCondensTurbineOP.steam_flow_in_y,SteamPipelineOP.optim_status,BackPresTurbineOP.electricity_machine_opt_array,ExtCondensTurbineOP.steam_temperature_out_y,ExtCondensTurbineOP.steam_temperature_side_y,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.steam_pressure_side_y,SteamPipelineOP.electricity_price_ext
2020-12-11 22:32:00,-1.997046972235239e-11,428.0783333333333,1.8200000000000003,8.826666666666666,318.75083333333333,83.15543144208038,21.160000000000004,0.8041666666666668,3.0574999999999997,83.24166666666667,8.899283172694641,428.0783333333333,39.12083333333334,10.181330399998757,35.000000000004654,0.7400000000000001,41.47666666666667,331.99333333333334,23.888440799999998,8.135714324453147e-13,8.977500000000001,38.86333333333333,3.0508333333333333,-92.58833333333332,45.5825,80.0,0.7641666666666665,72.58530966875743,47.32409810876236,0.0,3.0716666666666668,441.2633333333333,75.45833333333333,70.13666666666666,-94.23083333333334,20.459999999999997,1.4025,3.0391666666666666,16779.347931319666,16275.361190158146,74.62,75.03166666666665,1.0,2.079386427305793,40.16083333333333,260.4833333333333,49.99999999999402,0.7191666666666667,0.54253871681
2020-12-11 22:33:00,-1.997046972235239e-11,427.8641666666667,1.9308333333333332,8.710833333333332,319.3333333333333,83.15543144208038,21.160000000000004,0.8033333333333333,3.0216666666666665,83.675,8.899283172694641,427.8641666666667,39.068333333333335,10.181330399998757,35.000000000004654,0.7450000000000001,44.10666666666666,332.0466666666667,24.417520749999998,8.135714324453147e-13,8.785833333333334,37.45916666666667,3.018333333333333,-92.54916666666666,47.57999999999999,80.0,0.7758333333333333,72.58530966875743,47.32409810876236,0.0,3.0391666666666666,441.3883333333333,76.21666666666667,69.99416666666666,-94.245,20.522499999999997,1.6500000000000001,3.0075,16640.362896977436,16275.361190158146,74.62,73.52833333333332,1.0,2.079386427305793,40.2675,260.8183333333333,49.99999999999402,0.7075,0.54253871681
2020-12-11 22:34:00,-1.997046972235239e-11,427.3708333333334,2.154166666666667,8.629166666666665,319.9283333333333,83.15543144208038,21.160000000000004,0.8033333333333336,2.9691666666666663,84.35833333333333,8.899283172694641,427.3708333333334,39.02583333333333,10.181330399998757,35.000000000004654,0.7566666666666665,48.57666666666666,332.0733333333333,23.288180999999998,8.135714324453147e-13,8.341666666666667,35.03333333333333,2.970833333333333,-92.61916666666666,45.8425,80.0,0.7966666666666667,72.58530966875743,47.32409810876236,0.0,2.9908333333333332,441.16833333333335,76.98333333333333,71.04416666666667,-94.24416666666667,20.144166666666667,1.705,2.9583333333333335,17159.00025503107,16275.361190158146,74.62,71.72333333333334,1.0,2.079386427305793,40.39833333333333,261.04,49.99999999999402,0.6908333333333333,0.54253871681
2020-12-11 22:35:00,-1.997046972235239e-11,426.9766666666667,2.2175000000000002,8.624166666666666,320.12833333333333,83.15543144208038,21.160000000000004,0.8033333333333333,3.008333333333333,81.35833333333333,8.899283172694641,426.99083333333334,38.98666666666667,10.181330399998757,35.000000000004654,0.7649999999999998,49.27750000000001,331.7741666666666,23.476105799999996,8.135714324453147e-13,7.365000000000001,32.9325,3.01,-93.37916666666666,40.92333333333333,80.0,0.8075000000000002,72.58530966875743,47.32409810876236,0.0,3.0308333333333337,440.63166666666666,74.24166666666667,69.76,-94.23166666666667,20.480833333333333,3.3275,3.0,17005.658609510534,16275.361190158146,74.62,70.16333333333334,1.0,2.079386427305793,40.45583333333333,259.7816666666667,49.99999999999402,0.6366666666666667,0.54253871681
2020-12-11 22:36:00,-1.997046972235239e-11,427.14916666666664,2.185,8.5175,319.7316666666666,83.15543144208038,21.160000000000004,0.8075000000000001,3.0,81.64166666666667,8.899283172694641,427.14916666666664,38.98583333333334,10.181330399998757,35.000000000004654,0.7699999999999999,49.17916666666667,331.56333333333333,23.4536148,8.135714324453147e-13,7.885000000000001,32.3775,3.000833333333333,-93.61916666666666,43.20666666666667,80.0,0.8100000000000004,72.58530966875743,47.32409810876236,0.0,3.021666666666667,440.27333333333337,74.91666666666667,68.82416666666666,-94.24833333333333,20.351666666666663,2.6675,2.986666666666667,17054.482857698666,16275.361190158146,74.62,69.27333333333334,1.0,2.079386427305793,40.288333333333334,259.2675,49.99999999999402,0.6299999999999999,0.54253871681
2020-12-11 22:37:00,1.0463185873277325e-11,427.76333333333326,2.1625,8.488333333333333,319.5416666666667,86.56559692671394,21.553,0.8100000000000004,3.0,81.65,9.995400186879346,427.76333333333326,38.96916666666667,9.259099400000556,34.999999999996966,0.7775,49.064166666666665,331.7175,23.47498125,-5.595524044110789e-14,7.9433333333333325,31.445000000000004,3.0,-93.54833333333333,43.69916666666666,80.0,0.8200000000000002,79.03146235190225,50.73426359337317,0.0,3.02,440.2066666666667,74.66666666666667,68.23833333333333,-94.25166666666667,20.555833333333332,2.7775,2.985833333333334,16282.097831587267,17219.482768143112,75.34,68.5375,1.0,2.2985004131201543,40.0375,259.3875,50.00000000000267,0.6341666666666665,0.54253871681
2020-12-11 22:38:00,1.0463185873277325e-11,428.3225,2.1024999999999996,8.540833333333333,319.4833333333333,86.56559692671394,21.553,0.8108333333333336,2.984166666666667,82.325,9.995400186879346,428.3308333333334,38.935833333333335,9.259099400000556,34.999999999996966,0.7800000000000001,48.48666666666667,332.0908333333333,23.888440799999998,-5.595524044110789e-14,8.360833333333332,30.81833333333333,2.985,-93.48333333333335,45.8025,80.0,0.8200000000000002,79.03146235190225,50.73426359337317,0.0,3.005833333333333,440.29833333333323,75.30833333333332,67.71416666666666,-94.25416666666666,19.702500000000004,1.2375,2.970833333333333,16867.451541301998,17219.482768143112,75.34,68.365,1.0,2.2985004131201543,39.870833333333344,259.5183333333333,50.00000000000267,0.6641666666666668,0.54253871681
2020-12-11 22:39:00,1.0463185873277325e-11,428.59999999999997,2.1058333333333334,8.819166666666668,319.7766666666667,86.56559692671394,21.553,0.805,2.953333333333333,82.99166666666666,9.995400186879346,428.59999999999997,38.92583333333334,9.259099400000556,34.999999999996966,0.7800000000000001,48.92916666666667,332.62083333333334,23.9094324,-5.595524044110789e-14,8.303333333333333,29.23166666666667,2.955,-93.42333333333333,45.76666666666666,80.0,0.8200000000000002,79.03146235190225,50.73426359337317,0.0,2.977500000000001,440.44,75.63333333333333,67.03583333333333,-94.24916666666667,20.725833333333338,2.255,2.9425000000000003,16300.418250886034,17219.482768143112,75.34,68.65083333333334,1.0,2.2985004131201543,39.795833333333334,260.2583333333333,50.00000000000267,0.6733333333333333,0.54253871681
2020-12-11 22:40:00,1.0463185873277325e-11,428.41166666666663,2.0733333333333333,8.91,319.9866666666667,86.56559692671394,21.553,0.8200000000000002,2.94,83.58333333333333,9.995400186879346,428.33666666666664,38.965833333333336,9.259099400000556,34.999999999996966,0.7825000000000001,48.62166666666667,332.90333333333336,24.10098075,-5.595524044110789e-14,8.179166666666667,31.050833333333333,2.94,-93.40499999999997,44.77916666666667,80.0,0.8200000000000002,79.03146235190225,50.73426359337317,0.0,2.960833333333333,440.2491666666667,76.29166666666667,65.96083333333333,-94.25083333333333,20.07166666666667,1.1,2.93,16244.629313277766,17219.482768143112,75.34,70.64833333333333,1.0,2.2985004131201543,39.818333333333335,260.52,50.00000000000267,0.6558333333333334,0.54253871681
2020-12-11 22:41:00,1.0463185873277325e-11,427.57749999999993,2.0425,8.905833333333334,320.6316666666667,86.56559692671394,21.553,0.8066666666666668,2.9025,84.175,9.995400186879346,427.58916666666664,39.16583333333333,9.259099400000556,34.999999999996966,0.7833333333333335,48.73333333333333,333.59916666666663,24.174076499999998,-5.595524044110789e-14,8.611666666666668,28.254166666666666,2.905,-93.32833333333332,47.625,80.0,0.8200000000000002,79.03146235190225,50.73426359337317,0.0,2.926666666666667,439.6233333333333,76.70833333333333,65.00833333333333,-94.23416666666668,20.087500000000002,0.7975,2.889166666666666,16631.133138841466,17219.482768143112,75.34,68.54333333333334,1.0,2.2985004131201543,39.88583333333332,261.20666666666665,50.00000000000267,0.6875000000000001,0.54253871681
