,ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.steam_pressure_in,ExtCondensTurbineOP.steam_temperature_in,ExtCondensTurbineOP.electricity_generation,ExtCondensTurbineOP.steam_pressure_out,ExtCondensTurbineOP.steam_temperature_out,ExtCondensTurbineOP.steam_flow_side,ExtCondensTurbineOP.steam_pressure_side,ExtCondensTurbineOP.steam_temperature_side
2020-09-04 00:00:00,42.25181818181818,3.0290909090909093,428.8463636363636,8.092727272727272,-87.6390909090909,48.07363636363637,0.0,0.7145454545454545,229.30272727272725
2020-09-04 00:01:00,39.557,3.066,428.413,7.8180000000000005,-87.731,48.05199999999999,0.0,0.6910000000000001,227.974
2020-09-04 00:02:00,41.06,3.0383333333333336,428.10999999999996,8.181666666666665,-87.68416666666667,47.91083333333333,0.0,0.7025,227.63083333333336
2020-09-04 00:03:00,40.18666666666667,3.0500000000000003,427.95166666666677,7.951666666666665,-87.66333333333331,47.788333333333334,0.0,0.6933333333333334,228.14833333333334
2020-09-04 00:04:00,40.00428571428571,3.0285714285714285,427.26000000000005,7.8757142857142854,-87.59142857142855,47.809999999999995,0.0,0.6971428571428573,228.75428571428571
2020-09-04 00:05:00,38.97545454545454,3.0518181818181818,426.76363636363635,7.652727272727273,-87.80454545454546,47.78727272727272,0.0,0.6827272727272727,227.18090909090913
2020-09-04 00:06:00,39.376363636363635,3.0599999999999996,426.7054545454545,7.791818181818181,-87.7981818181818,47.64545454545455,0.0,0.66,226.4290909090909
2020-09-04 00:07:00,40.68090909090909,3.0427272727272725,426.8154545454545,8.053636363636363,-87.71272727272728,47.621818181818185,0.0,0.6790909090909092,228.44636363636363
2020-09-04 00:08:00,43.57333333333333,3.0158333333333336,426.58750000000003,8.385833333333334,-87.61083333333335,47.51666666666667,0.0,0.7141666666666667,230.95416666666668
2020-09-04 00:09:00,39.96833333333333,3.0325,426.12499999999994,7.9191666666666665,-87.60833333333333,47.60916666666666,0.0,0.6925000000000002,230.21416666666664
2020-09-04 00:10:00,45.536,2.9939999999999998,425.73,8.358,-87.524,47.668,0.0,0.696,229.171
2020-09-04 00:11:00,47.366666666666674,2.959166666666667,425.20666666666665,8.245,-87.48333333333335,47.653333333333336,0.0,0.7033333333333335,230.86333333333334
2020-09-04 00:12:00,44.759166666666665,2.939166666666667,424.67333333333335,7.718333333333333,-87.64166666666665,47.74583333333334,0.0,0.6849999999999999,230.62250000000003
2020-09-04 00:13:00,45.435,2.9725,424.25250000000005,7.905833333333334,-88.01166666666667,47.745000000000005,0.0,0.6691666666666666,228.33416666666665
2020-09-04 00:14:00,41.24666666666667,3.0741666666666667,424.5066666666666,8.235,-87.91250000000001,47.61166666666666,0.0,0.7025,229.745
2020-09-04 00:15:00,42.26666666666666,3.091666666666667,425.5241666666666,8.463333333333335,-87.83416666666665,47.62166666666667,0.0,0.7158333333333334,230.30583333333334
2020-09-04 00:16:00,41.48166666666667,3.091666666666667,426.62833333333333,8.285833333333334,-87.77333333333333,47.6925,0.0,0.7266666666666669,230.96916666666664
2020-09-04 00:17:00,41.13583333333332,3.066666666666667,427.21999999999997,8.0375,-87.77499999999999,47.7125,0.0,0.7050000000000001,229.35
2020-09-04 00:18:00,46.31999999999999,3.0233333333333334,427.3474999999999,8.156666666666666,-87.70250000000003,47.731666666666655,0.0,0.7008333333333335,229.1883333333333
2020-09-04 00:19:00,45.14666666666667,3.0208333333333335,427.0058333333333,7.913333333333333,-87.67833333333334,47.699999999999996,0.0,0.6825,228.9141666666667
2020-09-04 00:20:00,44.865833333333335,3.0325,426.7858333333333,7.881666666666667,-87.79416666666667,47.65833333333334,0.0,0.6650000000000001,227.34833333333333
2020-09-04 00:21:00,45.6925,2.9966666666666675,426.84166666666664,7.9816666666666665,-87.74000000000001,47.60083333333333,0.0,0.6925,227.71166666666667
2020-09-04 00:22:00,44.18083333333333,3.026666666666667,426.90416666666664,7.736666666666667,-87.7925,47.48416666666666,0.0,0.6633333333333334,227.07916666666665
2020-09-04 00:23:00,43.8375,3.040833333333333,427.03416666666664,7.692499999999999,-87.87166666666667,47.446666666666665,0.0,0.6425,227.28583333333336
2020-09-04 00:24:00,44.619166666666665,3.040833333333333,427.2825,7.8549999999999995,-87.83666666666666,47.345000000000006,0.0,0.6525000000000001,229.37416666666664
2020-09-04 00:25:00,46.74166666666667,3.018333333333334,427.4966666666666,8.34,-87.72666666666667,47.311666666666675,0.0,0.7041666666666666,231.6258333333333
2020-09-04 00:26:00,44.60545454545454,3.0572727272727276,427.5172727272727,8.382727272727273,-87.66999999999999,47.36454545454546,0.0,0.72,231.66363636363633
2020-09-04 00:27:00,39.2,3.0599999999999996,427.54400000000004,7.6930000000000005,-87.77399999999999,47.474,0.0,0.6950000000000002,229.365
2020-09-04 00:28:00,38.193333333333335,3.060833333333333,427.565,7.619166666666668,-87.92,47.45583333333334,0.0,0.6616666666666667,226.97500000000002
2020-09-04 00:29:00,37.9025,3.0675000000000003,427.6816666666667,7.540000000000002,-88.02,47.34333333333334,0.0,0.6333333333333332,226.26666666666665
2020-09-04 00:30:00,41.387499999999996,3.0525,427.6841666666666,7.923333333333335,-87.9208333333333,47.21333333333334,0.0,0.6583333333333333,229.11
2020-09-04 00:31:00,41.06545454545454,3.046363636363637,427.78363636363633,7.7763636363636355,-87.85454545454546,47.14545454545455,0.0,0.661818181818182,231.41000000000003
2020-09-04 00:32:00,46.71272727272728,3.02,427.88727272727266,8.342727272727274,-87.76272727272729,47.125454545454545,0.0,0.6981818181818182,232.21999999999997
2020-09-04 00:33:00,46.59166666666667,3.0091666666666668,427.9433333333333,8.2175,-87.71250000000002,47.218333333333334,0.0,0.7008333333333335,233.05416666666665
2020-09-04 00:34:00,47.81916666666666,2.9908333333333332,428.0416666666666,8.44,-87.65333333333332,47.35666666666666,0.0,0.7000000000000001,231.63916666666668
2020-09-04 00:35:00,46.78166666666666,2.981666666666667,428.19416666666666,8.211666666666666,-87.62249999999999,47.458333333333336,0.0,0.7033333333333335,232.45333333333335
2020-09-04 00:36:00,46.465,2.9758333333333327,428.2766666666667,8.120833333333332,-87.61166666666668,47.55166666666667,0.0,0.7066666666666667,231.75333333333336
2020-09-04 00:37:00,44.980000000000004,2.9818181818181824,428.3781818181818,7.850909090909092,-87.74,47.6390909090909,0.0,0.6754545454545455,230.3954545454545
2020-09-04 00:38:00,45.084166666666675,2.9675,428.3975,7.848333333333333,-87.88583333333334,47.57583333333334,0.0,0.6675,229.6
2020-09-04 00:39:00,44.865833333333335,2.9575,428.1933333333334,7.788333333333334,-87.94666666666666,47.48833333333334,0.0,0.6575,230.3183333333333
2020-09-04 00:40:00,44.099999999999994,2.959090909090909,427.8181818181818,7.634545454545454,-88.00454545454546,47.39909090909091,0.0,0.650909090909091,230.7618181818182
2020-09-04 00:41:00,41.552727272727275,2.998181818181818,427.38545454545454,7.197272727272726,-88.33090909090912,47.29909090909091,0.0,0.6236363636363638,230.36363636363637
