,BackPresTurbineOP.steam_flow_in,BackPresTurbineOP.steam_pressure_in,BackPresTurbineOP.steam_temperature_in,BackPresTurbineOP.electricity_generation,BackPresTurbineOP.steam_pressure_out,BackPresTurbineOP.steam_temperature_out
2020-09-04 03:43:00,28.716666666666658,3.0849999999999995,442.1191666666667,0.9558333333333332,0.7599999999999999,348.4166666666667
2020-09-04 03:44:00,28.424545454545456,3.089090909090909,441.36909090909097,0.9336363636363636,0.7599999999999999,348.10909090909087
2020-09-04 03:45:00,28.00181818181818,3.1072727272727274,440.64909090909083,0.9054545454545455,0.7599999999999999,347.86727272727273
2020-09-04 03:46:00,27.955555555555556,3.125555555555555,439.82444444444445,0.9088888888888891,0.7599999999999999,347.7822222222221
2020-09-04 03:47:00,27.69272727272727,3.108181818181818,439.1954545454546,0.889090909090909,0.75,347.45909090909095
2020-09-04 03:48:00,28.977499999999996,3.089166666666667,438.40166666666664,0.9916666666666667,0.75,346.91916666666674
2020-09-04 03:49:00,29.41166666666666,3.100833333333334,437.5308333333333,1.031666666666667,0.75,345.6266666666666
2020-09-04 03:50:00,32.596363636363634,3.0527272727272727,436.6281818181818,1.2390909090909092,0.7618181818181816,343.83
2020-09-04 03:51:00,34.49666666666667,3.0275,435.5883333333333,1.3549999999999995,0.7699999999999999,340.71916666666664
2020-09-04 03:52:00,34.19166666666666,3.0099999999999993,434.71333333333337,1.3108333333333333,0.7699999999999999,338.4558333333334
2020-09-04 03:53:00,33.32,3.012,434.134,1.242,0.7770000000000001,337.488
2020-09-04 03:54:00,31.746666666666666,2.9891666666666663,433.7233333333333,1.1133333333333335,0.7699999999999999,337.26666666666665
2020-09-04 03:55:00,31.102500000000003,3.0,433.36666666666673,1.0691666666666666,0.7666666666666666,337.6616666666667
2020-09-04 03:56:00,31.204545454545453,2.9881818181818187,432.9009090909092,1.0763636363636362,0.7663636363636361,338.1018181818182
2020-09-04 03:57:00,29.075000000000003,3.0058333333333334,432.3925000000001,0.945,0.7599999999999999,338.47083333333325
2020-09-04 03:58:00,28.973333333333333,3.000833333333333,431.835,0.9358333333333332,0.7599999999999999,339.19416666666666
