time,SteamPipelineOP.hp_steam_pressure
2020-10-01 02:12:00,3.4375000000000004
2020-10-01 02:13:00,3.4291666666666667
2020-10-01 02:14:00,3.4283333333333332
2020-10-01 02:15:00,3.4141666666666666
2020-10-01 02:16:00,3.4483333333333337
2020-10-01 02:17:00,3.484166666666667
2020-10-01 02:18:00,3.4675000000000007
2020-10-01 02:19:00,3.4866666666666664
2020-10-01 02:20:00,3.4941666666666666
2020-10-01 02:21:00,3.480833333333333
2020-10-01 02:22:00,3.4900000000000007
2020-10-01 02:23:00,3.484166666666667
2020-10-01 02:24:00,3.47
2020-10-01 02:25:00,3.4774999999999996
2020-10-01 02:26:00,3.4383333333333344
2020-10-01 02:27:00,3.3924999999999996
2020-10-01 02:28:00,3.4000000000000004
2020-10-01 02:29:00,3.386666666666667
2020-10-01 02:30:00,3.3874999999999993
2020-10-01 02:31:00,3.4
2020-10-01 02:32:00,3.3716666666666666
2020-10-01 02:33:00,3.3949999999999996
2020-10-01 02:34:00,3.39
2020-10-01 02:35:00,3.4133333333333336
2020-10-01 02:36:00,3.4033333333333338
2020-10-01 02:37:00,3.4466666666666668
2020-10-01 02:38:00,3.4391666666666665
2020-10-01 02:39:00,3.448333333333333
2020-10-01 02:40:00,3.483333333333334
2020-10-01 02:41:00,3.5127272727272727
2020-10-01 02:42:00,3.5183333333333326
2020-10-01 02:43:00,3.5090909090909093
2020-10-01 02:44:00,3.5108333333333337
2020-10-01 02:45:00,3.475454545454546
2020-10-01 02:46:00,3.466666666666667
2020-10-01 02:47:00,3.4450000000000003
2020-10-01 02:48:00,3.4308333333333336
2020-10-01 02:49:00,3.4191666666666674
2020-10-01 02:50:00,3.395
2020-10-01 02:51:00,3.4299999999999997
2020-10-01 02:52:00,3.4125
2020-10-01 02:53:00,3.4516666666666667
2020-10-01 02:54:00,3.459166666666667
2020-10-01 02:55:00,3.444
2020-10-01 02:56:00,3.4666666666666663
2020-10-01 02:57:00,3.459166666666667
2020-10-01 02:58:00,3.481666666666666
2020-10-01 02:59:00,3.4800000000000004
2020-10-01 03:00:00,3.4475
2020-10-01 03:01:00,3.4527272727272726
2020-10-01 03:02:00,3.4691666666666663
2020-10-01 03:03:00,3.45
2020-10-01 03:04:00,3.4241666666666677
2020-10-01 03:05:00,3.4150000000000005
2020-10-01 03:06:00,3.4049999999999994
2020-10-01 03:07:00,3.400833333333333
2020-10-01 03:08:00,3.383333333333333
2020-10-01 03:09:00,3.3508333333333336
2020-10-01 03:10:00,3.3216666666666668
2020-10-01 03:11:00,3.3058333333333336
2020-10-01 03:12:00,3.294166666666667
2020-10-01 03:13:00,3.355
2020-10-01 03:14:00,3.4033333333333338
2020-10-01 03:15:00,3.4350000000000005
2020-10-01 03:16:00,3.477272727272727
2020-10-01 03:17:00,3.520833333333334
2020-10-01 03:18:00,3.518333333333334
2020-10-01 03:19:00,3.5300000000000007
2020-10-01 03:20:00,3.510833333333333
2020-10-01 03:21:00,3.53
2020-10-01 03:22:00,3.515454545454545
2020-10-01 03:23:00,3.481666666666667
2020-10-01 03:24:00,3.4983333333333335
2020-10-01 03:25:00,3.482727272727273
2020-10-01 03:26:00,3.460833333333334
2020-10-01 03:27:00,3.4475
2020-10-01 03:28:00,3.444545454545455
2020-10-01 03:29:00,3.4475
2020-10-01 03:30:00,3.4216666666666673
2020-10-01 03:31:00,3.4416666666666664
2020-10-01 03:32:00,3.4783333333333335
2020-10-01 03:33:00,3.4999999999999996
2020-10-01 03:34:00,3.5058333333333334
2020-10-01 03:35:00,3.494166666666667
2020-10-01 03:36:00,3.486666666666667
2020-10-01 03:37:00,3.4758333333333327
2020-10-01 03:38:00,3.4618181818181815
2020-10-01 03:39:00,3.4458333333333333
2020-10-01 03:40:00,3.431666666666666
2020-10-01 03:41:00,3.454166666666667
2020-10-01 03:42:00,3.4450000000000003
2020-10-01 03:43:00,3.4441666666666673
2020-10-01 03:44:00,3.4633333333333334
2020-10-01 03:45:00,3.439090909090909
2020-10-01 03:46:00,3.409166666666667
2020-10-01 03:47:00,3.4075
2020-10-01 03:48:00,3.419090909090909
2020-10-01 03:49:00,3.4650000000000003
2020-10-01 03:50:00,3.4725
2020-10-01 03:51:00,3.483333333333333
2020-10-01 03:52:00,3.4325000000000006
2020-10-01 03:53:00,3.433636363636364
2020-10-01 03:54:00,3.4091666666666662
2020-10-01 03:55:00,3.3983333333333334
2020-10-01 03:56:00,3.4025000000000003
2020-10-01 03:57:00,3.3941666666666657
2020-10-01 03:58:00,3.3716666666666666
2020-10-01 03:59:00,3.3699999999999997
2020-10-01 04:00:00,3.3733333333333335
2020-10-01 04:01:00,3.3763636363636356
2020-10-01 04:02:00,3.3800000000000003
2020-10-01 04:03:00,3.3800000000000003
2020-10-01 04:04:00,3.3749999999999996
2020-10-01 04:05:00,3.388333333333333
2020-10-01 04:06:00,3.3900000000000006
2020-10-01 04:07:00,3.3749999999999996
2020-10-01 04:08:00,3.3733333333333335
2020-10-01 04:09:00,3.3433333333333337
2020-10-01 04:10:00,3.3175000000000003
2020-10-01 04:11:00,3.31
2020-10-01 04:12:00,3.3125
2020-10-01 04:13:00,3.419166666666667
2020-10-01 04:14:00,3.430833333333334
2020-10-01 04:15:00,3.441666666666667
2020-10-01 04:16:00,3.429166666666667
2020-10-01 04:17:00,3.420833333333334
2020-10-01 04:18:00,3.4149999999999996
2020-10-01 04:19:00,3.4066666666666667
2020-10-01 04:20:00,3.43
2020-10-01 04:21:00,3.4408333333333334
2020-10-01 04:22:00,3.454166666666667
2020-10-01 04:23:00,3.466666666666667
2020-10-01 04:24:00,3.4550000000000005
2020-10-01 04:25:00,3.4466666666666668
2020-10-01 04:26:00,3.420833333333333
2020-10-01 04:27:00,3.401666666666667
2020-10-01 04:28:00,3.3783333333333334
2020-10-01 04:29:00,3.3625000000000003
2020-10-01 04:30:00,3.3683333333333336
2020-10-01 04:31:00,3.3874999999999997
2020-10-01 04:32:00,3.401666666666667
2020-10-01 04:33:00,3.4175
2020-10-01 04:34:00,3.4491666666666667
2020-10-01 04:35:00,3.4575
2020-10-01 04:36:00,3.4525
2020-10-01 04:37:00,3.405
2020-10-01 04:38:00,3.3991666666666664
2020-10-01 04:39:00,3.358333333333334
2020-10-01 04:40:00,3.336666666666666
2020-10-01 04:41:00,3.3191666666666664
2020-10-01 04:42:00,3.293333333333333
2020-10-01 04:43:00,3.3524999999999996
2020-10-01 04:44:00,3.405
2020-10-01 04:45:00,3.420833333333333
2020-10-01 04:46:00,3.4424999999999994
2020-10-01 04:47:00,3.4591666666666665
2020-10-01 04:48:00,3.435
2020-10-01 04:49:00,3.4391666666666674
2020-10-01 04:50:00,3.4545454545454546
2020-10-01 04:51:00,3.4425000000000003
2020-10-01 04:52:00,3.4375
2020-10-01 04:53:00,3.4258333333333337
2020-10-01 04:54:00,3.4149999999999996
2020-10-01 04:55:00,3.3666666666666667
2020-10-01 04:56:00,3.41
2020-10-01 04:57:00,3.4275000000000007
2020-10-01 04:58:00,3.4075
2020-10-01 04:59:00,3.4458333333333333
2020-10-01 05:00:00,3.4091666666666662
2020-10-01 05:01:00,3.4116666666666666
2020-10-01 05:02:00,3.3858333333333337
2020-10-01 05:03:00,3.395
2020-10-01 05:04:00,3.419166666666667
2020-10-01 05:05:00,3.404166666666667
2020-10-01 05:06:00,3.389999999999999
2020-10-01 05:07:00,3.3825000000000003
2020-10-01 05:08:00,3.4000000000000004
2020-10-01 05:09:00,3.3833333333333333
2020-10-01 05:10:00,3.3591666666666673
2020-10-01 05:11:00,3.359090909090909
2020-10-01 05:12:00,3.4433333333333334
2020-10-01 05:13:00,3.4758333333333336
2020-10-01 05:14:00,3.4883333333333337
2020-10-01 05:15:00,3.4774999999999996
2020-10-01 05:16:00,3.4883333333333333
2020-10-01 05:17:00,3.4883333333333337
2020-10-01 05:18:00,3.5325
2020-10-01 05:19:00,3.5316666666666676
2020-10-01 05:20:00,3.522727272727273
2020-10-01 05:21:00,3.481666666666667
2020-10-01 05:22:00,3.4675
2020-10-01 05:23:00,3.4516666666666675
2020-10-01 05:24:00,3.435833333333333
2020-10-01 05:25:00,3.416363636363636
2020-10-01 05:26:00,3.365833333333333
2020-10-01 05:27:00,3.3745454545454545
2020-10-01 05:28:00,3.355833333333333
2020-10-01 05:29:00,3.4308333333333336
2020-10-01 05:30:00,3.4375000000000004
2020-10-01 05:31:00,3.49
2020-10-01 05:32:00,3.4154545454545455
2020-10-01 05:33:00,3.4025
2020-10-01 05:34:00,3.4118181818181825
2020-10-01 05:35:00,3.4159999999999995
2020-10-01 05:36:00,3.4283333333333332
2020-10-01 05:37:00,3.4483333333333337
2020-10-01 05:38:00,3.4818181818181824
2020-10-01 05:39:00,3.5449999999999995
2020-10-01 05:40:00,3.5833333333333335
2020-10-01 05:41:00,3.5725
2020-10-01 05:42:00,3.524545454545455
2020-10-01 05:43:00,3.5354545454545456
2020-10-01 05:44:00,3.5075
2020-10-01 05:45:00,3.505833333333333
2020-10-01 05:46:00,3.455
2020-10-01 05:47:00,3.465
2020-10-01 05:48:00,3.4575
2020-10-01 05:49:00,3.4600000000000004
2020-10-01 05:50:00,3.4716666666666662
2020-10-01 05:51:00,3.5075
2020-10-01 05:52:00,3.5475
2020-10-01 05:53:00,3.518333333333333
2020-10-01 05:54:00,3.550833333333333
2020-10-01 05:55:00,3.5127272727272723
2020-10-01 05:56:00,3.5091666666666654
2020-10-01 05:57:00,3.5091666666666654
2020-10-01 05:58:00,3.5091666666666654
2020-10-01 05:59:00,3.5033333333333334
2020-10-01 06:00:00,3.499166666666667
2020-10-01 06:01:00,3.489166666666667
2020-10-01 06:02:00,3.458181818181818
2020-10-01 06:03:00,3.4658333333333338
2020-10-01 06:04:00,3.4941666666666666
2020-10-01 06:05:00,3.525
2020-10-01 06:06:00,3.4725
2020-10-01 06:07:00,3.48
2020-10-01 06:08:00,3.4491666666666667
2020-10-01 06:09:00,3.4481818181818182
2020-10-01 06:10:00,3.4441666666666664
2020-10-01 06:11:00,3.427272727272727
2020-10-01 06:12:00,3.466666666666667
2020-10-01 06:13:00,3.4591666666666665
2020-10-01 06:14:00,3.4708333333333328
2020-10-01 06:15:00,3.4909090909090907
2020-10-01 06:16:00,3.5050000000000003
2020-10-01 06:17:00,3.5158333333333336
2020-10-01 06:18:00,3.5016666666666665
2020-10-01 06:19:00,3.475
2020-10-01 06:20:00,3.4199999999999995
2020-10-01 06:21:00,3.3866666666666667
2020-10-01 06:22:00,3.3525000000000005
2020-10-01 06:23:00,3.2974999999999994
2020-10-01 06:24:00,3.3074999999999997
2020-10-01 06:25:00,3.3683333333333336
2020-10-01 06:26:00,3.3825000000000003
2020-10-01 06:27:00,3.4724999999999997
2020-10-01 06:28:00,3.489166666666667
2020-10-01 06:29:00,3.526666666666667
2020-10-01 06:30:00,3.535
2020-10-01 06:31:00,3.5275
2020-10-01 06:32:00,3.5625
2020-10-01 06:33:00,3.5416666666666665
2020-10-01 06:34:00,3.565454545454546
2020-10-01 06:35:00,3.502727272727273
2020-10-01 06:36:00,3.546666666666667
2020-10-01 06:37:00,3.5066666666666673
2020-10-01 06:38:00,3.5108333333333337
2020-10-01 06:39:00,3.500833333333333
2020-10-01 06:40:00,3.5016666666666656
2020-10-01 06:41:00,3.4983333333333335
2020-10-01 06:42:00,3.483333333333334
2020-10-01 06:43:00,3.4616666666666673
2020-10-01 06:44:00,3.471666666666666
2020-10-01 06:45:00,3.4741666666666657
2020-10-01 06:46:00,3.465
2020-10-01 06:47:00,3.4699999999999993
2020-10-01 06:48:00,3.503333333333334
2020-10-01 06:49:00,3.5
2020-10-01 06:50:00,3.527500000000001
2020-10-01 06:51:00,3.549166666666666
2020-10-01 06:52:00,3.536666666666667
2020-10-01 06:53:00,3.5158333333333336
2020-10-01 06:54:00,3.5374999999999996
2020-10-01 06:55:00,3.5191666666666657
2020-10-01 06:56:00,3.4741666666666657
2020-10-01 06:57:00,3.478333333333333
2020-10-01 06:58:00,3.479166666666666
2020-10-01 06:59:00,3.4683333333333333
2020-10-01 07:00:00,3.4766666666666666
2020-10-01 07:01:00,3.464166666666666
2020-10-01 07:02:00,3.4516666666666667
2020-10-01 07:03:00,3.500833333333333
2020-10-01 07:04:00,3.6183333333333336
2020-10-01 07:05:00,3.655000000000001
2020-10-01 07:06:00,3.5416666666666665
2020-10-01 07:07:00,3.4216666666666664
2020-10-01 07:08:00,3.3875000000000006
2020-10-01 07:09:00,3.2833333333333337
2020-10-01 07:10:00,3.244166666666667
2020-10-01 07:11:00,3.174166666666667
2020-10-01 07:12:00,3.14
2020-10-01 07:13:00,3.2091666666666665
2020-10-01 07:14:00,3.229166666666666
2020-10-01 07:15:00,3.231666666666666
2020-10-01 07:16:00,3.2075
2020-10-01 07:17:00,3.210833333333334
2020-10-01 07:18:00,3.196666666666667
2020-10-01 07:19:00,3.205833333333334
2020-10-01 07:20:00,3.1958333333333333
2020-10-01 07:21:00,3.1925000000000003
2020-10-01 07:22:00,3.1775000000000007
2020-10-01 07:23:00,3.1750000000000007
2020-10-01 07:24:00,3.1841666666666666
2020-10-01 07:25:00,3.231666666666666
2020-10-01 07:26:00,3.195833333333333
2020-10-01 07:27:00,3.215833333333333
2020-10-01 07:28:00,3.229999999999999
2020-10-01 07:29:00,3.255833333333334
2020-10-01 07:30:00,3.279166666666667
2020-10-01 07:31:00,3.3099999999999996
2020-10-01 07:32:00,3.3281818181818177
2020-10-01 07:33:00,3.3358333333333334
2020-10-01 07:34:00,3.323333333333333
2020-10-01 07:35:00,3.3125
2020-10-01 07:36:00,3.3149999999999995
2020-10-01 07:37:00,3.3175000000000003
2020-10-01 07:38:00,3.314166666666667
2020-10-01 07:39:00,3.3166666666666664
2020-10-01 07:40:00,3.3241666666666663
2020-10-01 07:41:00,3.336
2020-10-01 07:42:00,3.3490909090909096
2020-10-01 07:43:00,3.3666666666666667
2020-10-01 07:44:00,3.3763636363636365
2020-10-01 07:45:00,3.378181818181818
2020-10-01 07:46:00,3.38
2020-10-01 07:47:00,3.3800000000000003
2020-10-01 07:48:00,3.3800000000000003
2020-10-01 07:49:00,3.3800000000000003
2020-10-01 07:50:00,3.3790909090909094
2020-10-01 07:51:00,3.3808333333333334
2020-10-01 07:52:00,3.3933333333333326
2020-10-01 07:53:00,3.399999999999999
2020-10-01 07:54:00,3.399999999999999
2020-10-01 07:55:00,3.399999999999999
2020-10-01 07:56:00,3.399166666666666
2020-10-01 07:57:00,3.399999999999999
2020-10-01 07:58:00,3.3999999999999995
2020-10-01 07:59:00,3.405
2020-10-01 08:00:00,3.4108333333333327
2020-10-01 08:01:00,3.4200000000000013
2020-10-01 08:02:00,3.4200000000000013
2020-10-01 08:03:00,3.4183333333333343
2020-10-01 08:04:00,3.3966666666666665
2020-10-01 08:05:00,3.359166666666667
2020-10-01 08:06:00,3.3775
2020-10-01 08:07:00,3.3624999999999994
2020-10-01 08:08:00,3.3658333333333332
2020-10-01 08:09:00,3.3658333333333332
2020-10-01 08:10:00,3.37
2020-10-01 08:11:00,3.375833333333334
2020-10-01 08:12:00,3.3624999999999994
2020-10-01 08:13:00,3.3741666666666656
2020-10-01 08:14:00,3.3674999999999997
2020-10-01 08:15:00,3.376666666666667
2020-10-01 08:16:00,3.366666666666667
2020-10-01 08:17:00,3.38
2020-10-01 08:18:00,3.376666666666667
2020-10-01 08:19:00,3.3681818181818186
2020-10-01 08:20:00,3.3641666666666663
2020-10-01 08:21:00,3.3800000000000003
2020-10-01 08:22:00,3.38
2020-10-01 08:23:00,3.3709090909090906
2020-10-01 08:24:00,3.3754545454545446
2020-10-01 08:25:00,3.36
2020-10-01 08:26:00,3.355833333333333
2020-10-01 08:27:00,3.3349999999999995
2020-10-01 08:28:00,3.3333333333333335
2020-10-01 08:29:00,3.2933333333333334
2020-10-01 08:30:00,3.2966666666666664
2020-10-01 08:31:00,3.3074999999999997
2020-10-01 08:32:00,3.2916666666666665
2020-10-01 08:33:00,3.2808333333333337
2020-10-01 08:34:00,3.2808333333333337
2020-10-01 08:35:00,3.278181818181819
2020-10-01 08:36:00,3.2524999999999995
2020-10-01 08:37:00,3.2483333333333344
2020-10-01 08:38:00,3.2150000000000003
2020-10-01 08:39:00,3.230833333333333
2020-10-01 08:40:00,3.2208333333333337
2020-10-01 08:41:00,3.2483333333333335
2020-10-01 08:42:00,3.272727272727273
2020-10-01 08:43:00,3.280909090909091
2020-10-01 08:44:00,3.27
2020-10-01 08:45:00,3.3000000000000007
2020-10-01 08:46:00,3.3149999999999995
2020-10-01 08:47:00,3.3249999999999993
2020-10-01 08:48:00,3.337500000000001
2020-10-01 08:49:00,3.3458333333333337
2020-10-01 08:50:00,3.350000000000001
2020-10-01 08:51:00,3.355
2020-10-01 08:52:00,3.36
2020-10-01 08:53:00,3.3658333333333332
2020-10-01 08:54:00,3.3716666666666675
2020-10-01 08:55:00,3.3808333333333334
2020-10-01 08:56:00,3.3866666666666667
2020-10-01 08:57:00,3.39
2020-10-01 08:58:00,3.3949999999999996
2020-10-01 08:59:00,3.3974999999999995
2020-10-01 09:00:00,3.3941666666666666
2020-10-01 09:01:00,3.3891666666666667
2020-10-01 09:02:00,3.3891666666666667
2020-10-01 09:03:00,3.3800000000000003
2020-10-01 09:04:00,3.373333333333333
2020-10-01 09:05:00,3.3675
2020-10-01 09:06:00,3.36
2020-10-01 09:07:00,3.350833333333334
2020-10-01 09:08:00,3.3399999999999994
2020-10-01 09:09:00,3.3283333333333327
2020-10-01 09:10:00,3.3316666666666657
2020-10-01 09:11:00,3.3333333333333335
2020-10-01 09:12:00,3.3391666666666673
2020-10-01 09:13:00,3.339166666666666
2020-10-01 09:14:00,3.341666666666667
2020-10-01 09:15:00,3.350000000000001
2020-10-01 09:16:00,3.350000000000001
2020-10-01 09:17:00,3.350000000000001
2020-10-01 09:18:00,3.3433333333333337
2020-10-01 09:19:00,3.334999999999999
2020-10-01 09:20:00,3.333333333333332
2020-10-01 09:21:00,3.326666666666666
2020-10-01 09:22:00,3.32
2020-10-01 09:23:00,3.3141666666666665
2020-10-01 09:24:00,3.3074999999999997
2020-10-01 09:25:00,3.306666666666666
2020-10-01 09:26:00,3.2874999999999996
2020-10-01 09:27:00,3.290833333333334
2020-10-01 09:28:00,3.2616666666666667
2020-10-01 09:29:00,3.2866666666666666
2020-10-01 09:30:00,3.2791666666666663
2020-10-01 09:31:00,3.2724999999999995
2020-10-01 09:32:00,3.2608333333333337
2020-10-01 09:33:00,3.282727272727272
2020-10-01 09:34:00,3.2590909090909093
2020-10-01 09:35:00,3.2808333333333337
2020-10-01 09:36:00,3.2933333333333326
2020-10-01 09:37:00,3.2983333333333333
2020-10-01 09:38:00,3.2899999999999996
2020-10-01 09:39:00,3.2883333333333336
2020-10-01 09:40:00,3.2891666666666666
2020-10-01 09:41:00,3.289166666666666
2020-10-01 09:42:00,3.2808333333333337
2020-10-01 09:43:00,3.290833333333333
2020-10-01 09:44:00,3.292499999999999
2020-10-01 09:45:00,3.2983333333333325
2020-10-01 09:46:00,3.3049999999999993
2020-10-01 09:47:00,3.3074999999999997
2020-10-01 09:48:00,3.31
2020-10-01 09:49:00,3.31
2020-10-01 09:50:00,3.3058333333333336
2020-10-01 09:51:00,3.31
2020-10-01 09:52:00,3.31
2020-10-01 09:53:00,3.310833333333333
2020-10-01 09:54:00,3.3091666666666666
2020-10-01 09:55:00,3.323333333333333
2020-10-01 09:56:00,3.3299999999999987
2020-10-01 09:57:00,3.3441666666666667
2020-10-01 09:58:00,3.350000000000001
2020-10-01 09:59:00,3.350000000000001
2020-10-01 10:00:00,3.351666666666667
2020-10-01 10:01:00,3.3575
2020-10-01 10:02:00,3.36
2020-10-01 10:03:00,3.358333333333333
2020-10-01 10:04:00,3.36
2020-10-01 10:05:00,3.359166666666667
2020-10-01 10:06:00,3.3575
2020-10-01 10:07:00,3.3633333333333333
2020-10-01 10:08:00,3.3625000000000003
2020-10-01 10:09:00,3.364545454545455
2020-10-01 10:10:00,3.349166666666667
2020-10-01 10:11:00,3.362727272727273
2020-10-01 10:12:00,3.352499999999999
2020-10-01 10:13:00,3.3699999999999997
2020-10-01 10:14:00,3.372499999999999
2020-10-01 10:15:00,3.372500000000001
2020-10-01 10:16:00,3.373333333333333
2020-10-01 10:17:00,3.3754545454545455
2020-10-01 10:18:00,3.3725
2020-10-01 10:19:00,3.3675
2020-10-01 10:20:00,3.36
2020-10-01 10:21:00,3.3608333333333333
2020-10-01 10:22:00,3.36
2020-10-01 10:23:00,3.3666666666666667
2020-10-01 10:24:00,3.3699999999999997
2020-10-01 10:25:00,3.3699999999999997
2020-10-01 10:26:00,3.3681818181818186
2020-10-01 10:27:00,3.3691666666666666
2020-10-01 10:28:00,3.3683333333333336
2020-10-01 10:29:00,3.3699999999999997
2020-10-01 10:30:00,3.3699999999999997
2020-10-01 10:31:00,3.371666666666666
2020-10-01 10:32:00,3.3683333333333327
2020-10-01 10:33:00,3.3658333333333332
2020-10-01 10:34:00,3.357
2020-10-01 10:35:00,3.350000000000001
2020-10-01 10:36:00,3.338333333333333
2020-10-01 10:37:00,3.3299999999999987
2020-10-01 10:38:00,3.326666666666666
2020-10-01 10:39:00,3.32
2020-10-01 10:40:00,3.3158333333333334
2020-10-01 10:41:00,3.303333333333333
2020-10-01 10:42:00,3.283333333333333
2020-10-01 10:43:00,3.2916666666666665
2020-10-01 10:44:00,3.2475
2020-10-01 10:45:00,3.2533333333333325
2020-10-01 10:46:00,3.2449999999999997
2020-10-01 10:47:00,3.240833333333333
2020-10-01 10:48:00,3.2475
2020-10-01 10:49:00,3.254999999999999
2020-10-01 10:50:00,3.2625000000000006
2020-10-01 10:51:00,3.2591666666666668
2020-10-01 10:52:00,3.2624999999999997
2020-10-01 10:53:00,3.2791666666666672
2020-10-01 10:54:00,3.2909090909090906
2020-10-01 10:55:00,3.3091666666666666
2020-10-01 10:56:00,3.3241666666666663
2020-10-01 10:57:00,3.3299999999999987
2020-10-01 10:58:00,3.3400000000000003
2020-10-01 10:59:00,3.3441666666666667
2020-10-01 11:00:00,3.3509090909090915
2020-10-01 11:01:00,3.3599999999999994
2020-10-01 11:02:00,3.3624999999999994
2020-10-01 11:03:00,3.3699999999999997
