,ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.steam_pressure_in,ExtCondensTurbineOP.steam_temperature_in,ExtCondensTurbineOP.electricity_generation,ExtCondensTurbineOP.steam_pressure_out,ExtCondensTurbineOP.steam_temperature_out,ExtCondensTurbineOP.steam_flow_side,ExtCondensTurbineOP.steam_pressure_side,ExtCondensTurbineOP.steam_temperature_side
2020-08-17 00:00:00,81.7775,3.051666666666667,432.38916666666665,11.825833333333334,-87.56833333333333,50.173333333333325,23.398333333333337,0.8266666666666668,329.40333333333336
2020-08-17 00:01:00,82.25083333333333,3.049166666666667,432.16083333333336,11.906666666666665,-87.55666666666666,50.203333333333326,23.543333333333333,0.8283333333333335,329.19083333333333
2020-08-17 00:02:00,83.3625,3.034166666666667,431.94166666666666,12.015,-87.57083333333334,50.27333333333333,23.674166666666668,0.8333333333333334,329.3191666666666
2020-08-17 00:03:00,82.61166666666666,3.026666666666667,431.7183333333333,11.975833333333332,-87.59000000000002,50.37833333333332,23.2975,0.8325,329.39833333333337
2020-08-17 00:04:00,82.69916666666668,3.0275,431.75916666666666,11.951666666666668,-87.59500000000001,50.45666666666667,23.091666666666665,0.8333333333333334,329.30749999999995
2020-08-17 00:05:00,82.30333333333333,3.0258333333333343,432.1408333333334,11.936666666666667,-87.60333333333334,50.50749999999999,22.780833333333334,0.8308333333333334,329.2775
2020-08-17 00:06:00,79.22083333333335,3.0508333333333333,432.88750000000005,11.675833333333332,-87.61749999999999,50.51083333333333,20.87333333333333,0.8158333333333335,329.065
2020-08-17 00:07:00,78.98083333333334,3.063333333333333,434.0933333333333,11.654166666666669,-87.6275,50.47750000000001,20.776666666666667,0.8133333333333336,328.53916666666674
2020-08-17 00:08:00,77.01416666666667,3.0908333333333338,435.33500000000004,11.525833333333331,-87.66416666666667,50.396666666666675,20.131666666666668,0.8033333333333333,328.075
2020-08-17 00:09:00,77.435,3.114166666666667,436.6000000000001,11.530833333333334,-87.76333333333332,50.26583333333334,20.821666666666662,0.8041666666666667,327.43750000000006
2020-08-17 00:10:00,77.1975,3.1291666666666664,437.64500000000004,11.543333333333331,-87.77916666666665,50.134166666666665,21.04083333333333,0.805,327.0658333333334
2020-08-17 00:11:00,77.685,3.1425,438.2224999999999,11.601666666666667,-87.78999999999998,50.031666666666666,21.116666666666667,0.8033333333333333,326.9158333333333
2020-08-17 00:12:00,77.08666666666667,3.1524999999999994,438.43333333333334,11.561666666666667,-87.81583333333332,49.93583333333333,20.84333333333333,0.8050000000000002,326.8066666666667
2020-08-17 00:13:00,77.91416666666666,3.16,438.15000000000003,11.633333333333333,-87.81583333333332,49.870000000000005,21.5275,0.8058333333333333,326.63416666666666
2020-08-17 00:14:00,78.10166666666667,3.1650000000000005,437.5033333333334,11.654166666666669,-87.81916666666666,49.85416666666668,21.495,0.8050000000000002,326.4483333333333
2020-08-17 00:15:00,78.84333333333332,3.1558333333333333,436.64416666666665,11.685833333333335,-87.84500000000001,49.83416666666667,21.885833333333334,0.8083333333333335,326.2733333333333
2020-08-17 00:16:00,79.80749999999999,3.139166666666666,435.7858333333333,11.754166666666668,-87.84750000000001,49.823333333333345,22.610833333333336,0.8083333333333336,326.27833333333336
2020-08-17 00:17:00,79.37833333333333,3.1374999999999997,434.98749999999995,11.674999999999997,-87.84250000000002,49.83750000000001,22.794999999999998,0.8041666666666668,326.24249999999995
2020-08-17 00:18:00,79.1825,3.1383333333333336,434.3775,11.598333333333334,-87.86583333333333,49.84333333333334,23.028333333333336,0.7983333333333333,325.9725
2020-08-17 00:19:00,79.53333333333335,3.1325000000000003,434.0241666666666,11.5925,-87.87416666666667,49.805,23.676666666666662,0.7991666666666667,325.6933333333333
2020-08-17 00:20:00,81.44333333333334,3.1191666666666666,433.8925,11.74,-87.86833333333334,49.74083333333334,24.704166666666666,0.8058333333333335,325.5683333333333
2020-08-17 00:21:00,80.80833333333334,3.1133333333333337,433.83083333333326,11.707500000000003,-87.835,49.70583333333334,24.24749999999999,0.7999999999999998,325.78833333333336
2020-08-17 00:22:00,80.26916666666666,3.114166666666667,433.8883333333333,11.6225,-87.80999999999999,49.701666666666654,23.707499999999996,0.8008333333333334,325.80416666666673
2020-08-17 00:23:00,81.33749999999999,3.090833333333333,434.16083333333336,11.779166666666667,-87.7725,49.701666666666675,24.11833333333333,0.8075000000000001,325.9175
2020-08-17 00:24:00,79.38583333333334,3.1041666666666665,434.5216666666667,11.583333333333336,-87.78833333333331,49.70666666666667,22.676666666666666,0.7991666666666667,326.2333333333333
2020-08-17 00:25:00,78.7025,3.115,435.1741666666667,11.519166666666665,-87.83250000000002,49.715,22.584999999999997,0.8008333333333333,326.02833333333336
2020-08-17 00:26:00,79.71499999999999,3.1050000000000004,435.9858333333334,11.63,-87.81083333333333,49.681666666666665,23.04833333333333,0.8058333333333335,326.075
2020-08-17 00:27:00,78.99499999999999,3.1075,436.62166666666667,11.563333333333333,-87.835,49.66833333333332,22.215833333333336,0.7991666666666667,326.3925
2020-08-17 00:28:00,79.30083333333333,3.1050000000000004,437.07749999999993,11.600833333333332,-87.84666666666668,49.6475,22.535,0.8025000000000002,326.58
2020-08-17 00:29:00,79.3575,3.1041666666666674,437.1566666666667,11.62,-87.8325,49.633333333333326,22.10833333333333,0.8025000000000002,326.8858333333334
2020-08-17 00:30:00,79.55916666666666,3.098333333333333,436.9741666666667,11.638333333333335,-87.84333333333335,49.626666666666665,22.450000000000003,0.8033333333333333,327.1416666666667
