time,BackPresTurbineOP.electricity_generation,BackPresTurbineOP.steam_flow_in
2020-12-06 20:51:00,1.9683333333333337,43.76916666666667
2020-12-06 20:52:00,1.9541666666666666,44.30666666666667
2020-12-06 20:53:00,1.95,44.185
2020-12-06 20:54:00,1.980833333333333,45.00083333333333
2020-12-06 20:55:00,2.0025,45.03333333333334
2020-12-06 20:56:00,1.9891666666666665,44.594166666666666
2020-12-06 20:57:00,1.9666666666666666,44.076666666666675
2020-12-06 20:58:00,1.9558333333333335,43.79666666666666
2020-12-06 20:59:00,1.9824999999999997,44.22
2020-12-06 21:00:00,1.9691666666666663,44.11833333333333
2020-12-06 21:01:00,1.9966666666666668,44.29666666666666
2020-12-06 21:02:00,1.965833333333333,43.781666666666666
2020-12-06 21:03:00,1.9583333333333333,43.51666666666666
2020-12-06 21:04:00,1.9641666666666666,43.843333333333334
2020-12-06 21:05:00,1.9441666666666668,43.37916666666667
2020-12-06 21:06:00,1.9666666666666668,43.63333333333333
2020-12-06 21:07:00,1.9366666666666665,43.146666666666675
2020-12-06 21:08:00,1.9541666666666666,43.82916666666666
2020-12-06 21:09:00,1.9366666666666665,43.49916666666667
2020-12-06 21:10:00,1.9716666666666667,44.024166666666666
2020-12-06 21:11:00,1.9491666666666667,43.3025
2020-12-06 21:12:00,1.9433333333333334,43.0625
2020-12-06 21:13:00,1.9241666666666666,43.28
2020-12-06 21:14:00,1.9541666666666666,43.260833333333345
2020-12-06 21:15:00,1.9366666666666665,42.97833333333333
2020-12-06 21:16:00,1.9416666666666667,43.421666666666674
2020-12-06 21:17:00,1.9316666666666664,43.41166666666667
2020-12-06 21:18:00,1.9591666666666667,43.65
2020-12-06 21:19:00,1.9408333333333332,43.46333333333333
2020-12-06 21:20:00,1.9341666666666664,43.365833333333335
2020-12-06 21:21:00,1.9658333333333333,44.32333333333333
2020-12-06 21:22:00,1.9725000000000001,44.39500000000001
2020-12-06 21:23:00,1.9791666666666667,44.723333333333336
2020-12-06 21:24:00,1.9658333333333335,43.7825
2020-12-06 21:25:00,1.9449999999999996,43.45083333333333
2020-12-06 21:26:00,1.9508333333333334,43.321666666666665
2020-12-06 21:27:00,1.9433333333333334,43.651666666666664
2020-12-06 21:28:00,1.948333333333333,43.310833333333335
2020-12-06 21:29:00,1.9450000000000003,43.04749999999999
2020-12-06 21:30:00,1.9275000000000002,42.29083333333333
2020-12-06 21:31:00,1.9024999999999999,41.887499999999996
2020-12-06 21:32:00,1.8966666666666665,42.56250000000001
2020-12-06 21:33:00,1.9225,42.840833333333336
2020-12-06 21:34:00,1.925,43.65583333333333
2020-12-06 21:35:00,1.9158333333333333,43.5325
2020-12-06 21:36:00,1.9574999999999998,44.406666666666666
2020-12-06 21:37:00,1.9316666666666666,43.68833333333333
2020-12-06 21:38:00,1.9208333333333334,44.47416666666666
2020-12-06 21:39:00,1.9566666666666668,44.55666666666667
2020-12-06 21:40:00,1.9441666666666668,45.02166666666667
2020-12-06 21:41:00,1.9675000000000002,45.01833333333334
2020-12-06 21:42:00,1.9566666666666668,44.7275
2020-12-06 21:43:00,1.9366666666666665,44.44916666666666
2020-12-06 21:44:00,1.96,45.03916666666667
2020-12-06 21:45:00,1.9533333333333334,44.51333333333334
2020-12-06 21:46:00,1.93,44.5675
2020-12-06 21:47:00,1.9600000000000002,44.64416666666667
2020-12-06 21:48:00,1.9316666666666666,44.56916666666666
2020-12-06 21:49:00,1.9608333333333332,44.54583333333333
2020-12-06 21:50:00,1.933333333333333,43.93083333333334
2020-12-06 21:51:00,1.9458333333333335,44.43666666666667
2020-12-06 21:52:00,1.9508333333333334,44.01
2020-12-06 21:53:00,1.9400000000000002,43.67083333333333
2020-12-06 21:54:00,1.93,43.72666666666667
2020-12-06 21:55:00,1.9525,43.6775
2020-12-06 21:56:00,1.9383333333333332,43.004999999999995
2020-12-06 21:57:00,1.9233333333333336,42.823333333333345
2020-12-06 21:58:00,1.9349999999999998,42.97
2020-12-06 21:59:00,1.9349999999999998,43.339166666666664
2020-12-06 22:00:00,1.9399999999999997,42.73916666666668
2020-12-06 22:01:00,1.9008333333333332,42.329166666666666
2020-12-06 22:02:00,1.9158333333333335,42.83250000000001
2020-12-06 22:03:00,1.9049999999999996,43.43
2020-12-06 22:04:00,1.9591666666666667,44.534166666666664
2020-12-06 22:05:00,1.9525,44.415833333333325
2020-12-06 22:06:00,1.9749999999999999,44.574999999999996
2020-12-06 22:07:00,1.950833333333333,44.01499999999999
2020-12-06 22:08:00,1.9658333333333333,44.31166666666667
2020-12-06 22:09:00,1.9500000000000002,44.02333333333334
2020-12-06 22:10:00,1.9583333333333333,44.4275
2020-12-06 22:11:00,1.9308333333333334,44.573333333333345
2020-12-06 22:12:00,1.9608333333333332,45.155833333333334
2020-12-06 22:13:00,1.935833333333333,44.81833333333333
2020-12-06 22:14:00,1.9591666666666665,45.77916666666667
2020-12-06 22:15:00,1.9608333333333332,45.65416666666667
2020-12-06 22:16:00,1.9750000000000003,45.77916666666667
2020-12-06 22:17:00,1.9566666666666663,44.912499999999994
2020-12-06 22:18:00,1.9541666666666666,45.16833333333333
2020-12-06 22:19:00,1.961666666666667,44.82
2020-12-06 22:20:00,1.9533333333333331,44.67083333333333
2020-12-06 22:21:00,1.9749999999999996,44.69583333333333
2020-12-06 22:22:00,1.9658333333333335,44.2525
2020-12-06 22:23:00,1.9441666666666666,43.800000000000004
2020-12-06 22:24:00,1.96,43.990833333333335
2020-12-06 22:25:00,1.9450000000000003,43.27166666666667
2020-12-06 22:26:00,1.9316666666666666,43.18416666666667
2020-12-06 22:27:00,1.945,43.9
2020-12-06 22:28:00,1.9749999999999996,43.99000000000001
2020-12-06 22:29:00,1.9449999999999996,43.37083333333334
2020-12-06 22:30:00,1.9416666666666667,43.8475
2020-12-06 22:31:00,1.9708333333333334,44.321666666666665
2020-12-06 22:32:00,1.9591666666666667,43.67666666666667
2020-12-06 22:33:00,1.9433333333333334,43.35583333333333
2020-12-06 22:34:00,1.945833333333333,43.038333333333334
2020-12-06 22:35:00,1.9383333333333335,42.73333333333333
2020-12-06 22:36:00,1.9233333333333331,42.43916666666667
2020-12-06 22:37:00,1.935833333333333,43.33583333333333
2020-12-06 22:38:00,1.955,44.01333333333333
2020-12-06 22:39:00,1.9708333333333334,43.770833333333336
2020-12-06 22:40:00,1.9499999999999995,43.656666666666666
2020-12-06 22:41:00,1.948333333333333,43.63833333333334
2020-12-06 22:42:00,1.9574999999999998,44.405833333333334
2020-12-06 22:43:00,1.9733333333333334,44.185833333333335
2020-12-06 22:44:00,1.9583333333333333,43.42416666666668
2020-12-06 22:45:00,1.9499999999999995,42.94166666666667
2020-12-06 22:46:00,1.9433333333333336,42.652499999999996
2020-12-06 22:47:00,1.9400000000000002,42.974999999999994
2020-12-06 22:48:00,1.8700000000000003,41.078333333333326
2020-12-06 22:49:00,1.814166666666667,40.26583333333333
2020-12-06 22:50:00,1.745,39.18833333333334
2020-12-06 22:51:00,1.7066666666666668,38.800000000000004
2020-12-06 22:52:00,1.6899999999999997,38.696666666666665
2020-12-06 22:53:00,1.6824999999999999,38.77416666666667
2020-12-06 22:54:00,1.693333333333334,39.717499999999994
2020-12-06 22:55:00,1.701666666666667,39.887499999999996
2020-12-06 22:56:00,1.696666666666667,40.56916666666666
2020-12-06 22:57:00,1.7033333333333334,41.12583333333334
2020-12-06 22:58:00,1.711666666666667,41.34916666666667
2020-12-06 22:59:00,1.6891666666666663,41.4725
2020-12-06 23:00:00,1.7058333333333333,41.722500000000004
2020-12-06 23:01:00,1.7241666666666668,42.1325
2020-12-06 23:02:00,1.7375,42.38583333333333
2020-12-06 23:03:00,1.7733333333333334,42.404999999999994
2020-12-06 23:04:00,1.7408333333333337,42.00749999999999
2020-12-06 23:05:00,1.7633333333333334,42.095000000000006
2020-12-06 23:06:00,1.7449999999999999,41.22833333333333
2020-12-06 23:07:00,1.7366666666666672,41.34583333333334
2020-12-06 23:08:00,1.7408333333333335,40.84166666666666
2020-12-06 23:09:00,1.7241666666666664,41.203333333333326
2020-12-06 23:10:00,1.7483333333333337,41.65416666666667
2020-12-06 23:11:00,1.7541666666666667,41.12083333333334
2020-12-06 23:12:00,1.7374999999999998,40.609166666666674
2020-12-06 23:13:00,1.72,40.5725
2020-12-06 23:14:00,1.7316666666666665,41.01416666666666
2020-12-06 23:15:00,1.735,40.48333333333333
2020-12-06 23:16:00,1.6966666666666665,40.18833333333333
2020-12-06 23:17:00,1.7200000000000004,40.49666666666667
2020-12-06 23:18:00,1.7316666666666671,40.622499999999995
2020-12-06 23:19:00,1.7449999999999999,40.225833333333334
2020-12-06 23:20:00,1.7266666666666666,39.64083333333333
2020-12-06 23:21:00,1.7391666666666667,39.972500000000004
2020-12-06 23:22:00,1.7374999999999998,39.33583333333333
2020-12-06 23:23:00,1.7275,39.39833333333333
2020-12-06 23:24:00,1.7266666666666668,39.443333333333335
2020-12-06 23:25:00,1.7491666666666663,39.582499999999996
2020-12-06 23:26:00,1.7258333333333333,39.357499999999995
2020-12-06 23:27:00,1.7449999999999999,39.745
2020-12-06 23:28:00,1.7441666666666666,39.97416666666667
2020-12-06 23:29:00,1.7499999999999998,39.45583333333333
2020-12-06 23:30:00,1.7291666666666667,38.65333333333333
2020-12-06 23:31:00,1.7125000000000001,38.03083333333333
2020-12-06 23:32:00,1.7133333333333332,38.17416666666667
2020-12-06 23:33:00,1.7366666666666666,38.36333333333334
2020-12-06 23:34:00,1.7208333333333332,37.594166666666666
2020-12-06 23:35:00,1.6983333333333333,36.97666666666667
2020-12-06 23:36:00,1.6799999999999997,36.63666666666667
2020-12-06 23:37:00,1.7108333333333334,37.26166666666667
2020-12-06 23:38:00,1.705,37.215
2020-12-06 23:39:00,1.7308333333333332,37.56166666666666
2020-12-06 23:40:00,1.6983333333333335,37.0875
2020-12-06 23:41:00,1.7258333333333333,37.64666666666667
2020-12-06 23:42:00,1.7250000000000003,37.75833333333333
2020-12-06 23:43:00,1.7233333333333334,37.4925
2020-12-06 23:44:00,1.72,37.579166666666666
2020-12-06 23:45:00,1.7041666666666668,37.41166666666667
2020-12-06 23:46:00,1.7250000000000003,37.651666666666664
2020-12-06 23:47:00,1.7108333333333332,37.82833333333334
2020-12-06 23:48:00,1.729166666666667,37.953333333333326
2020-12-06 23:49:00,1.7125000000000001,37.57749999999999
2020-12-06 23:50:00,1.7091666666666667,37.6025
2020-12-06 23:51:00,1.6900000000000002,37.324999999999996
2020-12-06 23:52:00,1.6566666666666665,37.0425
2020-12-06 23:53:00,1.6408333333333334,36.910833333333336
2020-12-06 23:54:00,1.6400000000000003,37.1275
2020-12-06 23:55:00,1.7233333333333334,38.640833333333326
2020-12-06 23:56:00,1.7933333333333332,38.91166666666667
2020-12-06 23:57:00,1.7674999999999998,37.550000000000004
2020-12-06 23:58:00,1.6708333333333334,36.138333333333335
2020-12-06 23:59:00,1.626666666666667,35.7825
2020-12-07 00:00:00,1.6533333333333335,36.45666666666666
2020-12-07 00:01:00,1.6849999999999998,37.530833333333334
2020-12-07 00:02:00,1.7333333333333334,39.074999999999996
2020-12-07 00:03:00,1.7566666666666668,40.73583333333334
2020-12-07 00:04:00,1.8091666666666661,42.4725
2020-12-07 00:05:00,1.884166666666667,43.8975
2020-12-07 00:06:00,1.9516666666666662,43.984166666666674
2020-12-07 00:07:00,1.9891666666666665,43.72583333333335
2020-12-07 00:08:00,1.9708333333333334,41.92083333333333
2020-12-07 00:09:00,1.9408333333333332,41.17583333333333
2020-12-07 00:10:00,1.9249999999999998,40.11583333333333
2020-12-07 00:11:00,1.8991666666666667,40.16416666666667
2020-12-07 00:12:00,1.8875000000000002,39.54166666666667
2020-12-07 00:13:00,1.8483333333333334,38.83416666666667
2020-12-07 00:14:00,1.8216666666666665,38.252500000000005
2020-12-07 00:15:00,1.8008333333333335,37.91666666666667
2020-12-07 00:16:00,1.7924999999999998,37.899166666666666
2020-12-07 00:17:00,1.8099999999999998,38.79833333333333
2020-12-07 00:18:00,1.8391666666666664,39.13583333333333
2020-12-07 00:19:00,1.8241666666666667,39.0225
2020-12-07 00:20:00,1.8408333333333333,39.998333333333335
2020-12-07 00:21:00,1.8583333333333332,40.08166666666666
2020-12-07 00:22:00,1.8583333333333334,40.43083333333333
2020-12-07 00:23:00,1.8916666666666666,40.399166666666666
2020-12-07 00:24:00,1.866666666666667,39.49666666666668
2020-12-07 00:25:00,1.8449999999999998,38.759166666666665
2020-12-07 00:26:00,1.8291666666666664,38.193333333333335
2020-12-07 00:27:00,1.815833333333333,37.75
2020-12-07 00:28:00,1.8016666666666665,37.77166666666666
2020-12-07 00:29:00,1.8475000000000001,38.595
2020-12-07 00:30:00,1.8416666666666668,38.70249999999999
2020-12-07 00:31:00,1.8691666666666666,39.35416666666667
2020-12-07 00:32:00,1.8866666666666665,40.03916666666667
2020-12-07 00:33:00,1.8916666666666668,40.596666666666664
2020-12-07 00:34:00,1.9124999999999999,41.00583333333333
2020-12-07 00:35:00,1.9316666666666666,41.1175
2020-12-07 00:36:00,1.9083333333333332,39.89666666666666
2020-12-07 00:37:00,1.8849999999999998,39.7625
2020-12-07 00:38:00,1.8883333333333334,39.196666666666665
2020-12-07 00:39:00,1.866666666666667,39.038333333333334
2020-12-07 00:40:00,1.8608333333333336,38.53666666666667
2020-12-07 00:41:00,1.8608333333333336,38.86916666666667
2020-12-07 00:42:00,1.8749999999999998,38.82416666666666
2020-12-07 00:43:00,1.9191666666666667,39.974999999999994
2020-12-07 00:44:00,1.9841666666666662,41.681666666666665
2020-12-07 00:45:00,2.0275000000000003,43.259166666666665
2020-12-07 00:46:00,2.045833333333333,43.62166666666667
2020-12-07 00:47:00,2.015833333333333,43.63999999999999
2020-12-07 00:48:00,1.9675000000000002,42.47666666666667
2020-12-07 00:49:00,1.925,40.912499999999994
2020-12-07 00:50:00,1.9008333333333332,40.725
2020-12-07 00:51:00,1.8999999999999997,39.975
2020-12-07 00:52:00,1.8975,39.99916666666667
2020-12-07 00:53:00,1.9016666666666666,39.41583333333333
2020-12-07 00:54:00,1.9008333333333336,39.68583333333334
2020-12-07 00:55:00,1.9283333333333335,39.774166666666666
2020-12-07 00:56:00,1.8949999999999996,38.98666666666667
2020-12-07 00:57:00,1.8950000000000002,39.259166666666665
2020-12-07 00:58:00,1.905833333333333,39.3725
2020-12-07 00:59:00,1.9083333333333332,39.343333333333334
2020-12-07 01:00:00,1.9124999999999999,39.67083333333333
2020-12-07 01:01:00,1.9216666666666666,39.58833333333333
2020-12-07 01:02:00,1.8858333333333333,38.803333333333335
2020-12-07 01:03:00,1.8799999999999997,38.61666666666667
2020-12-07 01:04:00,1.8591666666666666,38.6325
2020-12-07 01:05:00,1.86,38.342499999999994
2020-12-07 01:06:00,1.86,38.919999999999995
2020-12-07 01:07:00,1.8791666666666664,39.21416666666667
2020-12-07 01:08:00,1.8550000000000002,38.564166666666665
2020-12-07 01:09:00,1.845,38.3925
2020-12-07 01:10:00,1.8433333333333335,38.516666666666666
2020-12-07 01:11:00,1.8475,38.6025
2020-12-07 01:12:00,1.8633333333333335,38.8975
2020-12-07 01:13:00,1.8516666666666666,38.475
2020-12-07 01:14:00,1.8524999999999998,38.78333333333333
2020-12-07 01:15:00,1.8774999999999997,39.29333333333334
2020-12-07 01:16:00,1.86,38.708333333333336
2020-12-07 01:17:00,1.8658333333333335,39.068333333333335
2020-12-07 01:18:00,1.845,38.450833333333335
2020-12-07 01:19:00,1.8066666666666666,38.10416666666668
2020-12-07 01:20:00,1.8033333333333337,38.347500000000004
2020-12-07 01:21:00,1.7775,38.09583333333333
2020-12-07 01:22:00,1.7783333333333333,38.75666666666666
2020-12-07 01:23:00,1.7908333333333335,39.22833333333333
2020-12-07 01:24:00,1.7883333333333333,40.214999999999996
2020-12-07 01:25:00,1.8016666666666665,41.365
2020-12-07 01:26:00,1.8774999999999997,42.6475
2020-12-07 01:27:00,1.905,43.06833333333333
2020-12-07 01:28:00,1.905,42.3975
2020-12-07 01:29:00,1.905833333333333,42.39083333333333
2020-12-07 01:30:00,1.8875,41.326666666666675
2020-12-07 01:31:00,1.8650000000000002,40.5575
2020-12-07 01:32:00,1.8175,39.9325
2020-12-07 01:33:00,1.8150000000000002,40.39333333333334
2020-12-07 01:34:00,1.8591666666666666,41.405
2020-12-07 01:35:00,1.8999999999999997,42.089999999999996
2020-12-07 01:36:00,1.911666666666667,42.49
2020-12-07 01:37:00,1.9000000000000001,42.361666666666665
2020-12-07 01:38:00,1.82,40.634166666666665
2020-12-07 01:39:00,1.7699999999999998,39.44416666666666
2020-12-07 01:40:00,1.7074999999999998,37.91833333333334
2020-12-07 01:41:00,1.6450000000000002,36.681666666666665
2020-12-07 01:42:00,1.585,36.0675
2020-12-07 01:43:00,1.5525000000000002,35.865
2020-12-07 01:44:00,1.5316666666666665,35.589999999999996
2020-12-07 01:45:00,1.4833333333333334,34.776666666666664
2020-12-07 01:46:00,1.5191666666666668,35.5525
2020-12-07 01:47:00,1.5075,35.1675
2020-12-07 01:48:00,1.495,35.038333333333334
2020-12-07 01:49:00,1.4600000000000002,34.392500000000005
2020-12-07 01:50:00,1.4466666666666663,34.18333333333334
2020-12-07 01:51:00,1.4816666666666667,34.760000000000005
2020-12-07 01:52:00,1.5158333333333331,35.440000000000005
2020-12-07 01:53:00,1.49,34.99333333333333
2020-12-07 01:54:00,1.4516666666666664,34.280833333333334
2020-12-07 01:55:00,1.4399999999999997,34.056666666666665
2020-12-07 01:56:00,1.4816666666666667,34.90416666666667
2020-12-07 01:57:00,1.4966666666666668,35.0675
2020-12-07 01:58:00,1.5041666666666667,35.357499999999995
2020-12-07 01:59:00,1.530833333333333,35.744166666666665
2020-12-07 02:00:00,1.5499999999999998,36.045833333333334
2020-12-07 02:01:00,1.5125,35.214999999999996
2020-12-07 02:02:00,1.5058333333333331,35.2175
2020-12-07 02:03:00,1.5183333333333333,35.425000000000004
2020-12-07 02:04:00,1.5508333333333333,35.975
2020-12-07 02:05:00,1.5608333333333333,36.169999999999995
2020-12-07 02:06:00,1.5566666666666666,35.95
2020-12-07 02:07:00,1.5333333333333334,35.541666666666664
2020-12-07 02:08:00,1.5191666666666668,35.24666666666667
2020-12-07 02:09:00,1.5266666666666664,35.25416666666667
2020-12-07 02:10:00,1.53,35.39666666666667
2020-12-07 02:11:00,1.4975000000000003,34.649166666666666
2020-12-07 02:12:00,1.4825000000000002,34.361666666666665
2020-12-07 02:13:00,1.5216666666666665,35.014166666666675
2020-12-07 02:14:00,1.5016666666666667,34.58583333333333
2020-12-07 02:15:00,1.5074999999999996,34.711666666666666
2020-12-07 02:16:00,1.479166666666667,34.09166666666667
2020-12-07 02:17:00,1.4625000000000001,33.81416666666666
2020-12-07 02:18:00,1.4474999999999998,33.40833333333333
2020-12-07 02:19:00,1.4466666666666665,33.41166666666667
2020-12-07 02:20:00,1.4533333333333331,33.32833333333334
2020-12-07 02:21:00,1.4266666666666665,32.905
2020-12-07 02:22:00,1.4266666666666665,32.90416666666667
2020-12-07 02:23:00,1.4266666666666665,32.82666666666667
2020-12-07 02:24:00,1.4808333333333332,33.607499999999995
2020-12-07 02:25:00,1.5166666666666664,34.370000000000005
2020-12-07 02:26:00,1.4908333333333335,33.964999999999996
2020-12-07 02:27:00,1.4583333333333333,33.54916666666667
2020-12-07 02:28:00,1.5066666666666666,34.377500000000005
2020-12-07 02:29:00,1.5125,34.655833333333334
2020-12-07 02:30:00,1.5174999999999998,34.760000000000005
2020-12-07 02:31:00,1.531666666666667,35.19416666666667
2020-12-07 02:32:00,1.5375000000000003,35.324999999999996
2020-12-07 02:33:00,1.54,35.2875
2020-12-07 02:34:00,1.5208333333333333,34.84416666666667
2020-12-07 02:35:00,1.4833333333333332,34.290000000000006
2020-12-07 02:36:00,1.4800000000000002,34.11083333333333
2020-12-07 02:37:00,1.5125,34.48583333333333
2020-12-07 02:38:00,1.4833333333333334,33.7825
2020-12-07 02:39:00,1.465,33.4125
2020-12-07 02:40:00,1.4441666666666666,33.07083333333333
2020-12-07 02:41:00,1.5041666666666667,34.025000000000006
2020-12-07 02:42:00,1.4741666666666668,33.44333333333333
2020-12-07 02:43:00,1.5199999999999998,34.25
2020-12-07 02:44:00,1.495,33.83
2020-12-07 02:45:00,1.5158333333333331,34.336666666666666
2020-12-07 02:46:00,1.4716666666666665,33.541666666666664
2020-12-07 02:47:00,1.5041666666666667,34.177499999999995
2020-12-07 02:48:00,1.4716666666666667,33.52583333333333
2020-12-07 02:49:00,1.4483333333333333,33.249166666666675
2020-12-07 02:50:00,1.46,33.4175
2020-12-07 02:51:00,1.5250000000000001,34.559999999999995
2020-12-07 02:52:00,1.5008333333333332,34.14333333333334
2020-12-07 02:53:00,1.5308333333333335,34.62083333333333
2020-12-07 02:54:00,1.5566666666666669,35.14666666666667
2020-12-07 02:55:00,1.5616666666666668,35.41166666666667
2020-12-07 02:56:00,1.5499999999999998,34.935833333333335
2020-12-07 02:57:00,1.508333333333333,34.51583333333334
2020-12-07 02:58:00,1.5341666666666667,35.0
2020-12-07 02:59:00,1.5191666666666663,34.7125
2020-12-07 03:00:00,1.4825,34.1125
2020-12-07 03:01:00,1.4991666666666665,34.31333333333334
2020-12-07 03:02:00,1.5366666666666664,34.8225
2020-12-07 03:03:00,1.5366666666666664,34.73166666666666
