,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext
2020-09-01 09:06:00,5.28,0.99356875
2020-09-01 09:07:00,5.719999999999999,0.99356875
2020-09-01 09:08:00,5.61,0.99356875
2020-09-01 09:09:00,5.857499999999999,0.99356875
2020-09-01 09:10:00,6.149999999999998,0.99356875
2020-09-01 09:11:00,5.720000000000001,0.99356875
2020-09-01 09:12:00,5.939999999999999,0.99356875
2020-09-01 09:13:00,5.4,0.99356875
2020-09-01 09:14:00,5.142500000000001,0.99356875
2020-09-01 09:15:00,5.313000000000001,0.99356875
2020-09-01 09:16:00,5.64,0.99356875
2020-09-01 09:17:00,5.430000000000001,0.99356875
2020-09-01 09:18:00,5.28,0.99356875
2020-09-01 09:19:00,5.335000000000001,0.99356875
2020-09-01 09:20:00,6.48,0.99356875
2020-09-01 09:21:00,6.509999999999997,0.99356875
2020-09-01 09:22:00,5.969999999999999,0.99356875
2020-09-01 09:23:00,6.179999999999999,0.99356875
2020-09-01 09:24:00,6.104999999999998,0.99356875
2020-09-01 09:25:00,6.38,0.99356875
2020-09-01 09:26:00,6.509999999999999,0.99356875
2020-09-01 09:27:00,6.269999999999999,0.99356875
2020-09-01 09:28:00,6.324999999999998,0.99356875
2020-09-01 09:29:00,5.61,0.99356875
2020-09-01 09:30:00,6.15,0.99356875
2020-09-01 09:31:00,6.329999999999998,0.99356875
2020-09-01 09:32:00,6.302999999999999,0.99356875
2020-09-01 09:33:00,6.75,0.99356875
2020-09-01 09:34:00,6.214999999999999,0.99356875
2020-09-01 09:35:00,6.27,0.99356875
2020-09-01 09:36:00,6.324999999999998,0.99356875
2020-09-01 09:37:00,6.0775,0.99356875
2020-09-01 09:38:00,5.52,0.99356875
2020-09-01 09:39:00,5.430000000000001,0.99356875
2020-09-01 09:40:00,5.4,0.99356875
2020-09-01 09:41:00,5.307500000000001,0.99356875
2020-09-01 09:42:00,5.2250000000000005,0.99356875
2020-09-01 09:43:00,5.2525,0.99356875
2020-09-01 09:44:00,5.3625,0.99356875
2020-09-01 09:45:00,5.250000000000001,0.99356875
2020-09-01 09:46:00,5.28,0.99356875
2020-09-01 09:47:00,5.28,0.99356875
2020-09-01 09:48:00,5.2250000000000005,0.99356875
2020-09-01 09:49:00,5.4,0.99356875
2020-09-01 09:50:00,5.28,0.99356875
2020-09-01 09:51:00,5.430000000000001,0.99356875
2020-09-01 09:52:00,5.310000000000001,0.99356875
2020-09-01 09:53:00,5.390000000000001,0.99356875
2020-09-01 09:54:00,5.362500000000001,0.99356875
2020-09-01 09:55:00,5.3075,0.99356875
2020-09-01 09:56:00,5.1425,0.99356875
2020-09-01 09:57:00,5.16,0.99356875
2020-09-01 09:58:00,5.170000000000001,0.99356875
2020-09-01 09:59:00,5.28,0.99356875
2020-09-01 10:00:00,5.362500000000001,0.99356875
2020-09-01 10:01:00,5.307500000000001,0.99356875
2020-09-01 10:02:00,5.28,0.99356875
2020-09-01 10:03:00,5.28,0.99356875
2020-09-01 10:04:00,5.220000000000001,0.99356875
2020-09-01 10:05:00,4.829999999999999,0.99356875
2020-09-01 10:06:00,5.17,0.99356875
2020-09-01 10:07:00,4.653,0.99356875
2020-09-01 10:08:00,4.647499999999999,0.99356875
2020-09-01 10:09:00,4.95,0.99356875
2020-09-01 10:10:00,4.4825,0.99356875
2020-09-01 10:11:00,4.345,0.99356875
2020-09-01 10:12:00,4.3725,0.99356875
2020-09-01 10:13:00,4.4879999999999995,0.99356875
2020-09-01 10:14:00,4.5375,0.99356875
2020-09-01 10:15:00,4.29,0.99356875
2020-09-01 10:16:00,4.345,0.99356875
2020-09-01 10:17:00,4.3999999999999995,0.99356875
2020-09-01 10:18:00,4.388999999999999,0.99356875
2020-09-01 10:19:00,4.29,0.99356875
2020-09-01 10:20:00,4.7575,0.99356875
2020-09-01 10:21:00,4.77,0.99356875
2020-09-01 10:22:00,4.05,0.99356875
2020-09-01 10:23:00,4.455,0.99356875
2020-09-01 10:24:00,4.124999999999999,0.99356875
2020-09-01 10:25:00,4.345,0.99356875
2020-09-01 10:26:00,4.2625,0.99356875
2020-09-01 10:27:00,4.026,0.99356875
2020-09-01 10:28:00,4.3175,0.99356875
2020-09-01 10:29:00,4.18,0.99356875
2020-09-01 10:30:00,4.482499999999999,0.99356875
2020-09-01 10:31:00,4.59,0.99356875
2020-09-01 10:32:00,4.62,0.99356875
2020-09-01 10:33:00,4.784999999999999,0.99356875
2020-09-01 10:34:00,4.739999999999999,0.99356875
2020-09-01 10:35:00,4.839999999999999,0.99356875
2020-09-01 10:36:00,4.675,0.99356875
2020-09-01 10:37:00,5.220000000000001,0.99356875
2020-09-01 10:38:00,5.16,0.99356875
2020-09-01 10:39:00,5.170000000000001,0.99356875
2020-09-01 10:40:00,5.310000000000001,0.99356875
2020-09-01 10:41:00,5.07,0.99356875
2020-09-01 10:42:00,5.070000000000001,0.99356875
2020-09-01 10:43:00,4.95,0.99356875
2020-09-01 10:44:00,4.8125,0.99356875
2020-09-01 10:45:00,4.3175,0.99356875
2020-09-01 10:46:00,4.29,0.99356875
2020-09-01 10:47:00,4.3725,0.99356875
2020-09-01 10:48:00,4.14,0.99356875
2020-09-01 10:49:00,4.18,0.99356875
2020-09-01 10:50:00,4.2299999999999995,0.99356875
2020-09-01 10:51:00,4.345,0.99356875
2020-09-01 10:52:00,4.3725,0.99356875
2020-09-01 10:53:00,4.345,0.99356875
2020-09-01 10:54:00,4.29,0.99356875
2020-09-01 10:55:00,4.17,0.99356875
2020-09-01 10:56:00,3.6600000000000006,0.99356875
2020-09-01 10:57:00,3.959999999999999,0.99356875
2020-09-01 10:58:00,4.345,0.99356875
2020-09-01 10:59:00,3.4375000000000004,0.99356875
2020-09-01 11:00:00,3.869999999999999,0.99356875
2020-09-01 11:01:00,3.9600000000000004,0.99356875
2020-09-01 11:02:00,3.8609999999999998,0.99356875
2020-09-01 11:03:00,4.0425,0.99356875
2020-09-01 11:04:00,3.6575,0.99356875
2020-09-01 11:05:00,4.015000000000001,0.99356875
2020-09-01 11:06:00,3.5999999999999996,0.99356875
2020-09-01 11:07:00,3.7399999999999998,0.99356875
2020-09-01 11:08:00,3.7674999999999996,0.99356875
2020-09-01 11:09:00,3.4925,0.99356875
2020-09-01 11:10:00,4.224,0.99356875
2020-09-01 11:11:00,3.3825,0.99356875
2020-09-01 11:12:00,4.0424999999999995,0.99356875
2020-09-01 11:13:00,4.29,0.99356875
2020-09-01 11:14:00,4.079999999999999,0.99356875
2020-09-01 11:15:00,4.345,0.99356875
2020-09-01 11:16:00,4.319999999999999,0.99356875
2020-09-01 11:17:00,4.3725,0.99356875
2020-09-01 11:18:00,4.409999999999999,0.99356875
2020-09-01 11:19:00,4.3725,0.99356875
2020-09-01 11:20:00,4.3725,0.99356875
2020-09-01 11:21:00,4.3725,0.99356875
2020-09-01 11:22:00,5.1000000000000005,0.99356875
2020-09-01 11:23:00,4.5649999999999995,0.99356875
2020-09-01 11:24:00,5.3075,0.99356875
2020-09-01 11:25:00,5.3100000000000005,0.99356875
2020-09-01 11:26:00,4.35,0.99356875
2020-09-01 11:27:00,4.3175,0.99356875
2020-09-01 11:28:00,4.29,0.99356875
2020-09-01 11:29:00,4.0424999999999995,0.99356875
2020-09-01 11:30:00,4.427499999999999,0.99356875
2020-09-01 11:31:00,4.0424999999999995,0.99356875
2020-09-01 11:32:00,4.08,0.99356875
2020-09-01 11:33:00,4.015,0.99356875
2020-09-01 11:34:00,3.9875000000000007,0.99356875
2020-09-01 11:35:00,3.99,0.99356875
2020-09-01 11:36:00,3.5475,0.99356875
2020-09-01 11:37:00,3.39,0.99356875
2020-09-01 11:38:00,3.4799999999999995,0.99356875
2020-09-01 11:39:00,3.6,0.99356875
2020-09-01 11:40:00,3.684999999999999,0.99356875
2020-09-01 11:41:00,3.2999999999999994,0.99356875
2020-09-01 11:42:00,3.3,0.99356875
2020-09-01 11:43:00,3.1350000000000002,0.99356875
2020-09-01 11:44:00,3.2100000000000004,0.99356875
2020-09-01 11:45:00,3.4099999999999997,0.99356875
2020-09-01 11:46:00,3.51,0.99356875
2020-09-01 11:47:00,3.0525,0.99356875
2020-09-01 11:48:00,2.9975,0.99356875
2020-09-01 11:49:00,3.24,0.99356875
2020-09-01 11:50:00,3.15,0.99356875
2020-09-01 11:51:00,3.2999999999999994,0.99356875
2020-09-01 11:52:00,3.03,0.99356875
2020-09-01 11:53:00,2.8200000000000003,0.99356875
2020-09-01 11:54:00,2.607,0.99356875
2020-09-01 11:55:00,2.73,0.99356875
2020-09-01 11:56:00,2.376,0.99356875
2020-09-01 11:57:00,3.102,0.99356875
2020-09-01 11:58:00,2.58,0.61306875
2020-09-01 11:59:00,3.0,0.61306875
2020-09-01 12:00:00,3.2174999999999994,0.61306875
2020-09-01 12:01:00,2.76,0.61306875
2020-09-01 12:02:00,3.2449999999999997,0.61306875
2020-09-01 12:03:00,2.607,0.61306875
2020-09-01 12:04:00,3.1624999999999996,0.61306875
2020-09-01 12:05:00,3.1625,0.61306875
2020-09-01 12:06:00,3.025,0.61306875
2020-09-01 12:07:00,3.1899999999999995,0.61306875
2020-09-01 12:08:00,3.1075,0.61306875
2020-09-01 12:09:00,3.2449999999999997,0.61306875
2020-09-01 12:10:00,3.12,0.61306875
2020-09-01 12:11:00,3.1624999999999996,0.61306875
2020-09-01 12:12:00,3.1899999999999995,0.61306875
2020-09-01 12:13:00,3.03,0.61306875
2020-09-01 12:14:00,2.706,0.61306875
2020-09-01 12:15:00,2.9425000000000003,0.61306875
2020-09-01 12:16:00,2.508,0.61306875
2020-09-01 12:17:00,2.3400000000000003,0.61306875
2020-09-01 12:18:00,2.43,0.61306875
2020-09-01 12:19:00,2.772,0.61306875
2020-09-01 12:20:00,2.67,0.61306875
2020-09-01 12:21:00,2.5025,0.61306875
2020-09-01 12:22:00,2.7775,0.61306875
2020-09-01 12:23:00,2.8325,0.61306875
2020-09-01 12:24:00,2.58,0.61306875
2020-09-01 12:25:00,2.64,0.61306875
2020-09-01 12:26:00,2.42,0.61306875
2020-09-01 12:27:00,2.31,0.61306875
2020-09-01 12:28:00,2.5199999999999996,0.61306875
2020-09-01 12:29:00,2.28,0.61306875
2020-09-01 12:30:00,2.3375,0.61306875
2020-09-01 12:31:00,2.64,0.61306875
2020-09-01 12:32:00,2.7775,0.61306875
2020-09-01 12:33:00,3.024999999999999,0.61306875
2020-09-01 12:34:00,3.1075,0.61306875
2020-09-01 12:35:00,3.1350000000000002,0.61306875
2020-09-01 12:36:00,2.9040000000000004,0.61306875
2020-09-01 12:37:00,3.2175,0.61306875
2020-09-01 12:38:00,3.2724999999999995,0.61306875
2020-09-01 12:39:00,3.2999999999999994,0.61306875
2020-09-01 12:40:00,3.4100000000000006,0.61306875
2020-09-01 12:41:00,3.3275,0.61306875
2020-09-01 12:42:00,3.4099999999999997,0.61306875
2020-09-01 12:43:00,3.5099999999999993,0.61306875
2020-09-01 12:44:00,3.72,0.61306875
2020-09-01 12:45:00,3.3275,0.61306875
2020-09-01 12:46:00,3.7675,0.61306875
2020-09-01 12:47:00,3.7949999999999995,0.61306875
2020-09-01 12:48:00,3.6299999999999994,0.61306875
2020-09-01 12:49:00,4.125,0.61306875
2020-09-01 12:50:00,3.4650000000000007,0.61306875
2020-09-01 12:51:00,3.4925,0.61306875
2020-09-01 12:52:00,3.8775,0.61306875
2020-09-01 12:53:00,3.6025000000000005,0.61306875
2020-09-01 12:54:00,4.18,0.61306875
2020-09-01 12:55:00,4.02,0.61306875
2020-09-01 12:56:00,4.379999999999999,0.61306875
2020-09-01 12:57:00,4.6475,0.61306875
2020-09-01 12:58:00,4.482499999999999,0.61306875
2020-09-01 12:59:00,4.592499999999999,0.61306875
2020-09-01 13:00:00,4.5375,0.61306875
2020-09-01 13:01:00,4.62,0.61306875
2020-09-01 13:02:00,4.29,0.61306875
2020-09-01 13:03:00,4.3175,0.61306875
2020-09-01 13:04:00,4.3175,0.61306875
2020-09-01 13:05:00,4.680000000000001,0.61306875
2020-09-01 13:06:00,4.319999999999999,0.61306875
2020-09-01 13:07:00,4.440000000000001,0.61306875
2020-09-01 13:08:00,4.675,0.61306875
2020-09-01 13:09:00,4.29,0.61306875
2020-09-01 13:10:00,4.4275,0.61306875
2020-09-01 13:11:00,4.7299999999999995,0.61306875
2020-09-01 13:12:00,4.234999999999999,0.61306875
2020-09-01 13:13:00,4.8839999999999995,0.61306875
2020-09-01 13:14:00,4.455,0.61306875
2020-09-01 13:15:00,4.3175,0.61306875
2020-09-01 13:16:00,4.38,0.61306875
2020-09-01 13:17:00,4.5649999999999995,0.61306875
2020-09-01 13:18:00,4.3999999999999995,0.61306875
2020-09-01 13:19:00,4.234999999999999,0.61306875
2020-09-01 13:20:00,4.3725,0.61306875
2020-09-01 13:21:00,4.8950000000000005,0.61306875
2020-09-01 13:22:00,4.3725,0.61306875
2020-09-01 13:23:00,4.169999999999999,0.61306875
2020-09-01 13:24:00,4.345,0.61306875
2020-09-01 13:25:00,5.005000000000002,0.61306875
2020-09-01 13:26:00,4.3175,0.61306875
2020-09-01 13:27:00,4.98,0.61306875
2020-09-01 13:28:00,5.005,0.61306875
2020-09-01 13:29:00,5.2525,0.61306875
2020-09-01 13:30:00,5.0875,0.61306875
2020-09-01 13:31:00,5.115,0.61306875
2020-09-01 13:32:00,5.664999999999999,0.61306875
2020-09-01 13:33:00,6.269999999999999,0.61306875
2020-09-01 13:34:00,6.902500000000001,0.61306875
2020-09-01 13:35:00,6.4899999999999975,0.61306875
2020-09-01 13:36:00,6.359999999999999,0.61306875
2020-09-01 13:37:00,6.847499999999999,0.61306875
2020-09-01 13:38:00,5.500000000000001,0.61306875
2020-09-01 13:39:00,5.220000000000001,0.61306875
2020-09-01 13:40:00,5.142500000000001,0.61306875
2020-09-01 13:41:00,5.197500000000001,0.61306875
2020-09-01 13:42:00,5.16,0.61306875
2020-09-01 13:43:00,4.95,0.61306875
2020-09-01 13:44:00,5.2525,0.61306875
2020-09-01 13:45:00,4.8950000000000005,0.61306875
2020-09-01 13:46:00,5.005000000000001,0.61306875
2020-09-01 13:47:00,4.977500000000001,0.61306875
2020-09-01 13:48:00,5.197500000000001,0.61306875
2020-09-01 13:49:00,5.220000000000001,0.61306875
2020-09-01 13:50:00,4.7575,0.61306875
2020-09-01 13:51:00,5.335000000000001,0.61306875
2020-09-01 13:52:00,5.0600000000000005,0.61306875
2020-09-01 13:53:00,4.812500000000001,0.61306875
2020-09-01 13:54:00,5.490000000000001,0.61306875
2020-09-01 13:55:00,5.130000000000001,0.61306875
2020-09-01 13:56:00,5.307500000000001,0.61306875
2020-09-01 13:57:00,5.2525,0.61306875
2020-09-01 13:58:00,5.040000000000001,0.61306875
2020-09-01 13:59:00,4.675,0.61306875
2020-09-01 14:00:00,5.115000000000001,0.61306875
2020-09-01 14:01:00,5.4175,0.61306875
2020-09-01 14:02:00,4.95,0.61306875
2020-09-01 14:03:00,4.95,0.61306875
2020-09-01 14:04:00,5.197500000000001,0.61306875
2020-09-01 14:05:00,5.0325,0.61306875
2020-09-01 14:06:00,4.9225,0.61306875
2020-09-01 14:07:00,4.913333333333334,0.61306875
2020-09-01 14:08:00,5.390000000000001,0.61306875
2020-09-01 14:09:00,4.7299999999999995,0.61306875
2020-09-01 14:10:00,5.115000000000001,0.61306875
2020-09-01 14:11:00,5.340000000000001,0.61306875
2020-09-01 14:12:00,4.8,0.61306875
2020-09-01 14:13:00,5.609999999999999,0.61306875
2020-09-01 14:14:00,5.4175,0.61306875
2020-09-01 14:15:00,5.55,0.61306875
2020-09-01 14:16:00,5.4,0.61306875
2020-09-01 14:17:00,5.362500000000001,0.61306875
2020-09-01 14:18:00,5.52,0.61306875
2020-09-01 14:19:00,5.7475,0.61306875
2020-09-01 14:20:00,5.7,0.61306875
2020-09-01 14:21:00,6.187499999999999,0.61306875
2020-09-01 14:22:00,6.269999999999999,0.61306875
2020-09-01 14:23:00,5.994999999999998,0.61306875
2020-09-01 14:24:00,6.1049999999999995,0.61306875
2020-09-01 14:25:00,6.104999999999998,0.61306875
2020-09-01 14:26:00,5.664999999999999,0.61306875
2020-09-01 14:27:00,5.664999999999999,0.61306875
2020-09-01 14:28:00,6.05,0.61306875
2020-09-01 14:29:00,5.472500000000001,0.61306875
2020-09-01 14:30:00,5.5440000000000005,0.61306875
2020-09-01 14:31:00,5.46,0.61306875
2020-09-01 14:32:00,5.808,0.61306875
2020-09-01 14:33:00,5.28,0.61306875
2020-09-01 14:34:00,5.19,0.61306875
2020-09-01 14:35:00,5.28,0.61306875
2020-09-01 14:36:00,5.005,0.61306875
2020-09-01 14:37:00,5.3075,0.61306875
2020-09-01 14:38:00,5.313000000000001,0.61306875
2020-09-01 14:39:00,5.5,0.61306875
2020-09-01 14:40:00,5.310000000000001,0.61306875
2020-09-01 14:41:00,4.84,0.61306875
2020-09-01 14:42:00,5.181000000000001,0.61306875
2020-09-01 14:43:00,4.867500000000001,0.61306875
2020-09-01 14:44:00,4.4399999999999995,0.61306875
2020-09-01 14:45:00,4.890000000000001,0.61306875
2020-09-01 14:46:00,4.344999999999999,0.61306875
2020-09-01 14:47:00,4.71,0.61306875
2020-09-01 14:48:00,4.8125,0.61306875
2020-09-01 14:49:00,4.592499999999999,0.61306875
2020-09-01 14:50:00,4.9225,0.61306875
2020-09-01 14:51:00,4.686,0.61306875
2020-09-01 14:52:00,4.454999999999999,0.61306875
2020-09-01 14:53:00,4.53,0.61306875
2020-09-01 14:54:00,4.0975,0.61306875
2020-09-01 14:55:00,4.59,0.61306875
2020-09-01 14:56:00,4.427499999999999,0.61306875
2020-09-01 14:57:00,4.3229999999999995,0.61306875
2020-09-01 14:58:00,4.29,0.61306875
2020-09-01 14:59:00,4.29,0.61306875
2020-09-01 15:00:00,4.29,0.61306875
2020-09-01 15:01:00,4.0424999999999995,0.61306875
2020-09-01 15:02:00,3.36,0.61306875
2020-09-01 15:03:00,3.2633333333333336,0.61306875
2020-09-01 15:04:00,3.52,0.61306875
2020-09-01 15:05:00,4.033333333333333,0.61306875
2020-09-01 15:06:00,3.7675000000000005,0.61306875
2020-09-01 15:07:00,3.8400000000000003,0.61306875
2020-09-01 15:08:00,3.9899999999999993,0.61306875
2020-09-01 15:09:00,4.2625,0.61306875
2020-09-01 15:10:00,4.29,0.61306875
2020-09-01 15:11:00,4.68,0.61306875
2020-09-01 15:12:00,4.29,0.61306875
2020-09-01 15:13:00,4.29,0.61306875
2020-09-01 15:14:00,4.2,0.61306875
2020-09-01 15:15:00,4.257,0.61306875
2020-09-01 15:16:00,4.8839999999999995,0.61306875
2020-09-01 15:17:00,4.29,0.61306875
2020-09-01 15:18:00,4.29,0.61306875
2020-09-01 15:19:00,4.499999999999999,0.61306875
2020-09-01 15:20:00,4.482499999999999,0.61306875
2020-09-01 15:21:00,4.920000000000001,0.61306875
2020-09-01 15:22:00,5.22,0.61306875
2020-09-01 15:23:00,5.28,0.61306875
2020-09-01 15:24:00,4.7299999999999995,0.61306875
2020-09-01 15:25:00,4.510000000000001,0.61306875
2020-09-01 15:26:00,5.005,0.61306875
2020-09-01 15:27:00,5.115000000000001,0.61306875
2020-09-01 15:28:00,4.920000000000001,0.61306875
2020-09-01 15:29:00,4.8950000000000005,0.61306875
2020-09-01 15:30:00,5.197500000000001,0.61306875
2020-09-01 15:31:00,5.22,0.61306875
2020-09-01 15:32:00,5.0600000000000005,0.61306875
2020-09-01 15:33:00,5.335000000000001,0.61306875
2020-09-01 15:34:00,4.922499999999999,0.61306875
2020-09-01 15:35:00,4.86,0.61306875
2020-09-01 15:36:00,4.9225,0.61306875
2020-09-01 15:37:00,5.142500000000001,0.61306875
2020-09-01 15:38:00,4.799999999999999,0.61306875
2020-09-01 15:39:00,4.29,0.61306875
2020-09-01 15:40:00,4.6475,0.61306875
2020-09-01 15:41:00,4.3175,0.61306875
2020-09-01 15:42:00,4.454999999999999,0.61306875
2020-09-01 15:43:00,4.867500000000001,0.61306875
2020-09-01 15:44:00,4.95,0.61306875
2020-09-01 15:45:00,4.592499999999999,0.61306875
2020-09-01 15:46:00,4.35,0.61306875
2020-09-01 15:47:00,4.3175,0.61306875
2020-09-01 15:48:00,4.675,0.61306875
2020-09-01 15:49:00,4.8950000000000005,0.61306875
2020-09-01 15:50:00,5.148000000000001,0.61306875
2020-09-01 15:51:00,4.319999999999999,0.61306875
2020-09-01 15:52:00,4.47,0.61306875
2020-09-01 15:53:00,4.3175,0.61306875
2020-09-01 15:54:00,5.2250000000000005,0.61306875
2020-09-01 15:55:00,5.5825000000000005,0.61306875
2020-09-01 15:56:00,5.4725,0.61306875
2020-09-01 15:57:00,5.445,0.61306875
2020-09-01 15:58:00,5.5825,0.61306875
2020-09-01 15:59:00,5.699999999999999,0.61306875
2020-09-01 16:00:00,5.2250000000000005,0.61306875
2020-09-01 16:01:00,6.187499999999997,0.61306875
2020-09-01 16:02:00,6.242499999999999,0.61306875
2020-09-01 16:03:00,6.0775,0.61306875
2020-09-01 16:04:00,6.819999999999999,0.61306875
2020-09-01 16:05:00,6.329999999999998,0.61306875
2020-09-01 16:06:00,6.544999999999999,0.61306875
2020-09-01 16:07:00,6.874999999999999,0.61306875
2020-09-01 16:08:00,6.489999999999999,0.61306875
2020-09-01 16:09:00,6.902499999999999,0.61306875
2020-09-01 16:10:00,6.81,0.61306875
2020-09-01 16:11:00,6.544999999999999,0.61306875
2020-09-01 16:12:00,5.995,0.61306875
2020-09-01 16:13:00,6.149999999999998,0.61306875
2020-09-01 16:14:00,6.269999999999999,0.61306875
2020-09-01 16:15:00,5.759999999999999,0.61306875
2020-09-01 16:16:00,5.79,0.61306875
2020-09-01 16:17:00,5.335000000000001,0.61306875
2020-09-01 16:18:00,5.9674999999999985,0.61306875
2020-09-01 16:19:00,6.214999999999999,0.61306875
2020-09-01 16:20:00,5.5275,0.61306875
2020-09-01 16:21:00,6.214999999999999,0.61306875
2020-09-01 16:22:00,6.434999999999998,0.61306875
2020-09-01 16:23:00,6.66,0.61306875
2020-09-01 16:24:00,7.2875000000000005,0.61306875
2020-09-01 16:25:00,7.507500000000001,0.61306875
2020-09-01 16:26:00,7.700000000000002,0.61306875
2020-09-01 16:27:00,8.14,0.61306875
2020-09-01 16:28:00,7.342500000000001,0.61306875
2020-09-01 16:29:00,7.370000000000001,0.61306875
2020-09-01 16:30:00,7.205000000000001,0.61306875
2020-09-01 16:31:00,7.3425,0.61306875
2020-09-01 16:32:00,6.6599999999999975,0.61306875
2020-09-01 16:33:00,6.840000000000001,0.61306875
2020-09-01 16:34:00,6.407499999999999,0.61306875
2020-09-01 16:35:00,6.269999999999999,0.61306875
2020-09-01 16:36:00,5.802499999999999,0.61306875
2020-09-01 16:37:00,6.049999999999998,0.61306875
2020-09-01 16:38:00,5.819999999999999,0.61306875
2020-09-01 16:39:00,5.555000000000001,0.61306875
2020-09-01 16:40:00,5.669999999999999,0.61306875
2020-09-01 16:41:00,5.307500000000001,0.61306875
2020-09-01 16:42:00,5.2525,0.61306875
2020-09-01 16:43:00,5.58,0.61306875
2020-09-01 16:44:00,5.1425,0.61306875
2020-09-01 16:45:00,4.71,0.61306875
2020-09-01 16:46:00,4.9225,0.61306875
2020-09-01 16:47:00,5.005,0.61306875
2020-09-01 16:48:00,5.142500000000001,0.61306875
2020-09-01 16:49:00,4.454999999999999,0.61306875
2020-09-01 16:50:00,4.752000000000001,0.61306875
2020-09-01 16:51:00,4.949999999999999,0.61306875
2020-09-01 16:52:00,4.482499999999999,0.61306875
2020-09-01 16:53:00,4.9225,0.61306875
2020-09-01 16:54:00,4.74,0.61306875
2020-09-01 16:55:00,4.5,0.61306875
2020-09-01 16:56:00,5.313000000000001,0.61306875
2020-09-01 16:57:00,4.757499999999999,0.61306875
2020-09-01 16:58:00,4.5375000000000005,0.61306875
2020-09-01 16:59:00,4.949999999999999,0.61306875
2020-09-01 17:00:00,4.319999999999999,0.61306875
2020-09-01 17:01:00,4.73,0.61306875
2020-09-01 17:02:00,4.3999999999999995,0.61306875
2020-09-01 17:03:00,4.3175,0.61306875
2020-09-01 17:04:00,4.77,0.61306875
2020-09-01 17:05:00,4.259999999999999,0.61306875
2020-09-01 17:06:00,4.11,0.61306875
2020-09-01 17:07:00,3.6300000000000003,0.61306875
2020-09-01 17:08:00,4.0975,0.61306875
2020-09-01 17:09:00,3.539999999999999,0.61306875
2020-09-01 17:10:00,3.2174999999999994,0.61306875
2020-09-01 17:11:00,3.6024999999999996,0.61306875
2020-09-01 17:12:00,3.3825,0.61306875
2020-09-01 17:13:00,3.355,0.61306875
2020-09-01 17:14:00,3.3,0.61306875
2020-09-01 17:15:00,3.5475000000000008,0.61306875
2020-09-01 17:16:00,3.6024999999999996,0.61306875
2020-09-01 17:17:00,3.7125000000000004,0.61306875
2020-09-01 17:18:00,3.4374999999999996,0.61306875
2020-09-01 17:19:00,3.52,0.61306875
2020-09-01 17:20:00,3.5199999999999996,0.61306875
2020-09-01 17:21:00,3.3659999999999997,0.61306875
2020-09-01 17:22:00,3.4099999999999997,0.61306875
2020-09-01 17:23:00,3.2670000000000003,0.61306875
2020-09-01 17:24:00,2.8874999999999997,0.61306875
2020-09-01 17:25:00,3.2999999999999994,0.61306875
2020-09-01 17:26:00,2.97,0.61306875
2020-09-01 17:27:00,2.61,0.61306875
2020-09-01 17:28:00,2.52,0.61306875
2020-09-01 17:29:00,2.49,0.61306875
2020-09-01 17:30:00,2.9400000000000004,0.61306875
2020-09-01 17:31:00,2.585,0.61306875
2020-09-01 17:32:00,2.255,0.61306875
2020-09-01 17:33:00,2.4419999999999997,0.61306875
2020-09-01 17:34:00,2.07,0.61306875
2020-09-01 17:35:00,1.32,0.61306875
2020-09-01 17:36:00,1.705,0.61306875
2020-09-01 17:37:00,2.1599999999999997,0.61306875
2020-09-01 17:38:00,2.3100000000000005,0.61306875
2020-09-01 17:39:00,2.28,0.61306875
2020-09-01 17:40:00,2.3649999999999998,0.61306875
2020-09-01 17:41:00,2.244,0.61306875
2020-09-01 17:42:00,2.3760000000000003,0.61306875
2020-09-01 17:43:00,2.3099999999999996,0.61306875
2020-09-01 17:44:00,2.1299999999999994,0.61306875
2020-09-01 17:45:00,2.2549999999999994,0.61306875
2020-09-01 17:46:00,1.925,0.61306875
2020-09-01 17:47:00,2.42,0.61306875
2020-09-01 17:48:00,2.3375,0.61306875
2020-09-01 17:49:00,2.3699999999999997,0.61306875
2020-09-01 17:50:00,2.475,0.61306875
2020-09-01 17:51:00,2.3924999999999996,0.61306875
2020-09-01 17:52:00,2.01,0.61306875
2020-09-01 17:53:00,1.5675000000000001,0.61306875
2020-09-01 17:54:00,2.255,0.61306875
2020-09-01 17:55:00,1.6500000000000001,0.61306875
2020-09-01 17:56:00,1.76,0.61306875
2020-09-01 17:57:00,1.9799999999999998,0.61306875
2020-09-01 17:58:00,1.705,0.61306875
2020-09-01 17:59:00,1.4400000000000002,0.61306875
2020-09-01 18:00:00,1.6500000000000001,0.61306875
2020-09-01 18:01:00,1.2925000000000002,0.61306875
2020-09-01 18:02:00,0.88,0.61306875
2020-09-01 18:03:00,0.22,0.61306875
2020-09-01 18:04:00,0.32999999999999996,0.61306875
2020-09-01 18:05:00,0.54,0.61306875
2020-09-01 18:06:00,0.78,0.61306875
2020-09-01 18:07:00,0.13749999999999998,0.61306875
2020-09-01 18:08:00,0.165,0.61306875
2020-09-01 18:09:00,0.42,0.4486
2020-09-01 18:10:00,-0.11,0.4486
2020-09-01 18:11:00,-0.30250000000000005,0.4486
2020-09-01 18:12:00,-0.165,0.4486
2020-09-01 18:13:00,-0.385,0.4486
2020-09-01 18:14:00,-0.66,0.4486
2020-09-01 18:15:00,-0.49500000000000005,0.4486
